Gene1,Gene2,Type
g1403,g435,+
g1408,g435,+
g1414,g435,+
g226,g436,+
g278,g436,+
g354,g436,+
g366,g436,+
g526,g436,+
g636,g436,+
g814,g436,+
g914,g436,+
g1089,g436,+
g1134,g436,+
g1206,g436,+
g228,g437,+
g329,g437,+
g406,g437,+
g580,g437,+
g656,g437,+
g749,g437,+
g901,g437,+
g1155,g437,+
g1255,g437,+
g3,g438,+
g21,g438,+
g25,g438,+
g26,g438,+
g38,g438,+
g47,g438,+
g66,g438,+
g82,g438,+
g117,g438,+
g118,g438,+
g121,g438,+
g129,g438,+
g137,g438,+
g140,g438,+
g142,g438,+
g144,g438,+
g152,g438,+
g154,g438,+
g176,g438,+
g230,g438,+
g240,g438,+
g256,g438,+
g268,g438,+
g274,g438,+
g287,g438,+
g298,g438,+
g301,g438,+
g317,g438,+
g341,g438,+
g367,g438,+
g385,g438,+
g408,g438,+
g445,g438,+
g448,g438,+
g467,g438,+
g481,g438,+
g503,g438,+
g525,g438,+
g531,g438,+
g533,g438,+
g539,g438,+
g541,g438,+
g555,g438,+
g559,g438,+
g581,g438,+
g582,g438,+
g605,g438,+
g624,g438,+
g632,g438,+
g633,g438,+
g654,g438,+
g662,g438,+
g676,g438,+
g679,g438,+
g682,g438,+
g699,g438,+
g709,g438,+
g727,g438,+
g732,g438,+
g737,g438,+
g751,g438,+
g754,g438,+
g755,g438,+
g767,g438,+
g786,g438,+
g802,g438,+
g804,g438,+
g817,g438,+
g837,g438,+
g851,g438,+
g852,g438,+
g872,g438,+
g874,g438,+
g875,g438,+
g876,g438,+
g891,g438,+
g894,g438,+
g914,g438,+
g916,g438,+
g920,g438,+
g934,g438,+
g935,g438,+
g939,g438,+
g960,g438,+
g965,g438,+
g972,g438,+
g976,g438,+
g1013,g438,+
g1014,g438,+
g1020,g438,+
g1024,g438,+
g1027,g438,+
g1040,g438,+
g1041,g438,+
g1042,g438,+
g1059,g438,+
g1080,g438,+
g1087,g438,+
g1103,g438,+
g1112,g438,+
g1114,g438,+
g1123,g438,+
g1126,g438,+
g1128,g438,+
g1180,g438,+
g1205,g438,+
g1213,g438,+
g1217,g438,+
g1221,g438,+
g1222,g438,+
g1231,g438,+
g1240,g438,+
g1251,g438,+
g1261,g438,+
g1269,g438,+
g1273,g438,+
g1277,g438,+
g1294,g438,+
g1300,g438,+
g1319,g438,+
g1327,g438,+
g1340,g438,+
g1345,g438,+
g1351,g438,+
g1358,g438,+
g1365,g438,+
g1369,g438,+
g1375,g438,+
g1381,g438,+
g1393,g438,+
g1407,g438,+
g1412,g438,+
g1414,g438,+
g1416,g438,+
g1418,g438,+
g1419,g438,+
g1426,g438,+
g1432,g438,+
g1448,g438,+
g1452,g438,+
g1460,g438,+
g1462,g438,+
g1468,g438,+
g1470,g438,+
g1475,g438,+
g1478,g438,+
g1488,g438,+
g239,g439,+
g799,g439,+
g922,g439,+
g1223,g439,+
g1492,g439,+
g251,g440,+
g334,g440,+
g1167,g440,+
g1276,g440,+
g74,g441,+
g333,g441,+
g1272,g441,+
g542,g442,+
g917,g442,+
g1002,g442,+
g1028,g442,+
g1119,g442,+
g89,g443,+
g194,g443,+
g209,g443,+
g347,g443,+
g355,g443,+
g657,g443,+
g762,g443,+
g919,g443,+
g936,g443,+
g945,g443,+
g953,g443,+
g1051,g443,+
g1054,g443,+
g1156,g443,+
g1164,g443,+
g1171,g443,+
g1243,g443,+
g1288,g443,+
g1292,g443,+
g1299,g443,+
g1312,g443,+
g1321,g443,+
g1469,g443,+
g1482,g443,+
g79,g444,+
g174,g444,+
g206,g444,+
g215,g444,+
g757,g444,+
g853,g444,+
g971,g444,+
g1458,g444,+
g1473,g444,+
g184,g445,+
g668,g445,+
g913,g445,+
g1314,g445,+
g59,g446,+
g68,g446,+
g415,g446,+
g526,g446,+
g1245,g446,+
g183,g447,+
g339,g447,+
g814,g447,+
g1001,g447,+
g1402,g447,+
g17,g448,+
g174,g448,+
g218,g448,+
g239,g448,+
g361,g448,+
g364,g448,+
g435,g448,+
g657,g448,+
g758,g448,+
g907,g448,+
g1141,g448,+
g1264,g448,+
g1431,g448,+
g1488,g448,+
g426,g449,+
g575,g449,+
g943,g449,+
g1348,g449,+
g10,g450,+
g12,g450,+
g14,g450,+
g16,g450,+
g17,g450,+
g22,g450,+
g30,g450,+
g43,g450,+
g52,g450,+
g57,g450,+
g63,g450,+
g64,g450,+
g66,g450,+
g67,g450,+
g69,g450,+
g70,g450,+
g72,g450,+
g73,g450,+
g75,g450,+
g88,g450,+
g91,g450,+
g92,g450,+
g94,g450,+
g95,g450,+
g96,g450,+
g97,g450,+
g99,g450,+
g100,g450,+
g101,g450,+
g106,g450,+
g112,g450,+
g118,g450,+
g119,g450,+
g124,g450,+
g125,g450,+
g126,g450,+
g127,g450,+
g129,g450,+
g132,g450,+
g133,g450,+
g137,g450,+
g140,g450,+
g144,g450,+
g146,g450,+
g150,g450,+
g153,g450,+
g159,g450,+
g165,g450,+
g177,g450,+
g180,g450,+
g184,g450,+
g190,g450,+
g201,g450,+
g214,g450,+
g222,g450,+
g224,g450,+
g232,g450,+
g235,g450,+
g236,g450,+
g238,g450,+
g239,g450,+
g242,g450,+
g247,g450,+
g249,g450,+
g250,g450,+
g252,g450,+
g263,g450,+
g265,g450,+
g269,g450,+
g273,g450,+
g276,g450,+
g280,g450,+
g284,g450,+
g285,g450,+
g290,g450,+
g292,g450,+
g298,g450,+
g304,g450,+
g308,g450,+
g309,g450,+
g320,g450,+
g325,g450,+
g330,g450,+
g335,g450,+
g349,g450,+
g371,g450,+
g375,g450,+
g379,g450,+
g382,g450,+
g385,g450,+
g389,g450,+
g392,g450,+
g395,g450,+
g398,g450,+
g400,g450,+
g402,g450,+
g410,g450,+
g412,g450,+
g416,g450,+
g417,g450,+
g418,g450,+
g422,g450,+
g424,g450,+
g425,g450,+
g426,g450,+
g429,g450,+
g437,g450,+
g446,g450,+
g447,g450,+
g451,g450,+
g458,g450,+
g461,g450,+
g467,g450,+
g469,g450,+
g470,g450,+
g472,g450,+
g475,g450,+
g477,g450,+
g480,g450,+
g496,g450,+
g504,g450,+
g506,g450,+
g509,g450,+
g512,g450,+
g524,g450,+
g526,g450,+
g527,g450,+
g534,g450,+
g535,g450,+
g537,g450,+
g539,g450,+
g546,g450,+
g549,g450,+
g550,g450,+
g556,g450,+
g566,g450,+
g567,g450,+
g570,g450,+
g575,g450,+
g581,g450,+
g591,g450,+
g598,g450,+
g599,g450,+
g603,g450,+
g607,g450,+
g609,g450,+
g611,g450,+
g615,g450,+
g617,g450,+
g620,g450,+
g629,g450,+
g632,g450,+
g636,g450,+
g639,g450,+
g641,g450,+
g642,g450,+
g652,g450,+
g659,g450,+
g666,g450,+
g669,g450,+
g673,g450,+
g677,g450,+
g680,g450,+
g681,g450,+
g682,g450,+
g689,g450,+
g694,g450,+
g695,g450,+
g698,g450,+
g699,g450,+
g701,g450,+
g705,g450,+
g706,g450,+
g710,g450,+
g715,g450,+
g718,g450,+
g722,g450,+
g725,g450,+
g741,g450,+
g752,g450,+
g755,g450,+
g759,g450,+
g770,g450,+
g776,g450,+
g780,g450,+
g789,g450,+
g790,g450,+
g792,g450,+
g801,g450,+
g806,g450,+
g810,g450,+
g817,g450,+
g820,g450,+
g823,g450,+
g824,g450,+
g836,g450,+
g864,g450,+
g865,g450,+
g868,g450,+
g872,g450,+
g873,g450,+
g877,g450,+
g881,g450,+
g882,g450,+
g885,g450,+
g886,g450,+
g888,g450,+
g894,g450,+
g898,g450,+
g902,g450,+
g903,g450,+
g904,g450,+
g918,g450,+
g919,g450,+
g921,g450,+
g926,g450,+
g935,g450,+
g940,g450,+
g944,g450,+
g945,g450,+
g949,g450,+
g951,g450,+
g955,g450,+
g961,g450,+
g964,g450,+
g965,g450,+
g966,g450,+
g971,g450,+
g973,g450,+
g985,g450,+
g986,g450,+
g988,g450,+
g994,g450,+
g997,g450,+
g999,g450,+
g1006,g450,+
g1010,g450,+
g1020,g450,+
g1022,g450,+
g1023,g450,+
g1025,g450,+
g1036,g450,+
g1039,g450,+
g1043,g450,+
g1045,g450,+
g1048,g450,+
g1052,g450,+
g1054,g450,+
g1058,g450,+
g1065,g450,+
g1071,g450,+
g1072,g450,+
g1073,g450,+
g1076,g450,+
g1080,g450,+
g1083,g450,+
g1084,g450,+
g1087,g450,+
g1091,g450,+
g1095,g450,+
g1098,g450,+
g1099,g450,+
g1102,g450,+
g1103,g450,+
g1121,g450,+
g1122,g450,+
g1124,g450,+
g1127,g450,+
g1128,g450,+
g1130,g450,+
g1140,g450,+
g1148,g450,+
g1157,g450,+
g1162,g450,+
g1164,g450,+
g1168,g450,+
g1173,g450,+
g1181,g450,+
g1184,g450,+
g1186,g450,+
g1188,g450,+
g1189,g450,+
g1190,g450,+
g1192,g450,+
g1194,g450,+
g1207,g450,+
g1209,g450,+
g1210,g450,+
g1218,g450,+
g1219,g450,+
g1224,g450,+
g1226,g450,+
g1227,g450,+
g1239,g450,+
g1245,g450,+
g1247,g450,+
g1248,g450,+
g1261,g450,+
g1263,g450,+
g1267,g450,+
g1268,g450,+
g1276,g450,+
g1280,g450,+
g1289,g450,+
g1291,g450,+
g1293,g450,+
g1294,g450,+
g1295,g450,+
g1296,g450,+
g1303,g450,+
g1306,g450,+
g1307,g450,+
g1310,g450,+
g1311,g450,+
g1313,g450,+
g1316,g450,+
g1317,g450,+
g1320,g450,+
g1322,g450,+
g1323,g450,+
g1327,g450,+
g1330,g450,+
g1334,g450,+
g1336,g450,+
g1338,g450,+
g1341,g450,+
g1347,g450,+
g1351,g450,+
g1352,g450,+
g1354,g450,+
g1359,g450,+
g1370,g450,+
g1380,g450,+
g1381,g450,+
g1383,g450,+
g1388,g450,+
g1391,g450,+
g1393,g450,+
g1394,g450,+
g1396,g450,+
g1400,g450,+
g1401,g450,+
g1402,g450,+
g1403,g450,+
g1412,g450,+
g1413,g450,+
g1418,g450,+
g1420,g450,+
g1421,g450,+
g1423,g450,+
g1424,g450,+
g1431,g450,+
g1434,g450,+
g1442,g450,+
g1443,g450,+
g1445,g450,+
g1446,g450,+
g1447,g450,+
g1448,g450,+
g1452,g450,+
g1453,g450,+
g1456,g450,+
g1460,g450,+
g1462,g450,+
g1464,g450,+
g1468,g450,+
g1469,g450,+
g1470,g450,+
g1471,g450,+
g1473,g450,+
g1474,g450,+
g1475,g450,+
g1476,g450,+
g1477,g450,+
g1478,g450,+
g1480,g450,+
g1483,g450,+
g1484,g450,+
g1489,g450,+
g1490,g450,+
g1491,g450,+
g1492,g450,+
g1493,g450,+
g1494,g450,+
g1497,g450,+
g1499,g450,+
g1500,g450,+
g80,g451,+
g217,g451,+
g319,g451,+
g417,g451,+
g452,g451,+
g559,g451,+
g719,g451,+
g784,g451,+
g923,g451,+
g955,g451,+
g1000,g451,+
g1062,g451,+
g1180,g451,+
g1193,g451,+
g1241,g451,+
g1278,g451,+
g1303,g451,+
g1364,g451,+
g1484,g451,+
g1488,g451,+
g441,g452,+
g556,g452,+
g949,g452,+
g1035,g452,+
g1040,g452,+
g1116,g452,+
g1136,g452,+
g1161,g452,+
g1171,g452,+
g1268,g452,+
g1388,g452,+
g1394,g452,+
g1478,g452,+
g219,g453,+
g341,g453,+
g434,g453,+
g439,g453,+
g658,g453,+
g703,g453,+
g949,g453,+
g993,g453,+
g1042,g453,+
g1162,g453,+
g507,g454,+
g653,g454,+
g850,g454,+
g861,g454,+
g1022,g454,+
g1026,g454,+
g1175,g454,+
g1338,g454,+
g1493,g454,+
g728,g455,+
g7,g456,+
g23,g456,+
g69,g456,+
g70,g456,+
g174,g456,+
g410,g456,+
g584,g456,+
g631,g456,+
g644,g456,+
g870,g456,+
g950,g456,+
g999,g456,+
g1187,g456,+
g1224,g456,+
g1240,g456,+
g1303,g456,+
g1430,g456,+
g1444,g456,+
g1453,g456,+
g218,g457,+
g656,g457,+
g689,g457,+
g708,g457,+
g795,g457,+
g854,g457,+
g915,g457,+
g1005,g457,+
g1207,g457,+
g1315,g457,+
g23,g458,+
g87,g458,+
g206,g458,+
g230,g458,+
g393,g458,+
g432,g458,+
g543,g458,+
g790,g458,+
g791,g458,+
g849,g458,+
g914,g458,+
g922,g458,+
g956,g458,+
g1114,g458,+
g1335,g458,+
g1447,g458,+
g1461,g458,+
g1494,g458,+
g315,g459,+
g322,g459,+
g542,g459,+
g552,g459,+
g637,g459,+
g754,g459,+
g931,g459,+
g1403,g459,+
g1467,g459,+
g670,g460,+
g906,g460,+
g1106,g460,+
g1453,g460,+
g1492,g460,+
g35,g461,+
g41,g461,+
g69,g461,+
g89,g461,+
g95,g461,+
g103,g461,+
g187,g461,+
g189,g461,+
g236,g461,+
g383,g461,+
g396,g461,+
g412,g461,+
g505,g461,+
g644,g461,+
g646,g461,+
g651,g461,+
g656,g461,+
g674,g461,+
g787,g461,+
g878,g461,+
g989,g461,+
g1025,g461,+
g1132,g461,+
g1259,g461,+
g1280,g461,+
g1437,g461,+
g1444,g461,+
g1446,g461,+
g205,g462,+
g374,g462,+
g782,g462,+
g1089,g462,+
g1347,g462,+
g1368,g462,+
g1468,g462,+
g451,g463,+
g662,g463,+
g1126,g463,+
g1370,g463,+
g237,g464,+
g505,g464,+
g1266,g464,+
g1303,g464,+
g1404,g464,+
g245,g465,+
g316,g465,+
g329,g465,+
g478,g465,+
g496,g465,+
g500,g465,+
g571,g465,+
g575,g465,+
g785,g465,+
g921,g465,+
g946,g465,+
g951,g465,+
g985,g465,+
g1027,g465,+
g1060,g465,+
g1100,g465,+
g1206,g465,+
g1236,g465,+
g1254,g465,+
g1337,g465,+
g1423,g465,+
g1435,g465,+
g1443,g465,+
g1498,g465,+
g24,g466,+
g48,g466,+
g54,g466,+
g67,g466,+
g68,g466,+
g93,g466,+
g121,g466,+
g172,g466,+
g200,g466,+
g226,g466,+
g255,g466,+
g274,g466,+
g311,g466,+
g319,g466,+
g337,g466,+
g375,g466,+
g390,g466,+
g451,g466,+
g549,g466,+
g614,g466,+
g646,g466,+
g652,g466,+
g717,g466,+
g733,g466,+
g765,g466,+
g773,g466,+
g778,g466,+
g806,g466,+
g818,g466,+
g826,g466,+
g831,g466,+
g878,g466,+
g884,g466,+
g900,g466,+
g933,g466,+
g987,g466,+
g988,g466,+
g1028,g466,+
g1029,g466,+
g1090,g466,+
g1097,g466,+
g1139,g466,+
g1189,g466,+
g1215,g466,+
g1229,g466,+
g1287,g466,+
g1294,g466,+
g1325,g466,+
g1326,g466,+
g1362,g466,+
g1385,g466,+
g1419,g466,+
g1443,g466,+
g1444,g466,+
g1454,g466,+
g1498,g466,+
g181,g467,+
g537,g467,+
g621,g467,+
g165,g468,+
g281,g468,+
g759,g468,+
g777,g468,+
g784,g468,+
g789,g468,+
g861,g468,+
g868,g468,+
g112,g469,+
g441,g469,+
g704,g469,+
g834,g469,+
g957,g469,+
g1334,g469,+
g1388,g469,+
g1416,g469,+
g1493,g469,+
g19,g470,+
g51,g470,+
g134,g470,+
g175,g470,+
g220,g470,+
g267,g470,+
g281,g470,+
g359,g470,+
g474,g470,+
g547,g470,+
g575,g470,+
g577,g470,+
g599,g470,+
g610,g470,+
g640,g470,+
g666,g470,+
g770,g470,+
g1024,g470,+
g1050,g470,+
g1058,g470,+
g1139,g470,+
g1148,g470,+
g1262,g470,+
g1289,g470,+
g1397,g470,+
g1441,g470,+
g1465,g470,+
g1495,g470,+
g425,g471,+
g432,g471,+
g664,g471,+
g795,g471,+
g863,g471,+
g1099,g471,+
g1280,g471,+
g1326,g471,+
g1479,g471,+
g303,g472,+
g389,g472,+
g460,g472,+
g502,g472,+
g975,g472,+
g996,g472,+
g1127,g472,+
g1230,g472,+
g1390,g472,+
g1417,g472,+
g23,g473,+
g114,g473,+
g138,g473,+
g222,g473,+
g401,g473,+
g423,g473,+
g435,g473,+
g455,g473,+
g541,g473,+
g668,g473,+
g718,g473,+
g817,g473,+
g821,g473,+
g829,g473,+
g866,g473,+
g1070,g473,+
g1078,g473,+
g1105,g473,+
g1172,g473,+
g1184,g473,+
g1198,g473,+
g1203,g473,+
g1229,g473,+
g1236,g473,+
g1247,g473,+
g1257,g473,+
g1261,g473,+
g1269,g473,+
g1271,g473,+
g1316,g473,+
g1332,g473,+
g1419,g473,+
g1491,g473,+
g87,g474,+
g291,g474,+
g334,g474,+
g621,g474,+
g671,g474,+
g683,g474,+
g700,g474,+
g782,g474,+
g848,g474,+
g933,g474,+
g956,g474,+
g993,g474,+
g1079,g474,+
g1162,g474,+
g1165,g474,+
g1226,g474,+
g1291,g474,+
g1403,g474,+
g157,g475,+
g323,g475,+
g607,g475,+
g919,g475,+
g991,g475,+
g1037,g475,+
g1179,g475,+
g1480,g475,+
g218,g476,+
g231,g476,+
g438,g476,+
g484,g476,+
g519,g476,+
g577,g476,+
g622,g476,+
g720,g476,+
g868,g476,+
g979,g476,+
g1011,g476,+
g1178,g476,+
g1240,g476,+
g1275,g476,+
g1297,g476,+
g1310,g476,+
g1319,g476,+
g1340,g476,+
g1374,g476,+
g1421,g476,+
g1438,g476,+
g1493,g476,+
g154,g477,+
g315,g477,+
g830,g477,+
g1206,g477,+
g1406,g477,+
g1431,g477,+
g1449,g477,+
g1467,g477,+
g1499,g477,+
g301,g478,+
g469,g478,+
g795,g478,+
g1011,g478,+
g1286,g478,+
g1394,g478,+
g52,g479,+
g74,g479,+
g181,g479,+
g246,g479,+
g635,g479,+
g769,g479,+
g868,g479,+
g870,g479,+
g937,g479,+
g1007,g479,+
g1173,g479,+
g1197,g479,+
g1237,g479,+
g1377,g479,+
g51,g480,+
g408,g480,+
g493,g480,+
g516,g480,+
g518,g480,+
g542,g480,+
g584,g480,+
g629,g480,+
g677,g480,+
g771,g480,+
g777,g480,+
g969,g480,+
g1035,g480,+
g1117,g480,+
g1131,g480,+
g1255,g480,+
g1328,g480,+
g1427,g480,+
g1445,g480,+
g1472,g480,+
g1482,g480,+
g10,g481,+
g329,g481,+
g361,g481,+
g451,g481,+
g20,g482,+
g29,g482,+
g37,g482,+
g43,g482,+
g45,g482,+
g46,g482,+
g57,g482,+
g60,g482,+
g65,g482,+
g67,g482,+
g88,g482,+
g91,g482,+
g95,g482,+
g139,g482,+
g140,g482,+
g149,g482,+
g160,g482,+
g177,g482,+
g200,g482,+
g202,g482,+
g209,g482,+
g218,g482,+
g225,g482,+
g229,g482,+
g231,g482,+
g233,g482,+
g254,g482,+
g263,g482,+
g267,g482,+
g270,g482,+
g291,g482,+
g292,g482,+
g355,g482,+
g364,g482,+
g366,g482,+
g373,g482,+
g376,g482,+
g399,g482,+
g410,g482,+
g430,g482,+
g450,g482,+
g455,g482,+
g481,g482,+
g496,g482,+
g499,g482,+
g519,g482,+
g546,g482,+
g553,g482,+
g557,g482,+
g565,g482,+
g567,g482,+
g575,g482,+
g579,g482,+
g581,g482,+
g584,g482,+
g595,g482,+
g598,g482,+
g604,g482,+
g618,g482,+
g622,g482,+
g631,g482,+
g652,g482,+
g680,g482,+
g696,g482,+
g724,g482,+
g741,g482,+
g749,g482,+
g758,g482,+
g763,g482,+
g766,g482,+
g783,g482,+
g789,g482,+
g794,g482,+
g800,g482,+
g812,g482,+
g822,g482,+
g823,g482,+
g864,g482,+
g881,g482,+
g883,g482,+
g889,g482,+
g892,g482,+
g894,g482,+
g899,g482,+
g957,g482,+
g963,g482,+
g999,g482,+
g1000,g482,+
g1020,g482,+
g1027,g482,+
g1040,g482,+
g1052,g482,+
g1055,g482,+
g1059,g482,+
g1073,g482,+
g1084,g482,+
g1106,g482,+
g1108,g482,+
g1116,g482,+
g1125,g482,+
g1137,g482,+
g1143,g482,+
g1144,g482,+
g1157,g482,+
g1161,g482,+
g1182,g482,+
g1201,g482,+
g1202,g482,+
g1209,g482,+
g1234,g482,+
g1252,g482,+
g1263,g482,+
g1281,g482,+
g1299,g482,+
g1308,g482,+
g1313,g482,+
g1314,g482,+
g1316,g482,+
g1329,g482,+
g1334,g482,+
g1342,g482,+
g1344,g482,+
g1358,g482,+
g1365,g482,+
g1369,g482,+
g1370,g482,+
g1381,g482,+
g1382,g482,+
g1389,g482,+
g1399,g482,+
g1406,g482,+
g1409,g482,+
g1431,g482,+
g1439,g482,+
g1445,g482,+
g1446,g482,+
g1451,g482,+
g1470,g482,+
g1488,g482,+
g1492,g482,+
g243,g483,+
g833,g483,+
g1366,g483,+
g1477,g483,+
g701,g484,+
g777,g484,+
g1163,g484,+
g1443,g484,+
g1453,g484,+
g353,g485,+
g1432,g485,+
g1487,g485,+
g124,g486,+
g139,g486,+
g727,g486,+
g1088,g486,+
g1339,g486,+
g1,g487,+
g87,g487,+
g384,g487,+
g776,g487,+
g930,g487,+
g1255,g487,+
g83,g488,+
g786,g488,+
g1074,g488,+
g1096,g488,+
g1187,g488,+
g1398,g488,+
g191,g489,+
g651,g489,+
g993,g489,+
g1095,g489,+
g1210,g489,+
g117,g490,+
g596,g490,+
g917,g490,+
g955,g490,+
g963,g490,+
g1055,g490,+
g1129,g490,+
g1131,g490,+
g6,g491,+
g885,g491,+
g1046,g491,+
g1129,g491,+
g1272,g491,+
g1280,g491,+
g1378,g491,+
g300,g492,+
g493,g492,+
g640,g492,+
g862,g492,+
g16,g493,+
g37,g493,+
g73,g493,+
g83,g493,+
g118,g493,+
g119,g493,+
g132,g493,+
g137,g493,+
g139,g493,+
g145,g493,+
g157,g493,+
g171,g493,+
g173,g493,+
g182,g493,+
g199,g493,+
g213,g493,+
g220,g493,+
g225,g493,+
g243,g493,+
g247,g493,+
g262,g493,+
g306,g493,+
g327,g493,+
g336,g493,+
g363,g493,+
g366,g493,+
g370,g493,+
g375,g493,+
g381,g493,+
g383,g493,+
g407,g493,+
g428,g493,+
g437,g493,+
g450,g493,+
g455,g493,+
g469,g493,+
g478,g493,+
g498,g493,+
g507,g493,+
g513,g493,+
g519,g493,+
g521,g493,+
g532,g493,+
g534,g493,+
g538,g493,+
g549,g493,+
g552,g493,+
g553,g493,+
g575,g493,+
g579,g493,+
g589,g493,+
g599,g493,+
g603,g493,+
g617,g493,+
g624,g493,+
g638,g493,+
g645,g493,+
g667,g493,+
g669,g493,+
g684,g493,+
g697,g493,+
g704,g493,+
g705,g493,+
g707,g493,+
g709,g493,+
g710,g493,+
g716,g493,+
g717,g493,+
g721,g493,+
g753,g493,+
g759,g493,+
g764,g493,+
g767,g493,+
g768,g493,+
g779,g493,+
g796,g493,+
g801,g493,+
g802,g493,+
g815,g493,+
g830,g493,+
g835,g493,+
g841,g493,+
g873,g493,+
g887,g493,+
g901,g493,+
g911,g493,+
g914,g493,+
g928,g493,+
g931,g493,+
g940,g493,+
g942,g493,+
g945,g493,+
g958,g493,+
g960,g493,+
g981,g493,+
g983,g493,+
g991,g493,+
g995,g493,+
g998,g493,+
g1013,g493,+
g1022,g493,+
g1028,g493,+
g1032,g493,+
g1043,g493,+
g1064,g493,+
g1072,g493,+
g1083,g493,+
g1095,g493,+
g1103,g493,+
g1113,g493,+
g1121,g493,+
g1125,g493,+
g1134,g493,+
g1135,g493,+
g1142,g493,+
g1146,g493,+
g1154,g493,+
g1157,g493,+
g1161,g493,+
g1165,g493,+
g1166,g493,+
g1171,g493,+
g1172,g493,+
g1186,g493,+
g1187,g493,+
g1200,g493,+
g1202,g493,+
g1203,g493,+
g1206,g493,+
g1209,g493,+
g1213,g493,+
g1220,g493,+
g1230,g493,+
g1231,g493,+
g1255,g493,+
g1271,g493,+
g1275,g493,+
g1290,g493,+
g1301,g493,+
g1303,g493,+
g1320,g493,+
g1322,g493,+
g1328,g493,+
g1330,g493,+
g1344,g493,+
g1348,g493,+
g1360,g493,+
g1366,g493,+
g1369,g493,+
g1373,g493,+
g1394,g493,+
g1397,g493,+
g1399,g493,+
g1407,g493,+
g1411,g493,+
g1414,g493,+
g1419,g493,+
g1420,g493,+
g1432,g493,+
g1441,g493,+
g1445,g493,+
g1462,g493,+
g1465,g493,+
g1473,g493,+
g1474,g493,+
g1476,g493,+
g1477,g493,+
g1484,g493,+
g1486,g493,+
g1488,g493,+
g1490,g493,+
g1498,g493,+
g318,g494,+
g522,g494,+
g609,g494,+
g1122,g494,+
g30,g495,+
g123,g495,+
g139,g495,+
g197,g495,+
g263,g495,+
g313,g495,+
g324,g495,+
g346,g495,+
g385,g495,+
g418,g495,+
g447,g495,+
g450,g495,+
g465,g495,+
g542,g495,+
g544,g495,+
g584,g495,+
g594,g495,+
g602,g495,+
g619,g495,+
g629,g495,+
g649,g495,+
g702,g495,+
g759,g495,+
g951,g495,+
g956,g495,+
g962,g495,+
g964,g495,+
g966,g495,+
g980,g495,+
g987,g495,+
g1025,g495,+
g1026,g495,+
g1110,g495,+
g1119,g495,+
g1128,g495,+
g1142,g495,+
g1155,g495,+
g1180,g495,+
g1229,g495,+
g1305,g495,+
g1342,g495,+
g1357,g495,+
g1361,g495,+
g1369,g495,+
g1387,g495,+
g1396,g495,+
g1402,g495,+
g1417,g495,+
g1454,g495,+
g1460,g495,+
g1480,g495,+
g1482,g495,+
g1499,g495,+
g218,g496,+
g230,g496,+
g328,g496,+
g480,g496,+
g681,g496,+
g753,g496,+
g841,g496,+
g1108,g496,+
g1198,g496,+
g1266,g496,+
g1379,g496,+
g1447,g496,+
g1455,g496,+
g1331,g497,+
g68,g498,+
g335,g498,+
g545,g498,+
g658,g498,+
g748,g498,+
g1079,g498,+
g1153,g498,+
g1302,g498,+
g69,g499,+
g282,g499,+
g295,g499,+
g533,g499,+
g822,g499,+
g840,g499,+
g851,g499,+
g1266,g499,+
g1326,g499,+
g1367,g499,+
g71,g500,+
g308,g500,+
g763,g500,+
g1199,g500,+
g1375,g500,+
g26,g501,+
g39,g501,+
g44,g501,+
g82,g501,+
g130,g501,+
g133,g501,+
g157,g501,+
g196,g501,+
g267,g501,+
g276,g501,+
g294,g501,+
g361,g501,+
g367,g501,+
g368,g501,+
g386,g501,+
g406,g501,+
g410,g501,+
g451,g501,+
g476,g501,+
g519,g501,+
g562,g501,+
g566,g501,+
g582,g501,+
g621,g501,+
g639,g501,+
g718,g501,+
g805,g501,+
g856,g501,+
g891,g501,+
g898,g501,+
g915,g501,+
g957,g501,+
g980,g501,+
g985,g501,+
g1011,g501,+
g1014,g501,+
g1039,g501,+
g1231,g501,+
g1251,g501,+
g1269,g501,+
g1279,g501,+
g1305,g501,+
g1312,g501,+
g1336,g501,+
g1388,g501,+
g1409,g501,+
g1425,g501,+
g1445,g501,+
g1447,g501,+
g1463,g501,+
g1481,g501,+
g1489,g501,+
g46,g502,+
g758,g502,+
g811,g502,+
g833,g502,+
g938,g502,+
g1079,g502,+
g1279,g502,+
g1342,g502,+
g1420,g502,+
g723,g503,+
g1102,g503,+
g11,g504,+
g375,g504,+
g505,g504,+
g638,g504,+
g816,g504,+
g1176,g504,+
g1334,g504,+
g93,g505,+
g242,g505,+
g425,g505,+
g1203,g505,+
g1304,g505,+
g1381,g505,+
g1416,g505,+
g1437,g505,+
g1445,g505,+
g1497,g505,+
g9,g506,+
g127,g506,+
g141,g506,+
g326,g506,+
g404,g506,+
g496,g506,+
g571,g506,+
g572,g506,+
g578,g506,+
g652,g506,+
g773,g506,+
g842,g506,+
g869,g506,+
g874,g506,+
g913,g506,+
g1092,g506,+
g1295,g506,+
g1366,g506,+
g1394,g506,+
g1411,g506,+
g1462,g506,+
g1496,g506,+
g3,g507,+
g48,g507,+
g201,g507,+
g278,g507,+
g358,g507,+
g380,g507,+
g400,g507,+
g486,g507,+
g647,g507,+
g699,g507,+
g833,g507,+
g1113,g507,+
g1306,g507,+
g1470,g507,+
g468,g508,+
g1151,g508,+
g1300,g508,+
g1477,g508,+
g114,g509,+
g165,g509,+
g214,g509,+
g224,g509,+
g497,g509,+
g732,g509,+
g774,g509,+
