Gene1,Gene2,Type
g445,g481,+
g749,g481,+
g779,g481,+
g870,g481,+
g1370,g481,+
g1406,g481,+
g101,g482,+
g109,g482,+
g153,g482,+
g226,g482,+
g314,g482,+
g455,g482,+
g459,g482,+
g857,g482,+
g965,g482,+
g1294,g482,+
g1428,g482,+
g1494,g482,+
g233,g483,+
g833,g483,+
g927,g483,+
g1331,g483,+
g1460,g483,+
g1486,g483,+
g138,g484,+
g257,g484,+
g306,g484,+
g448,g484,+
g480,g484,+
g508,g484,+
g528,g484,+
g578,g484,+
g580,g484,+
g584,g484,+
g637,g484,+
g763,g484,+
g849,g484,+
g917,g484,+
g992,g484,+
g1016,g484,+
g1169,g484,+
g1306,g484,+
g1387,g484,+
g1462,g484,+
g37,g485,+
g41,g485,+
g44,g485,+
g235,g485,+
g379,g485,+
g607,g485,+
g752,g485,+
g763,g485,+
g776,g485,+
g843,g485,+
g852,g485,+
g870,g485,+
g902,g485,+
g1048,g485,+
g1063,g485,+
g1108,g485,+
g1229,g485,+
g1329,g485,+
g1396,g485,+
g1422,g485,+
g1452,g485,+
g61,g486,+
g376,g486,+
g398,g486,+
g624,g486,+
g664,g486,+
g731,g486,+
g749,g486,+
g900,g486,+
g901,g486,+
g928,g486,+
g941,g486,+
g1135,g486,+
g1304,g486,+
g1331,g486,+
g1496,g486,+
g21,g487,+
g219,g487,+
g433,g487,+
g639,g487,+
g645,g487,+
g805,g487,+
g843,g487,+
g887,g487,+
g1008,g487,+
g1098,g487,+
g1234,g487,+
g1403,g487,+
g1485,g487,+
g127,g488,+
g176,g488,+
g257,g488,+
g302,g488,+
g464,g488,+
g531,g488,+
g742,g488,+
g781,g488,+
g1116,g488,+
g1423,g488,+
g66,g489,+
g297,g489,+
g338,g489,+
g433,g489,+
g521,g489,+
g532,g489,+
g902,g489,+
g978,g489,+
g1027,g489,+
g1070,g489,+
g1413,g489,+
g124,g490,+
g390,g490,+
g464,g490,+
g1069,g490,+
g1099,g490,+
g1293,g490,+
g4,g491,+
g167,g491,+
g317,g491,+
g377,g491,+
g892,g491,+
g1102,g491,+
g1111,g491,+
g1126,g491,+
g1157,g491,+
g1326,g491,+
g145,g492,+
g162,g492,+
g401,g492,+
g467,g492,+
g531,g492,+
g536,g492,+
g580,g492,+
g612,g492,+
g751,g492,+
g941,g492,+
g958,g492,+
g968,g492,+
g974,g492,+
g1109,g492,+
g1142,g492,+
g1155,g492,+
g1188,g492,+
g1213,g492,+
g1437,g492,+
g1469,g492,+
g1491,g492,+
g26,g493,+
g241,g493,+
g292,g493,+
g543,g493,+
g607,g493,+
g635,g493,+
g695,g493,+
g722,g493,+
g1167,g493,+
g1310,g493,+
g1333,g493,+
g1370,g493,+
g1396,g493,+
g1409,g493,+
g1451,g493,+
g1459,g493,+
g1498,g493,+
g19,g494,+
g93,g494,+
g135,g494,+
g177,g494,+
g250,g494,+
g370,g494,+
g544,g494,+
g666,g494,+
g697,g494,+
g702,g494,+
g872,g494,+
g1003,g494,+
g1018,g494,+
g1097,g494,+
g1175,g494,+
g1202,g494,+
g1343,g494,+
g1396,g494,+
g1422,g494,+
g1498,g494,+
g31,g495,+
g41,g495,+
g127,g495,+
g192,g495,+
g201,g495,+
g399,g495,+
g422,g495,+
g500,g495,+
g677,g495,+
g687,g495,+
g742,g495,+
g770,g495,+
g823,g495,+
g975,g495,+
g1010,g495,+
g1016,g495,+
g1084,g495,+
g1151,g495,+
g1246,g495,+
g117,g496,+
g181,g496,+
g419,g496,+
g605,g496,+
g744,g496,+
g838,g496,+
g863,g496,+
g881,g496,+
g975,g496,+
g1029,g496,+
g1282,g496,+
g1304,g496,+
g1400,g496,+
g1491,g496,+
g1494,g496,+
g97,g497,+
g448,g497,+
g533,g497,+
g573,g497,+
g618,g497,+
g903,g497,+
g1035,g497,+
g1071,g497,+
g1108,g497,+
g1347,g497,+
g1358,g497,+
g1385,g497,+
g1462,g497,+
g44,g498,+
g293,g498,+
g484,g498,+
g494,g498,+
g590,g498,+
g643,g498,+
g825,g498,+
g941,g498,+
g1005,g498,+
g1229,g498,+
g1282,g498,+
g1389,g498,+
g1393,g498,+
g108,g499,+
g210,g499,+
g370,g499,+
g525,g499,+
g621,g499,+
g626,g499,+
g840,g499,+
g930,g499,+
g944,g499,+
g986,g499,+
g1001,g499,+
g1193,g499,+
g1345,g499,+
g1420,g499,+
g8,g500,+
g75,g500,+
g261,g500,+
g578,g500,+
g697,g500,+
g702,g500,+
g744,g500,+
g749,g500,+
g1037,g500,+
g1050,g500,+
g1072,g500,+
g1135,g500,+
g1207,g500,+
g1233,g500,+
g1239,g500,+
g1387,g500,+
g144,g501,+
g273,g501,+
g374,g501,+
g376,g501,+
g383,g501,+
g475,g501,+
g494,g501,+
g657,g501,+
g941,g501,+
g1296,g501,+
g1326,g501,+
g1341,g501,+
g1358,g501,+
g1375,g501,+
g1383,g501,+
g1391,g501,+
g1452,g501,+
g108,g502,+
g296,g502,+
g359,g502,+
g807,g502,+
g1075,g502,+
g1190,g502,+
g1205,g502,+
g1400,g502,+
g1420,g502,+
g1449,g502,+
g320,g503,+
g396,g503,+
g436,g503,+
g474,g503,+
g487,g503,+
g545,g503,+
g716,g503,+
g751,g503,+
g860,g503,+
g887,g503,+
g1020,g503,+
g1030,g503,+
g1165,g503,+
g1196,g503,+
g1215,g503,+
g1240,g503,+
g1333,g503,+
g1369,g503,+
g1438,g503,+
g1498,g503,+
g241,g504,+
g321,g504,+
g383,g504,+
g474,g504,+
g612,g504,+
g620,g504,+
g643,g504,+
g660,g504,+
g697,g504,+
g711,g504,+
g927,g504,+
g934,g504,+
g1013,g504,+
g1151,g504,+
g1273,g504,+
g1311,g504,+
g1354,g504,+
g1440,g504,+
g1489,g504,+
g25,g505,+
g246,g505,+
g762,g505,+
g792,g505,+
g917,g505,+
g1003,g505,+
g1084,g505,+
g1163,g505,+
g60,g506,+
g144,g506,+
g400,g506,+
g470,g506,+
g480,g506,+
g536,g506,+
g616,g506,+
g857,g506,+
g976,g506,+
g1080,g506,+
g1201,g506,+
g1224,g506,+
g1349,g506,+
g1354,g506,+
g1375,g506,+
g1489,g506,+
g27,g507,+
g41,g507,+
g93,g507,+
g366,g507,+
g426,g507,+
g493,g507,+
g525,g507,+
g707,g507,+
g762,g507,+
g770,g507,+
g793,g507,+
g906,g507,+
g1296,g507,+
g1433,g507,+
g135,g508,+
g137,g508,+
g157,g508,+
g276,g508,+
g399,g508,+
g464,g508,+
g551,g508,+
g589,g508,+
g712,g508,+
g788,g508,+
g836,g508,+
g917,g508,+
g1265,g508,+
g1310,g508,+
g1361,g508,+
g1409,g508,+
g89,g509,+
g198,g509,+
g221,g509,+
g370,g509,+
g408,g509,+
g463,g509,+
g486,g509,+
g536,g509,+
g718,g509,+
g726,g509,+
g949,g509,+
g1063,g509,+
g1086,g509,+
g1096,g509,+
g1289,g509,+
g1314,g509,+
g1336,g509,+
g96,g510,+
g344,g510,+
g374,g510,+
g530,g510,+
g751,g510,+
g1018,g510,+
g1186,g510,+
g1222,g510,+
g1240,g510,+
g1462,g510,+
g54,g511,+
g124,g511,+
g439,g511,+
g594,g511,+
g637,g511,+
g713,g511,+
g754,g511,+
g815,g511,+
g890,g511,+
g1071,g511,+
g1075,g511,+
g1111,g511,+
g1215,g511,+
g1319,g511,+
g1391,g511,+
g1406,g511,+
g1491,g511,+
g18,g512,+
g157,g512,+
g181,g512,+
g387,g512,+
g467,g512,+
g712,g512,+
g758,g512,+
g885,g512,+
g1099,g512,+
g1105,g512,+
g1186,g512,+
g1237,g512,+
g1274,g512,+
g1289,g512,+
g1409,g512,+
g499,g513,+
g607,g513,+
g855,g513,+
g888,g513,+
g991,g513,+
g997,g513,+
g1050,g513,+
g1208,g513,+
g1215,g513,+
g1224,g513,+
g1310,g513,+
g1343,g513,+
g22,g514,+
g318,g514,+
g377,g514,+
g444,g514,+
g711,g514,+
g753,g514,+
g788,g514,+
g1008,g514,+
g1132,g514,+
g1176,g514,+
g82,g515,+
g215,g515,+
g356,g515,+
g712,g515,+
g747,g515,+
g817,g515,+
g915,g515,+
g1027,g515,+
g1080,g515,+
g1104,g515,+
g1169,g515,+
g1186,g515,+
g1423,g515,+
g1440,g515,+
g8,g516,+
g37,g516,+
g166,g516,+
g240,g516,+
g397,g516,+
g467,g516,+
g500,g516,+
g556,g516,+
g562,g516,+
g697,g516,+
g708,g516,+
g711,g516,+
g836,g516,+
g844,g516,+
g890,g516,+
g17,g517,+
g168,g517,+
g171,g517,+
g500,g517,+
g519,g517,+
g588,g517,+
g634,g517,+
g740,g517,+
g902,g517,+
g908,g517,+
g975,g517,+
g1149,g517,+
g1190,g517,+
g1326,g517,+
g1438,g517,+
g184,g518,+
g246,g518,+
g314,g518,+
g339,g518,+
g377,g518,+
g590,g518,+
g692,g518,+
g967,g518,+
g1010,g518,+
g1029,g518,+
g1031,g518,+
g1035,g518,+
g1038,g518,+
g1039,g518,+
g1061,g518,+
g1180,g518,+
g1410,g518,+
g1421,g518,+
g1430,g518,+
g1469,g518,+
g232,g519,+
g424,g519,+
g521,g519,+
g554,g519,+
g637,g519,+
g672,g519,+
g710,g519,+
g742,g519,+
g751,g519,+
g1016,g519,+
g1165,g519,+
g1181,g519,+
g1389,g519,+
g1414,g519,+
g109,g520,+
g153,g520,+
g758,g520,+
g857,g520,+
g1093,g520,+
g1095,g520,+
g1282,g520,+
g1300,g520,+
g1385,g520,+
g1450,g520,+
g58,g521,+
g292,g521,+
g520,g521,+
g533,g521,+
g615,g521,+
g716,g521,+
g1044,g521,+
g1134,g521,+
g1165,g521,+
g1193,g521,+
g1202,g521,+
g1215,g521,+
g1360,g521,+
g8,g522,+
g448,g522,+
g525,g522,+
g528,g522,+
g605,g522,+
g771,g522,+
g831,g522,+
g846,g522,+
g902,g522,+
g1144,g522,+
g1311,g522,+
g1351,g522,+
g1410,g522,+
g1434,g522,+
g70,g523,+
g246,g523,+
g474,g523,+
g508,g523,+
g513,g523,+
g641,g523,+
g671,g523,+
g673,g523,+
g811,g523,+
g836,g523,+
g1062,g523,+
g1098,g523,+
g1310,g523,+
g1331,g523,+
g1358,g523,+
g1393,g523,+
g75,g524,+
g246,g524,+
g519,g524,+
g525,g524,+
g573,g524,+
g693,g524,+
g805,g524,+
g870,g524,+
g923,g524,+
g1104,g524,+
g1191,g524,+
g1280,g524,+
g1309,g524,+
g1341,g524,+
g194,g525,+
g579,g525,+
g699,g525,+
g868,g525,+
g893,g525,+
g951,g525,+
g1086,g525,+
g1144,g525,+
g1169,g525,+
g1250,g525,+
g1331,g525,+
g1383,g525,+
g1462,g525,+
g1488,g525,+
g1491,g525,+
g135,g526,+
g391,g526,+
g455,g526,+
g626,g526,+
g643,g526,+
g678,g526,+
g915,g526,+
g1042,g526,+
g1062,g526,+
g1075,g526,+
g1141,g526,+
g1163,g526,+
g1191,g526,+
g1316,g526,+
g1364,g526,+
g1396,g526,+
g1434,g526,+
g162,g527,+
g180,g527,+
g519,g527,+
g1001,g527,+
g1467,g527,+
g1486,g527,+
g58,g528,+
g724,g528,+
g773,g528,+
g879,g528,+
g1039,g528,+
g1105,g528,+
g1451,g528,+
g9,g529,+
g175,g529,+
g726,g529,+
g753,g529,+
g758,g529,+
g762,g529,+
g776,g529,+
g958,g529,+
g1117,g529,+
g1189,g529,+
g1199,g529,+
g1309,g529,+
g1488,g529,+
g401,g530,+
g534,g530,+
g574,g530,+
g781,g530,+
g887,g530,+
g900,g530,+
g965,g530,+
g976,g530,+
g1134,g530,+
g1144,g530,+
g1157,g530,+
g1413,g530,+
g109,g531,+
g257,g531,+
g373,g531,+
g656,g531,+
g849,g531,+
g1046,g531,+
g1072,g531,+
g1191,g531,+
g1326,g531,+
g1498,g531,+
g37,g532,+
g42,g532,+
g112,g532,+
g166,g532,+
g296,g532,+
g324,g532,+
g398,g532,+
g573,g532,+
g620,g532,+
g758,g532,+
g1059,g532,+
g1201,g532,+
g1349,g532,+
g1486,g532,+
g1494,g532,+
g4,g533,+
g332,g533,+
g344,g533,+
g468,g533,+
g592,g533,+
g747,g533,+
g759,g533,+
g760,g533,+
g915,g533,+
g916,g533,+
g919,g533,+
g1013,g533,+
g1030,g533,+
g1143,g533,+
g1254,g533,+
g26,g534,+
g153,g534,+
g180,g534,+
g400,g534,+
g455,g534,+
g816,g534,+
g925,g534,+
g991,g534,+
g1105,g534,+
g1236,g534,+
g1358,g534,+
g1432,g534,+
g25,g535,+
g246,g535,+
g461,g535,+
g670,g535,+
g724,g535,+
g867,g535,+
g965,g535,+
g1051,g535,+
g1096,g535,+
g1176,g535,+
g1253,g535,+
g1450,g535,+
g1466,g535,+
g19,g536,+
g25,g536,+
g108,g536,+
g164,g536,+
g344,g536,+
g551,g536,+
g554,g536,+
g713,g536,+
g1216,g536,+
g1250,g536,+
g1276,g536,+
g1280,g536,+
g1360,g536,+
g1450,g536,+
g116,g537,+
g253,g537,+
g278,g537,+
g293,g537,+
g328,g537,+
g548,g537,+
g816,g537,+
g830,g537,+
g853,g537,+
g1235,g537,+
g1293,g537,+
g139,g538,+
g213,g538,+
g246,g538,+
g458,g538,+
g520,g538,+
g1030,g538,+
g1090,g538,+
g1224,g538,+
g1239,g538,+
g1289,g538,+
g1467,g538,+
g56,g539,+
g58,g539,+
g109,g539,+
g141,g539,+
g290,g539,+
g480,g539,+
g551,g539,+
g658,g539,+
g747,g539,+
g845,g539,+
g849,g539,+
g1306,g539,+
g1321,g539,+
g1388,g539,+
g1413,g539,+
g1466,g539,+
g1489,g539,+
g41,g540,+
g78,g540,+
g130,g540,+
g213,g540,+
g235,g540,+
g327,g540,+
g412,g540,+
g589,g540,+
g678,g540,+
g688,g540,+
g705,g540,+
g707,g540,+
g761,g540,+
g820,g540,+
g892,g540,+
g974,g540,+
g975,g540,+
g991,g540,+
g1109,g540,+
g1137,g540,+
g1198,g540,+
g1315,g540,+
g1320,g540,+
g1369,g540,+
g1421,g540,+
g201,g541,+
g408,g541,+
g422,g541,+
g718,g541,+
g1001,g541,+
g1075,g541,+
g1117,g541,+
g1306,g541,+
g1315,g541,+
g1360,g541,+
g1459,g541,+
g1466,g541,+
g15,g542,+
g124,g542,+
g439,g542,+
g468,g542,+
g612,g542,+
g761,g542,+
g773,g542,+
g830,g542,+
g1062,g542,+
g1180,g542,+
g1337,g542,+
g31,g543,+
g435,g543,+
g584,g543,+
g590,g543,+
g666,g543,+
g671,g543,+
g909,g543,+
g1304,g543,+
g1309,g543,+
g32,g544,+
g500,g544,+
g556,g544,+
g584,g544,+
g833,g544,+
g863,g544,+
g927,g544,+
g975,g544,+
g1181,g544,+
g1428,g544,+
g1469,g544,+
g50,g545,+
g397,g545,+
g401,g545,+
g472,g545,+
g544,g545,+
g681,g545,+
g833,g545,+
g965,g545,+
g1132,g545,+
g1314,g545,+
g1416,g545,+
g27,g546,+
g41,g546,+
g471,g546,+
g499,g546,+
g699,g546,+
g716,g546,+
g816,g546,+
g876,g546,+
g1018,g546,+
g1084,g546,+
g1126,g546,+
g1176,g546,+
g1224,g546,+
g1296,g546,+
g1312,g546,+
g1433,g546,+
g1467,g546,+
g32,g547,+
g36,g547,+
g68,g547,+
g135,g547,+
g480,g547,+
g839,g547,+
g853,g547,+
g1293,g547,+
g1314,g547,+
g101,g548,+
g186,g548,+
g448,g548,+
g561,g548,+
g620,g548,+
g863,g548,+
g1005,g548,+
g1095,g548,+
g1336,g548,+
g1370,g548,+
g5,g549,+
g318,g549,+
g334,g549,+
g356,g549,+
g465,g549,+
g541,g549,+
g555,g549,+
g568,g549,+
g1105,g549,+
g1120,g549,+
g1141,g549,+
g1178,g549,+
g1276,g549,+
g1333,g549,+
g1404,g549,+
g1433,g549,+
g1449,g549,+
g1498,g549,+
g251,g550,+
g536,g550,+
g629,g550,+
g643,g550,+
g740,g550,+
g749,g550,+
g809,g550,+
g815,g550,+
g887,g550,+
g915,g550,+
g928,g550,+
g1065,g550,+
g1143,g550,+
g1263,g550,+
g1282,g550,+
g1445,g550,+
g115,g551,+
g210,g551,+
g361,g551,+
g643,g551,+
g774,g551,+
g807,g551,+
g856,g551,+
g901,g551,+
g986,g551,+
g1071,g551,+
g1135,g551,+
g1136,g551,+
g1149,g551,+
g1158,g551,+
g1456,g551,+
g124,g552,+
g535,g552,+
g590,g552,+
g674,g552,+
g779,g552,+
g811,g552,+
g872,g552,+
g915,g552,+
g935,g552,+
g1105,g552,+
g1217,g552,+
g1305,g552,+
g19,g553,+
g27,g553,+
g75,g553,+
g194,g553,+
g415,g553,+
g487,g553,+
g637,g553,+
g657,g553,+
g729,g553,+
g743,g553,+
g1071,g553,+
g1090,g553,+
g1196,g553,+
g1224,g553,+
g1234,g553,+
g1336,g553,+
g1391,g553,+
g20,g554,+
g41,g554,+
g59,g554,+
g171,g554,+
g310,g554,+
g439,g554,+
g525,g554,+
g614,g554,+
g896,g554,+
g965,g554,+
g1035,g554,+
g1063,g554,+
g1222,g554,+
g1280,g554,+
g1321,g554,+
g1348,g554,+
g1449,g554,+
g1467,g554,+
g1469,g554,+
g18,g555,+
g74,g555,+
g111,g555,+
g137,g555,+
g173,g555,+
g188,g555,+
g458,g555,+
g817,g555,+
g876,g555,+
g1116,g555,+
g1233,g555,+
g1237,g555,+
g1267,g555,+
g1393,g555,+
g1406,g555,+
g21,g556,+
g50,g556,+
g56,g556,+
g82,g556,+
g123,g556,+
g324,g556,+
g338,g556,+
g879,g556,+
g884,g556,+
g1097,g556,+
g1265,g556,+
g1289,g556,+
g1337,g556,+
g1423,g556,+
g1452,g556,+
g56,g557,+
g328,g557,+
g383,g557,+
g400,g557,+
g428,g557,+
g435,g557,+
g493,g557,+
g534,g557,+
g774,g557,+
g849,g557,+
g978,g557,+
g1070,g557,+
g1080,g557,+
g1132,g557,+
g1188,g557,+
g1244,g557,+
g1413,g557,+
g1456,g557,+
g93,g558,+
g116,g558,+
g257,g558,+
g317,g558,+
g427,g558,+
g536,g558,+
g656,g558,+
g657,g558,+
g824,g558,+
g967,g558,+
g1008,g558,+
g1134,g558,+
g1160,g558,+
g1185,g558,+
g1189,g558,+
g1237,g558,+
g1253,g558,+
g1337,g558,+
g180,g559,+
g420,g559,+
g447,g559,+
g508,g559,+
g820,g559,+
g893,g559,+
g1039,g559,+
g1048,g559,+
g1051,g559,+
g1072,g559,+
g1132,g559,+
g1185,g559,+
g1215,g559,+
g1273,g559,+
g1345,g559,+
g1459,g559,+
g1485,g559,+
g68,g560,+
g218,g560,+
g422,g560,+
g530,g560,+
g563,g560,+
g767,g560,+
g781,g560,+
g900,g560,+
g911,g560,+
g960,g560,+
g1095,g560,+
g1134,g560,+
g1143,g560,+
g1310,g560,+
g1319,g560,+
g1325,g560,+
g1347,g560,+
g1419,g560,+
g58,g561,+
g90,g561,+
g134,g561,+
g188,g561,+
g189,g561,+
g603,g561,+
g635,g561,+
g673,g561,+
g718,g561,+
g991,g561,+
g1075,g561,+
g1104,g561,+
g1199,g561,+
g1228,g561,+
g1232,g561,+
g1343,g561,+
g1403,g561,+
g1420,g561,+
g1467,g561,+
g377,g562,+
g452,g562,+
g465,g562,+
g502,g562,+
g536,g562,+
g590,g562,+
g710,g562,+
g718,g562,+
g750,g562,+
g817,g562,+
g972,g562,+
g1005,g562,+
g1016,g562,+
g1045,g562,+
g1123,g562,+
g1149,g562,+
g1224,g562,+
g1276,g562,+
g1350,g562,+
g1354,g562,+
g1414,g562,+
g1491,g562,+
g41,g563,+
g144,g563,+
g322,g563,+
g355,g563,+
g678,g563,+
g850,g563,+
g909,g563,+
g949,g563,+
g1156,g563,+
g1185,g563,+
g1190,g563,+
g1349,g563,+
g1391,g563,+
g1418,g563,+
g1466,g563,+
g25,g564,+
g162,g564,+
g235,g564,+
g288,g564,+
g1014,g564,+
g1167,g564,+
g1361,g564,+
g93,g565,+
g223,g565,+
g261,g565,+
g420,g565,+
g531,g565,+
g637,g565,+
g774,g565,+
g824,g565,+
g906,g565,+
g968,g565,+
g1001,g565,+
g1119,g565,+
g1229,g565,+
g1313,g565,+
g1314,g565,+
g1343,g565,+
g44,g566,+
g153,g566,+
g278,g566,+
g378,g566,+
g637,g566,+
g776,g566,+
g879,g566,+
g1059,g566,+
g1072,g566,+
g35,g567,+
g70,g567,+
g242,g567,+
g487,g567,+
g530,g567,+
g631,g567,+
g722,g567,+
g762,g567,+
g809,g567,+
g1042,g567,+
g1070,g567,+
g1244,g567,+
g1311,g567,+
g1370,g567,+
g99,g568,+
g181,g568,+
g292,g568,+
g366,g568,+
g446,g568,+
g509,g568,+
g534,g568,+
g551,g568,+
g595,g568,+
g634,g568,+
g705,g568,+
g863,g568,+
g1189,g568,+
g1190,g568,+
g1333,g568,+
g1343,g568,+
g1434,g568,+
g1485,g568,+
g253,g569,+
g501,g569,+
g520,g569,+
g527,g569,+
g664,g569,+
g729,g569,+
g898,g569,+
g919,g569,+
g1096,g569,+
g1120,g569,+
g1149,g569,+
g1151,g569,+
g1363,g569,+
g1494,g569,+
g223,g570,+
g241,g570,+
g436,g570,+
g470,g570,+
g474,g570,+
g688,g570,+
g694,g570,+
g767,g570,+
g890,g570,+
g916,g570,+
g952,g570,+
g1070,g570,+
g1155,g570,+
g1198,g570,+
g1225,g570,+
g1259,g570,+
g1302,g570,+
g1449,g570,+
g1456,g570,+
g75,g571,+
g130,g571,+
g282,g571,+
g399,g571,+
g752,g571,+
g779,g571,+
g798,g571,+
g992,g571,+
g998,g571,+
g1013,g571,+
g1090,g571,+
g1215,g571,+
g1229,g571,+
g1360,g571,+
g127,g572,+
g171,g572,+
g289,g572,+
g339,g572,+
g398,g572,+
g422,g572,+
g1018,g572,+
g1042,g572,+
g1229,g572,+
g1273,g572,+
g1413,g572,+
g1418,g572,+
g1476,g572,+
g1485,g572,+
g134,g573,+
g241,g573,+
g321,g573,+
g631,g573,+
g792,g573,+
g945,g573,+
g1105,g573,+
g1168,g573,+
g1201,g573,+
g1228,g573,+
g1375,g573,+
g1404,g573,+
g1432,g573,+
g1434,g573,+
g1496,g573,+
g181,g574,+
g184,g574,+
g493,g574,+
g500,g574,+
g652,g574,+
g713,g574,+
g788,g574,+
g1063,g574,+
g1256,g574,+
g1485,g574,+
g14,g575,+
g487,g575,+
g605,g575,+
g656,g575,+
g716,g575,+
g763,g575,+
g974,g575,+
g1097,g575,+
g1284,g575,+
g1312,g575,+
g1354,g575,+
g1438,g575,+
g1459,g575,+
g556,g576,+
g596,g576,+
g660,g576,+
g687,g576,+
g743,g576,+
g787,g576,+
g949,g576,+
g1039,g576,+
g1256,g576,+
g1433,g576,+
g233,g577,+
g251,g577,+
g338,g577,+
g370,g577,+
g475,g577,+
g579,g577,+
g753,g577,+
g1084,g577,+
g1259,g577,+
g1383,g577,+
g108,g578,+
g474,g578,+
g559,g578,+
g692,g578,+
g787,g578,+
g807,g578,+
g845,g578,+
g885,g578,+
g941,g578,+
g1038,g578,+
g1144,g578,+
g1315,g578,+
g1321,g578,+
g1361,g578,+
g1375,g578,+
g273,g579,+
g520,g579,+
g776,g579,+
g793,g579,+
g825,g579,+
g1075,g579,+
g1120,g579,+
g1300,g579,+
g1360,g579,+
g221,g580,+
g501,g580,+
g551,g580,+
g705,g580,+
g771,g580,+
g830,g580,+
g892,g580,+
g898,g580,+
g1005,g580,+
g1044,g580,+
g1046,g580,+
g1119,g580,+
g1136,g580,+
g1244,g580,+
g1404,g580,+
g1449,g580,+
g145,g581,+
g213,g581,+
g444,g581,+
g513,g581,+
g514,g581,+
g657,g581,+
g660,g581,+
g763,g581,+
g890,g581,+
g1020,g581,+
g1039,g581,+
g1121,g581,+
g1306,g581,+
g1341,g581,+
g1406,g581,+
g114,g582,+
g446,g582,+
g512,g582,+
g514,g582,+
g695,g582,+
g754,g582,+
g992,g582,+
g1018,g582,+
g1037,g582,+
g1132,g582,+
g1176,g582,+
g1217,g582,+
g1229,g582,+
g1234,g582,+
g1254,g582,+
g1449,g582,+
g59,g583,+
g127,g583,+
g374,g583,+
g435,g583,+
g501,g583,+
g510,g583,+
g603,g583,+
g749,g583,+
g798,g583,+
g885,g583,+
g1006,g583,+
g1061,g583,+
g1186,g583,+
g1253,g583,+
g1300,g583,+
g1311,g583,+
g1413,g583,+
g116,g584,+
g217,g584,+
g321,g584,+
g328,g584,+
g535,g584,+
g635,g584,+
g652,g584,+
g911,g584,+
g1044,g584,+
g1178,g584,+
g1416,g584,+
g1467,g584,+
g144,g585,+
g221,g585,+
g288,g585,+
g1027,g585,+
g1358,g585,+
g1418,g585,+
g36,g586,+
g55,g586,+
g177,g586,+
g327,g586,+
g337,g586,+
g382,g586,+
g398,g586,+
g534,g586,+
g588,g586,+
g596,g586,+
g605,g586,+
g656,g586,+
g716,g586,+
g852,g586,+
g890,g586,+
g978,g586,+
g1030,g586,+
g1157,g586,+
g1216,g586,+
g1236,g586,+
g1416,g586,+
g32,g587,+
g45,g587,+
g317,g587,+
g475,g587,+
g548,g587,+
g699,g587,+
g701,g587,+
g761,g587,+
g831,g587,+
g872,g587,+
g1016,g587,+
g1104,g587,+
g1217,g587,+
g1265,g587,+
g1280,g587,+
g1421,g587,+
g20,g588,+
g71,g588,+
g568,g588,+
g915,g588,+
g1059,g588,+
g1134,g588,+
g1169,g588,+
g1312,g588,+
g1348,g588,+
g1379,g588,+
g1466,g588,+
g233,g589,+
g428,g589,+
g502,g589,+
g505,g589,+
g543,g589,+
g578,g589,+
g742,g589,+
g749,g589,+
g946,g589,+
g958,g589,+
g960,g589,+
g961,g589,+
g967,g589,+
g986,g589,+
g1084,g589,+
g1180,g589,+
g401,g590,+
g455,g590,+
g463,g590,+
g975,g590,+
g1096,g590,+
g1176,g590,+
g1183,g590,+
g1319,g590,+
g1326,g590,+
g1375,g590,+
g1398,g590,+
g1430,g590,+
g1434,g590,+
g1485,g590,+
g19,g591,+
g70,g591,+
g246,g591,+
g252,g591,+
g370,g591,+
g562,g591,+
g594,g591,+
g666,g591,+
g731,g591,+
g992,g591,+
g1010,g591,+
g1044,g591,+
g1090,g591,+
g1293,g591,+
g1375,g591,+
g41,g592,+
g186,g592,+
g288,g592,+
g405,g592,+
g426,g592,+
g499,g592,+
g535,g592,+
g652,g592,+
g670,g592,+
g764,g592,+
g834,g592,+
g1061,g592,+
g1185,g592,+
g1413,g592,+
g1491,g592,+
g5,g593,+
g115,g593,+
g150,g593,+
g197,g593,+
g686,g593,+
g760,g593,+
g774,g593,+
g1069,g593,+
g1102,g593,+
g1316,g593,+
g1428,g593,+
g1450,g593,+
g1451,g593,+
g398,g594,+
g526,g594,+
g856,g594,+
g934,g594,+
g935,g594,+
g967,g594,+
g1063,g594,+
g1132,g594,+
g1134,g594,+
g1337,g594,+
g193,g595,+
g273,g595,+
g320,g595,+
g378,g595,+
g519,g595,+
g740,g595,+
g773,g595,+
g880,g595,+
g1090,g595,+
g1095,g595,+
g53,g596,+
g181,g596,+
g474,g596,+
g797,g596,+
g863,g596,+
g1217,g596,+
g1240,g596,+
g56,g597,+
g118,g597,+
g700,g597,+
g760,g597,+
g908,g597,+
g1096,g597,+
g1123,g597,+
g186,g598,+
g296,g598,+
g297,g598,+
g366,g598,+
g474,g598,+
g541,g598,+
g555,g598,+
g584,g598,+
g631,g598,+
g635,g598,+
g687,g598,+
g838,g598,+
g1070,g598,+
g1073,g598,+
g1420,g598,+
g1485,g598,+
g22,g599,+
g426,g599,+
g551,g599,+
g596,g599,+
g629,g599,+
g656,g599,+
g749,g599,+
g884,g599,+
g1165,g599,+
g1259,g599,+
g1311,g599,+
g1345,g599,+
g1460,g599,+
g1466,g599,+
g242,g600,+
g293,g600,+
g370,g600,+
g474,g600,+
g486,g600,+
g519,g600,+
g563,g600,+
g708,g600,+
g884,g600,+
g1005,g600,+
