Gene  Rule 
g439    ( g35 or g51 or g284 or g516 or g661 or g689 or g763 or g844 or g916 or g986 or g1008 or g1115 or g1199 or g1448 )
g440    ( g22 or g49 or g71 or g180 or g199 or g248 or g261 or g279 or g313 or g341 or g347 or g353 or g717 or g721 or g956 or g1020 or g1040 or g1094 or g1153 or g1269 or g1304 or g1316 )
g441    ( g23 or g113 or g179 or g292 or g322 or g363 or g396 or g599 or g692 or g708 or g769 or g807 or g833 or g963 or g1064 or g1146 or g1201 or g1215 or g1279 or g1286 or g1287 or g1319 or g1392 or g1397 or g1442 )
g442    ( g8 or g56 or g73 or g153 or g281 or g484 or g537 or g563 or g598 or g632 or g727 or g782 or g786 or g987 or g1021 or g1082 or g1169 or g1289 or g1327 or g1369 or g1385 or g1428 or g1430 )
g443    ( g32 or g38 or g144 or g332 or g346 or g367 or g379 or g410 or g559 or g589 or g607 or g628 or g685 or g760 or g779 or g874 or g881 or g1042 or g1087 or g1130 or g1134 or g1193 or g1277 or g1290 or g1345 or g1475 )
g444    ( g25 or g48 or g141 or g209 or g224 or g265 or g274 or g339 or g400 or g570 or g679 or g719 or g731 or g772 or g822 or g838 or g923 or g945 or g955 or g1011 or g1093 or g1193 or g1314 or g1376 or g1451 )
g445    ( g30 or g79 or g251 or g296 or g385 or g543 or g616 or g617 or g656 or g709 or g857 or g1180 or g1268 or g1446 or g1447 or g1471 )
g446    ( g69 or g91 or g129 or g136 or g289 or g377 or g382 or g438 or g447 or g547 or g616 or g629 or g694 or g816 or g828 or g1150 or g1155 or g1271 or g1371 or g1391 or g1417 )
g447    ( g56 or g129 or g298 or g506 or g509 or g536 or g605 or g616 or g622 or g729 or g736 or g984 or g986 or g1033 or g1067 or g1116 or g1278 )
g448    ( g20 or g121 or g313 or g350 or g652 or g704 or g782 or g827 or g906 or g1054 or g1063 or g1103 or g1274 or g1301 or g1342 or g1407 or g1434 )
g449    ( g66 or g136 or g193 or g194 or g234 or g260 or g587 or g631 or g707 or g733 or g859 or g861 or g1052 or g1275 or g1283 or g1407 or g1413 or g1462 )
g450    ( g257 or g267 or g459 or g581 or g623 or g654 or g752 or g883 or g930 or g987 or g1051 or g1102 or g1304 or g1318 or g1438 or g1476 )
g451    ( g22 or g132 or g193 or g304 or g392 or g420 or g441 or g548 or g604 or g621 or g638 or g763 or g780 or g807 or g877 or g932 or g990 or g1079 or g1177 or g1184 or g1243 or g1297 or g1463 or g1500 )
g452    ( g205 or g219 or g288 or g339 or g378 or g486 or g569 or g624 or g655 or g690 or g717 or g762 or g778 or g837 or g848 or g860 or g881 or g884 or g909 or g1247 or g1289 or g1307 or g1367 )
g453    ( g45 or g51 or g67 or g92 or g174 or g190 or g362 or g375 or g481 or g666 or g673 or g749 or g847 or g874 or g877 or g965 or g1045 or g1108 or g1262 or g1336 )
g454    ( g41 or g56 or g150 or g158 or g193 or g248 or g264 or g311 or g437 or g477 or g528 or g564 or g607 or g616 or g725 or g745 or g894 or g1032 or g1240 or g1297 or g1405 )
g455    ( g226 or g268 or g640 or g702 or g763 or g891 or g960 or g1272 or g1290 or g1308 or g1381 or g1461 or g1488 )
g456    ( g11 or g153 or g168 or g175 or g195 or g301 or g364 or g412 or g464 or g470 or g518 or g526 or g568 or g669 or g741 or g798 or g845 or g873 or g874 or g902 or g919 or g1045 or g1063 or g1110 or g1135 or g1216 or g1235 or g1276 or g1369 or g1412 or g1431 )
g457    ( g126 or g200 or g308 or g575 or g593 or g813 or g1067 or g1091 or g1096 or g1098 or g1172 or g1216 or g1246 or g1331 or g1489 or g1490 )
g458    ( g167 or g191 or g238 or g424 or g473 or g483 or g625 or g705 or g750 or g796 or g807 or g830 or g935 or g1016 or g1097 or g1252 or g1358 or g1444 or g1455 or g1458 or g1476 )
g459    ( g148 or g155 or g302 or g405 or g636 or g659 or g673 or g697 or g715 or g732 or g738 or g863 or g890 or g1090 or g1116 or g1117 or g1197 or g1216 or g1237 or g1249 or g1259 or g1353 or g1359 or g1388 or g1400 )
g460    ( g69 or g77 or g102 or g164 or g236 or g449 or g748 or g789 or g866 or g992 or g1030 or g1075 or g1217 or g1260 or g1316 or g1318 or g1322 or g1334 or g1436 or g1453 )
g461    ( g204 or g291 or g359 or g610 or g637 or g718 or g730 or g773 or g788 or g799 or g947 or g1002 or g1046 or g1122 or g1136 or g1145 or g1185 or g1240 or g1255 or g1440 )
g462    ( g122 or g275 or g329 or g445 or g573 or g674 or g689 or g768 or g804 or g842 or g921 or g945 or g969 or g1021 or g1023 or g1131 or g1163 or g1207 or g1263 or g1323 or g1435 or g1444 )
g463    ( g74 or g139 or g142 or g173 or g251 or g307 or g330 or g347 or g389 or g471 or g750 or g830 or g832 or g858 or g866 or g918 or g977 or g1149 or g1191 or g1230 or g1233 or g1421 or g1464 )
g464    ( g79 or g451 or g540 or g572 or g793 or g835 or g841 or g843 or g867 or g1037 or g1123 or g1158 or g1434 )
g465    ( g60 or g91 or g300 or g345 or g368 or g414 or g463 or g464 or g546 or g725 or g778 or g883 or g972 or g981 or g982 or g1082 or g1121 or g1148 or g1169 or g1170 or g1171 or g1199 or g1324 )
g466    ( g44 or g60 or g61 or g88 or g91 or g129 or g258 or g281 or g343 or g438 or g440 or g519 or g615 or g705 or g708 or g868 or g871 or g1030 )
g467    ( g154 or g294 or g379 or g487 or g706 or g756 or g860 or g870 or g1046 or g1090 or g1091 or g1099 or g1141 or g1287 or g1304 or g1438 or g1439 )
g468    ( g273 or g434 or g479 or g506 or g602 or g801 or g872 or g881 or g955 or g963 or g994 or g1036 or g1239 or g1341 or g1384 )
g469    ( g61 or g93 or g128 or g161 or g171 or g214 or g247 or g357 or g391 or g393 or g468 or g485 or g574 or g637 or g643 or g646 or g802 or g827 or g873 or g1064 or g1111 or g1133 or g1158 or g1283 or g1383 or g1394 or g1483 )
g470    ( g15 or g137 or g175 or g294 or g344 or g389 or g405 or g412 or g633 or g728 or g742 or g790 or g863 or g943 or g1103 or g1217 or g1223 or g1246 )
g471    ( g70 or g132 or g331 or g385 or g533 or g540 or g772 or g800 or g854 or g887 or g893 or g904 or g934 or g1004 or g1065 or g1121 or g1131 or g1247 or g1308 or g1331 or g1341 or g1446 )
g472    ( g35 or g53 or g192 or g238 or g281 or g317 or g393 or g562 or g725 or g784 or g928 or g994 or g1004 or g1016 or g1138 or g1233 or g1295 or g1323 or g1409 or g1469 )
g473    ( g5 or g32 or g37 or g123 or g426 or g483 or g519 or g550 or g612 or g664 or g667 or g1004 or g1035 or g1062 or g1276 or g1285 or g1323 or g1496 )
g474    ( g75 or g301 or g542 or g568 or g609 or g792 or g802 or g834 or g984 or g1057 or g1068 or g1071 or g1191 or g1198 or g1273 or g1285 or g1334 or g1495 )
g475    ( g107 or g192 or g254 or g327 or g376 or g455 or g461 or g528 or g761 or g775 or g786 or g845 or g855 or g886 or g937 or g996 or g1152 or g1202 or g1213 or g1252 or g1320 or g1420 or g1450 or g1467 or g1468 or g1474 )
g476    ( g29 or g71 or g328 or g362 or g408 or g501 or g536 or g563 or g748 or g803 or g867 or g946 or g977 or g1001 or g1057 or g1178 or g1210 or g1211 or g1273 or g1296 or g1312 or g1359 or g1382 or g1388 )
g477    ( g8 or g264 or g266 or g269 or g300 or g407 or g446 or g450 or g482 or g626 or g678 or g750 or g776 or g854 or g908 or g963 or g1272 or g1430 or g1497 )
g478    ( g16 or g117 or g216 or g259 or g317 or g375 or g500 or g909 or g1055 or g1217 or g1257 or g1313 or g1358 or g1401 or g1471 )
g479    ( g136 or g189 or g193 or g503 or g516 or g580 or g611 or g640 or g736 or g755 or g790 or g1075 or g1081 or g1095 or g1109 or g1116 or g1152 or g1194 or g1212 or g1256 or g1322 or g1489 )
g480    ( g17 or g62 or g159 or g177 or g256 or g322 or g323 or g376 or g402 or g525 or g561 or g587 or g655 or g720 or g876 or g880 or g947 or g1027 or g1037 or g1094 or g1131 or g1149 or g1189 or g1256 or g1273 or g1275 or g1327 )
g481    ( g45 or g159 or g237 or g250 or g540 or g593 or g608 or g796 or g964 or g1091 or g1092 or g1136 or g1223 or g1283 or g1292 or g1335 or g1437 )
g482    ( g157 or g206 or g240 or g486 or g584 or g626 or g748 or g803 or g850 or g872 or g877 or g1003 or g1074 or g1204 or g1292 or g1335 or g1351 )
g483    ( g119 or g143 or g191 or g219 or g530 or g555 or g586 or g682 or g753 or g872 or g980 or g1182 or g1261 or g1303 or g1336 or g1355 or g1382 or g1447 or g1479 )
g484    ( g10 or g19 or g112 or g169 or g190 or g221 or g285 or g457 or g460 or g725 or g758 or g777 or g797 or g815 or g832 or g873 or g984 or g1008 or g1087 or g1119 or g1206 or g1402 )
g485    ( g209 or g269 or g425 or g441 or g442 or g471 or g493 or g546 or g567 or g602 or g768 or g858 or g896 or g959 or g1174 or g1268 or g1332 or g1388 or g1410 or g1418 or g1423 or g1430 )
g486    ( g25 or g120 or g141 or g182 or g462 or g484 or g525 or g590 or g656 or g939 or g974 or g1196 or g1293 or g1352 or g1371 or g1424 )
g487    ( g71 or g127 or g174 or g223 or g296 or g318 or g382 or g450 or g482 or g545 or g594 or g692 or g698 or g751 or g755 or g866 or g871 or g878 or g891 or g1175 or g1303 or g1316 or g1369 or g1410 )
g488    ( g79 or g111 or g117 or g142 or g297 or g385 or g404 or g485 or g505 or g576 or g591 or g628 or g654 or g678 or g729 or g853 or g982 or g1002 or g1030 or g1080 or g1084 or g1108 or g1125 or g1163 or g1197 or g1265 or g1274 or g1500 )
g489    ( g117 or g204 or g236 or g289 or g447 or g644 or g675 or g683 or g756 or g810 or g1061 or g1107 or g1120 or g1194 or g1282 or g1319 or g1327 or g1357 or g1379 or g1399 )
g490    ( g44 or g165 or g326 or g422 or g451 or g475 or g614 or g617 or g667 or g688 or g693 or g719 or g729 or g762 or g879 or g883 or g922 or g929 or g947 or g954 or g1064 or g1111 or g1129 or g1152 or g1256 or g1286 or g1381 or g1399 )
g491    ( g134 or g350 or g388 or g407 or g422 or g450 or g452 or g543 or g747 or g907 or g916 or g974 or g1146 or g1433 or g1439 or g1466 or g1484 or g1485 or g1495 or g1500 )
g492    ( g46 or g117 or g219 or g227 or g258 or g357 or g367 or g374 or g506 or g643 or g893 or g957 or g990 or g1169 or g1344 or g1473 or g1479 )
g493    ( g39 or g111 or g134 or g170 or g383 or g454 or g482 or g572 or g620 or g744 or g769 or g831 or g866 or g953 or g971 or g995 or g1006 or g1220 or g1281 or g1380 or g1442 or g1455 or g1467 )
g494    ( g110 or g140 or g322 or g344 or g404 or g487 or g503 or g593 or g662 or g784 or g788 or g793 or g809 or g845 or g846 or g847 or g904 or g932 or g1134 or g1267 or g1372 or g1451 )
g495    ( g89 or g133 or g167 or g210 or g257 or g319 or g419 or g454 or g464 or g510 or g717 or g731 or g816 or g880 or g941 or g949 or g1067 or g1098 or g1169 or g1340 or g1344 or g1348 or g1377 or g1442 )
g496    ( g28 or g61 or g69 or g107 or g114 or g135 or g281 or g317 or g468 or g502 or g521 or g649 or g653 or g707 or g734 or g752 or g895 or g949 or g1085 or g1114 or g1141 or g1268 or g1324 or g1392 )
g497    ( g64 or g98 or g139 or g146 or g264 or g286 or g316 or g344 or g357 or g404 or g588 or g735 or g835 or g852 or g920 or g1004 or g1047 or g1049 or g1187 or g1210 )
g498    ( g166 or g244 or g261 or g293 or g713 or g865 or g886 or g932 or g936 or g950 or g952 or g1147 or g1155 or g1349 )
g499    ( g92 or g177 or g240 or g273 or g335 or g411 or g425 or g488 or g849 or g900 or g1017 or g1066 or g1242 or g1266 or g1271 or g1293 or g1400 or g1414 )
g500    ( g4 or g70 or g91 or g99 or g115 or g121 or g231 or g302 or g473 or g562 or g608 or g686 or g893 or g979 or g999 or g1022 or g1171 or g1175 or g1176 or g1182 )
g501    ( g168 or g188 or g204 or g344 or g373 or g404 or g639 or g795 or g897 or g1043 or g1169 or g1241 or g1249 or g1252 or g1389 or g1413 or g1447 )
g502    ( g87 or g134 or g146 or g249 or g387 or g527 or g542 or g601 or g617 or g727 or g851 or g1026 or g1027 or g1064 or g1327 or g1352 or g1426 or g1485 )
g503    ( g73 or g349 or g452 or g495 or g530 or g539 or g672 or g697 or g845 or g867 or g873 or g896 or g1039 or g1051 or g1186 or g1276 or g1434 )
g504    ( g66 or g90 or g123 or g225 or g373 or g465 or g471 or g657 or g699 or g736 or g783 or g820 or g983 or g985 or g1042 or g1248 or g1359 or g1434 )
g505    ( g44 or g46 or g50 or g131 or g269 or g338 or g347 or g365 or g535 or g636 or g747 or g845 or g888 or g1213 or g1289 or g1376 or g1381 or g1399 or g1406 or g1422 or g1462 or g1475 )
g506    ( g7 or g68 or g114 or g211 or g232 or g234 or g414 or g446 or g483 or g495 or g528 or g685 or g795 or g889 or g916 or g1033 or g1061 or g1231 or g1250 or g1252 or g1359 or g1372 or g1391 or g1488 )
g507    ( g103 or g195 or g263 or g274 or g749 or g818 or g834 or g870 or g1050 or g1079 or g1155 or g1289 or g1331 or g1396 or g1491 or g1494 )
g508    ( g174 or g260 or g284 or g409 or g638 or g696 or g706 or g955 or g996 or g1000 or g1012 or g1015 or g1046 or g1175 or g1185 or g1370 or g1477 )
g509    ( g84 or g105 or g107 or g153 or g447 or g484 or g539 or g580 or g620 or g666 or g844 or g941 or g1025 or g1056 or g1063 or g1087 or g1103 or g1106 or g1116 or g1237 or g1340 )
g510    ( g66 or g114 or g162 or g249 or g322 or g334 or g353 or g757 or g792 or g924 or g988 or g1027 or g1045 or g1330 or g1383 or g1395 or g1396 or g1405 )
g511    ( g88 or g199 or g477 or g520 or g605 or g779 or g849 or g863 or g878 or g1016 or g1019 or g1070 or g1087 or g1089 or g1116 or g1296 or g1378 )
g512    ( g60 or g81 or g199 or g251 or g389 or g402 or g407 or g411 or g444 or g502 or g563 or g600 or g653 or g782 or g832 or g885 or g906 or g994 or g1098 or g1220 or g1301 or g1316 or g1366 or g1379 )
g513    ( g28 or g99 or g149 or g189 or g347 or g351 or g365 or g366 or g416 or g491 or g543 or g580 or g674 or g685 or g700 or g727 or g769 or g771 or g780 or g905 or g1136 or g1229 or g1298 or g1370 )
g514    ( g116 or g157 or g300 or g581 or g648 or g802 or g811 or g852 or g1013 or g1030 or g1054 or g1064 or g1122 or g1261 or g1345 or g1385 or g1412 )
g515    ( g56 or g202 or g318 or g336 or g375 or g457 or g475 or g482 or g505 or g583 or g627 or g959 or g1007 or g1081 or g1119 or g1133 or g1181 or g1335 or g1388 or g1422 or g1465 or g1500 )
g516    ( g12 or g186 or g258 or g276 or g330 or g453 or g496 or g672 or g676 or g683 or g733 or g774 or g785 or g920 or g949 or g1126 or g1148 or g1149 or g1232 or g1457 or g1479 )
g517    ( g29 or g53 or g109 or g418 or g430 or g466 or g639 or g710 or g740 or g761 or g848 or g959 or g988 or g993 or g1040 or g1192 or g1389 or g1490 )
g518    ( g28 or g185 or g235 or g352 or g394 or g407 or g532 or g534 or g561 or g626 or g764 or g823 or g871 or g893 or g1048 or g1156 or g1177 or g1203 )
g519    ( g42 or g93 or g197 or g205 or g214 or g258 or g291 or g435 or g522 or g531 or g533 or g634 or g649 or g981 or g999 or g1031 or g1068 or g1071 or g1140 or g1384 or g1432 or g1447 or g1465 )
g520    ( g17 or g148 or g157 or g197 or g243 or g317 or g365 or g592 or g622 or g640 or g660 or g705 or g746 or g773 or g785 or g810 or g1030 or g1146 or g1221 or g1469 )
g521    ( g48 or g318 or g484 or g501 or g600 or g611 or g628 or g727 or g751 or g942 or g956 or g990 or g1024 or g1076 or g1153 or g1317 or g1363 or g1458 )
g522    ( g44 or g315 or g408 or g565 or g613 or g694 or g799 or g848 or g930 or g1024 or g1095 or g1141 or g1229 or g1235 or g1305 or g1343 or g1355 or g1367 or g1409 or g1412 or g1447 )
g523    ( g28 or g105 or g171 or g183 or g211 or g277 or g308 or g395 or g662 or g730 or g768 or g829 or g866 or g963 or g1019 or g1073 or g1111 or g1140 or g1289 )
g524    ( g20 or g23 or g100 or g236 or g270 or g403 or g454 or g476 or g594 or g620 or g627 or g665 or g710 or g811 or g957 or g1000 or g1186 or g1299 or g1326 or g1338 or g1372 or g1439 )
g525    ( g363 or g444 or g475 or g634 or g662 or g692 or g738 or g858 or g910 or g949 or g1005 or g1051 or g1132 or g1145 or g1171 or g1195 or g1380 or g1401 or g1454 )
g526    ( g14 or g22 or g139 or g214 or g240 or g264 or g302 or g458 or g462 or g555 or g559 or g584 or g625 or g657 or g722 or g969 or g1129 or g1234 or g1303 or g1389 or g1482 )
g527    ( g219 or g434 or g635 or g937 or g1070 or g1193 or g1227 or g1381 or g1396 or g1404 or g1449 or g1483 )
g528    ( g288 or g335 or g360 or g395 or g422 or g615 or g663 or g704 or g786 or g818 or g951 or g1019 or g1021 or g1067 or g1106 or g1263 or g1316 or g1354 or g1405 or g1490 or g1500 )
g529    ( g4 or g70 or g114 or g361 or g378 or g423 or g470 or g473 or g559 or g618 or g627 or g650 or g703 or g749 or g922 or g960 or g1055 or g1169 or g1229 or g1331 or g1403 )
g530    ( g13 or g25 or g157 or g180 or g191 or g194 or g205 or g319 or g375 or g511 or g568 or g577 or g672 or g735 or g764 or g829 or g851 or g933 or g994 or g1079 or g1158 or g1210 or g1216 or g1234 or g1321 )
g531    ( g38 or g68 or g126 or g165 or g185 or g219 or g220 or g254 or g293 or g359 or g456 or g500 or g619 or g682 or g701 or g809 or g839 or g855 or g876 or g968 or g1045 or g1071 or g1150 or g1156 or g1224 or g1274 or g1363 or g1411 or g1422 )
g532    ( g92 or g134 or g140 or g300 or g376 or g500 or g519 or g541 or g546 or g558 or g603 or g621 or g716 or g844 or g989 or g1092 or g1271 or g1338 )
g533    ( g77 or g106 or g110 or g150 or g278 or g351 or g522 or g592 or g655 or g841 or g908 or g952 or g978 or g1027 or g1045 or g1141 or g1142 or g1196 or g1212 or g1353 or g1435 or g1450 or g1470 or g1472 )
g534    ( g7 or g38 or g86 or g102 or g116 or g144 or g256 or g336 or g457 or g478 or g554 or g699 or g718 or g755 or g834 or g883 or g1039 or g1176 or g1211 or g1285 or g1319 or g1394 or g1415 or g1431 or g1463 or g1476 or g1490 )
g535    ( g81 or g133 or g234 or g245 or g275 or g353 or g380 or g439 or g550 or g553 or g581 or g617 or g709 or g768 or g810 or g815 or g828 or g922 or g928 or g962 or g996 or g999 or g1057 or g1063 or g1087 or g1139 or g1310 or g1320 or g1458 )
g536    ( g128 or g155 or g158 or g251 or g282 or g307 or g342 or g670 or g699 or g755 or g966 or g970 or g1221 or g1228 or g1294 or g1388 or g1470 )
g537    ( g142 or g377 or g522 or g652 or g690 or g692 or g740 or g771 or g809 or g851 or g874 or g898 or g938 or g970 or g1017 or g1278 or g1311 or g1389 or g1416 or g1497 )
g538    ( g6 or g310 or g315 or g510 or g647 or g788 or g824 or g840 or g859 or g899 or g946 or g1053 or g1251 or g1388 or g1397 or g1471 or g1496 )
g539    ( g24 or g62 or g281 or g340 or g453 or g524 or g585 or g632 or g705 or g841 or g849 or g861 or g874 or g890 or g941 or g1041 or g1173 or g1223 or g1243 or g1400 or g1469 )
g540    ( g97 or g225 or g295 or g338 or g402 or g465 or g510 or g590 or g637 or g661 or g752 or g757 or g824 or g1046 or g1055 or g1059 or g1209 or g1351 or g1422 or g1476 )
g541    ( g256 or g344 or g360 or g470 or g524 or g552 or g560 or g566 or g630 or g696 or g887 or g932 or g1091 or g1168 or g1174 or g1444 or g1494 )
g542    ( g29 or g34 or g44 or g104 or g105 or g275 or g385 or g520 or g525 or g569 or g586 or g605 or g743 or g790 or g810 or g964 or g978 or g1138 or g1233 or g1328 or g1341 )
g543    ( g24 or g131 or g276 or g294 or g309 or g338 or g454 or g460 or g532 or g726 or g788 or g808 or g897 or g1069 or g1208 or g1367 or g1390 or g1395 )
g544    ( g6 or g117 or g362 or g379 or g388 or g390 or g409 or g459 or g460 or g557 or g581 or g592 or g595 or g625 or g639 or g841 or g874 or g1048 or g1050 or g1101 or g1103 or g1120 or g1136 or g1152 or g1280 or g1286 or g1465 or g1482 )
