Gene1,Gene2,Type
g1388,g515,+
g1422,g515,+
g1465,g515,+
g1500,g515,+
g12,g516,+
g186,g516,+
g258,g516,+
g276,g516,+
g330,g516,+
g453,g516,+
g496,g516,+
g672,g516,+
g676,g516,+
g683,g516,+
g733,g516,+
g774,g516,+
g785,g516,+
g920,g516,+
g949,g516,+
g1126,g516,+
g1148,g516,+
g1149,g516,+
g1232,g516,+
g1457,g516,+
g1479,g516,+
g29,g517,+
g53,g517,+
g109,g517,+
g418,g517,+
g430,g517,+
g466,g517,+
g639,g517,+
g710,g517,+
g740,g517,+
g761,g517,+
g848,g517,+
g959,g517,+
g988,g517,+
g993,g517,+
g1040,g517,+
g1192,g517,+
g1389,g517,+
g1490,g517,+
g28,g518,+
g185,g518,+
g235,g518,+
g352,g518,+
g394,g518,+
g407,g518,+
g532,g518,+
g534,g518,+
g561,g518,+
g626,g518,+
g764,g518,+
g823,g518,+
g871,g518,+
g893,g518,+
g1048,g518,+
g1156,g518,+
g1177,g518,+
g1203,g518,+
g42,g519,+
g93,g519,+
g197,g519,+
g205,g519,+
g214,g519,+
g258,g519,+
g291,g519,+
g435,g519,+
g522,g519,+
g531,g519,+
g533,g519,+
g634,g519,+
g649,g519,+
g981,g519,+
g999,g519,+
g1031,g519,+
g1068,g519,+
g1071,g519,+
g1140,g519,+
g1384,g519,+
g1432,g519,+
g1447,g519,+
g1465,g519,+
g17,g520,+
g148,g520,+
g157,g520,+
g197,g520,+
g243,g520,+
g317,g520,+
g365,g520,+
g592,g520,+
g622,g520,+
g640,g520,+
g660,g520,+
g705,g520,+
g746,g520,+
g773,g520,+
g785,g520,+
g810,g520,+
g1030,g520,+
g1146,g520,+
g1221,g520,+
g1469,g520,+
g48,g521,+
g318,g521,+
g484,g521,+
g501,g521,+
g600,g521,+
g611,g521,+
g628,g521,+
g727,g521,+
g751,g521,+
g942,g521,+
g956,g521,+
g990,g521,+
g1024,g521,+
g1076,g521,+
g1153,g521,+
g1317,g521,+
g1363,g521,+
g1458,g521,+
g44,g522,+
g315,g522,+
g408,g522,+
g565,g522,+
g613,g522,+
g694,g522,+
g799,g522,+
g848,g522,+
g930,g522,+
g1024,g522,+
g1095,g522,+
g1141,g522,+
g1229,g522,+
g1235,g522,+
g1305,g522,+
g1343,g522,+
g1355,g522,+
g1367,g522,+
g1409,g522,+
g1412,g522,+
g1447,g522,+
g28,g523,+
g105,g523,+
g171,g523,+
g183,g523,+
g211,g523,+
g277,g523,+
g308,g523,+
g395,g523,+
g662,g523,+
g730,g523,+
g768,g523,+
g829,g523,+
g866,g523,+
g963,g523,+
g1019,g523,+
g1073,g523,+
g1111,g523,+
g1140,g523,+
g1289,g523,+
g20,g524,+
g23,g524,+
g100,g524,+
g236,g524,+
g270,g524,+
g403,g524,+
g454,g524,+
g476,g524,+
g594,g524,+
g620,g524,+
g627,g524,+
g665,g524,+
g710,g524,+
g811,g524,+
g957,g524,+
g1000,g524,+
g1186,g524,+
g1299,g524,+
g1326,g524,+
g1338,g524,+
g1372,g524,+
g1439,g524,+
g363,g525,+
g444,g525,+
g475,g525,+
g634,g525,+
g662,g525,+
g692,g525,+
g738,g525,+
g858,g525,+
g910,g525,+
g949,g525,+
g1005,g525,+
g1051,g525,+
g1132,g525,+
g1145,g525,+
g1171,g525,+
g1195,g525,+
g1380,g525,+
g1401,g525,+
g1454,g525,+
g14,g526,+
g22,g526,+
g139,g526,+
g214,g526,+
g240,g526,+
g264,g526,+
g302,g526,+
g458,g526,+
g462,g526,+
g555,g526,+
g559,g526,+
g584,g526,+
g625,g526,+
g657,g526,+
g722,g526,+
g969,g526,+
g1129,g526,+
g1234,g526,+
g1303,g526,+
g1389,g526,+
g1482,g526,+
g219,g527,+
g434,g527,+
g635,g527,+
g937,g527,+
g1070,g527,+
g1193,g527,+
g1227,g527,+
g1381,g527,+
g1396,g527,+
g1404,g527,+
g1449,g527,+
g1483,g527,+
g288,g528,+
g335,g528,+
g360,g528,+
g395,g528,+
g422,g528,+
g615,g528,+
g663,g528,+
g704,g528,+
g786,g528,+
g818,g528,+
g951,g528,+
g1019,g528,+
g1021,g528,+
g1067,g528,+
g1106,g528,+
g1263,g528,+
g1316,g528,+
g1354,g528,+
g1405,g528,+
g1490,g528,+
g1500,g528,+
g4,g529,+
g70,g529,+
g114,g529,+
g361,g529,+
g378,g529,+
g423,g529,+
g470,g529,+
g473,g529,+
g559,g529,+
g618,g529,+
g627,g529,+
g650,g529,+
g703,g529,+
g749,g529,+
g922,g529,+
g960,g529,+
g1055,g529,+
g1169,g529,+
g1229,g529,+
g1331,g529,+
g1403,g529,+
g13,g530,+
g25,g530,+
g157,g530,+
g180,g530,+
g191,g530,+
g194,g530,+
g205,g530,+
g319,g530,+
g375,g530,+
g511,g530,+
g568,g530,+
g577,g530,+
g672,g530,+
g735,g530,+
g764,g530,+
g829,g530,+
g851,g530,+
g933,g530,+
g994,g530,+
g1079,g530,+
g1158,g530,+
g1210,g530,+
g1216,g530,+
g1234,g530,+
g1321,g530,+
g38,g531,+
g68,g531,+
g126,g531,+
g165,g531,+
g185,g531,+
g219,g531,+
g220,g531,+
g254,g531,+
g293,g531,+
g359,g531,+
g456,g531,+
g500,g531,+
g619,g531,+
g682,g531,+
g701,g531,+
g809,g531,+
g839,g531,+
g855,g531,+
g876,g531,+
g968,g531,+
g1045,g531,+
g1071,g531,+
g1150,g531,+
g1156,g531,+
g1224,g531,+
g1274,g531,+
g1363,g531,+
g1411,g531,+
g1422,g531,+
g92,g532,+
g134,g532,+
g140,g532,+
g300,g532,+
g376,g532,+
g500,g532,+
g519,g532,+
g541,g532,+
g546,g532,+
g558,g532,+
g603,g532,+
g621,g532,+
g716,g532,+
g844,g532,+
g989,g532,+
g1092,g532,+
g1271,g532,+
g1338,g532,+
g77,g533,+
g106,g533,+
g110,g533,+
g150,g533,+
g278,g533,+
g351,g533,+
g522,g533,+
g592,g533,+
g655,g533,+
g841,g533,+
g908,g533,+
g952,g533,+
g978,g533,+
g1027,g533,+
g1045,g533,+
g1141,g533,+
g1142,g533,+
g1196,g533,+
g1212,g533,+
g1353,g533,+
g1435,g533,+
g1450,g533,+
g1470,g533,+
g1472,g533,+
g7,g534,+
g38,g534,+
g86,g534,+
g102,g534,+
g116,g534,+
g144,g534,+
g256,g534,+
g336,g534,+
g457,g534,+
g478,g534,+
g554,g534,+
g699,g534,+
g718,g534,+
g755,g534,+
g834,g534,+
g883,g534,+
g1039,g534,+
g1176,g534,+
g1211,g534,+
g1285,g534,+
g1319,g534,+
g1394,g534,+
g1415,g534,+
g1431,g534,+
g1463,g534,+
g1476,g534,+
g1490,g534,+
g81,g535,+
g133,g535,+
g234,g535,+
g245,g535,+
g275,g535,+
g353,g535,+
g380,g535,+
g439,g535,+
g550,g535,+
g553,g535,+
g581,g535,+
g617,g535,+
g709,g535,+
g768,g535,+
g810,g535,+
g815,g535,+
g828,g535,+
g922,g535,+
g928,g535,+
g962,g535,+
g996,g535,+
g999,g535,+
g1057,g535,+
g1063,g535,+
g1087,g535,+
g1139,g535,+
g1310,g535,+
g1320,g535,+
g1458,g535,+
g128,g536,+
g155,g536,+
g158,g536,+
g251,g536,+
g282,g536,+
g307,g536,+
g342,g536,+
g670,g536,+
g699,g536,+
g755,g536,+
g966,g536,+
g970,g536,+
g1221,g536,+
g1228,g536,+
g1294,g536,+
g1388,g536,+
g1470,g536,+
g142,g537,+
g377,g537,+
g522,g537,+
g652,g537,+
g690,g537,+
g692,g537,+
g740,g537,+
g771,g537,+
g809,g537,+
g851,g537,+
g874,g537,+
g898,g537,+
g938,g537,+
g970,g537,+
g1017,g537,+
g1278,g537,+
g1311,g537,+
g1389,g537,+
g1416,g537,+
g1497,g537,+
g6,g538,+
g310,g538,+
g315,g538,+
g510,g538,+
g647,g538,+
g788,g538,+
g824,g538,+
g840,g538,+
g859,g538,+
g899,g538,+
g946,g538,+
g1053,g538,+
g1251,g538,+
g1388,g538,+
g1397,g538,+
g1471,g538,+
g1496,g538,+
g24,g539,+
g62,g539,+
g281,g539,+
g340,g539,+
g453,g539,+
g524,g539,+
g585,g539,+
g632,g539,+
g705,g539,+
g841,g539,+
g849,g539,+
g861,g539,+
g874,g539,+
g890,g539,+
g941,g539,+
g1041,g539,+
g1173,g539,+
g1223,g539,+
g1243,g539,+
g1400,g539,+
g1469,g539,+
g97,g540,+
g225,g540,+
g295,g540,+
g338,g540,+
g402,g540,+
g465,g540,+
g510,g540,+
g590,g540,+
g637,g540,+
g661,g540,+
g752,g540,+
g757,g540,+
g824,g540,+
g1046,g540,+
g1055,g540,+
g1059,g540,+
g1209,g540,+
g1351,g540,+
g1422,g540,+
g1476,g540,+
g256,g541,+
g344,g541,+
g360,g541,+
g470,g541,+
g524,g541,+
g552,g541,+
g560,g541,+
g566,g541,+
g630,g541,+
g696,g541,+
g887,g541,+
g932,g541,+
g1091,g541,+
g1168,g541,+
g1174,g541,+
g1444,g541,+
g1494,g541,+
g29,g542,+
g34,g542,+
g44,g542,+
g104,g542,+
g105,g542,+
g275,g542,+
g385,g542,+
g520,g542,+
g525,g542,+
g569,g542,+
g586,g542,+
g605,g542,+
g743,g542,+
g790,g542,+
g810,g542,+
g964,g542,+
g978,g542,+
g1138,g542,+
g1233,g542,+
g1328,g542,+
g1341,g542,+
g24,g543,+
g131,g543,+
g276,g543,+
g294,g543,+
g309,g543,+
g338,g543,+
g454,g543,+
g460,g543,+
g532,g543,+
g726,g543,+
g788,g543,+
g808,g543,+
g897,g543,+
g1069,g543,+
g1208,g543,+
g1367,g543,+
g1390,g543,+
g1395,g543,+
g6,g544,+
g117,g544,+
g362,g544,+
g379,g544,+
g388,g544,+
g390,g544,+
g409,g544,+
g459,g544,+
g460,g544,+
g557,g544,+
g581,g544,+
g592,g544,+
g595,g544,+
g625,g544,+
g639,g544,+
g841,g544,+
g874,g544,+
g1048,g544,+
g1050,g544,+
g1101,g544,+
g1103,g544,+
g1120,g544,+
g1136,g544,+
g1152,g544,+
g1280,g544,+
g1286,g544,+
g1465,g544,+
g1482,g544,+
g1,g545,+
g130,g545,+
g133,g545,+
g182,g545,+
g447,g545,+
g478,g545,+
g599,g545,+
g609,g545,+
g634,g545,+
g654,g545,+
g763,g545,+
g796,g545,+
g811,g545,+
g1046,g545,+
g1174,g545,+
g1281,g545,+
g1339,g545,+
g1433,g545,+
g424,g546,+
g514,g546,+
g532,g546,+
g604,g546,+
g666,g546,+
g956,g546,+
g971,g546,+
g994,g546,+
g1083,g546,+
g1152,g546,+
g1221,g546,+
g204,g547,+
g250,g547,+
g369,g547,+
g487,g547,+
g597,g547,+
g772,g547,+
g814,g547,+
g844,g547,+
g872,g547,+
g929,g547,+
g938,g547,+
g966,g547,+
g1047,g547,+
g1097,g547,+
g1114,g547,+
g1172,g547,+
g1237,g547,+
g1273,g547,+
g1281,g547,+
g1373,g547,+
g1409,g547,+
g74,g548,+
g200,g548,+
g207,g548,+
g224,g548,+
g401,g548,+
g453,g548,+
g457,g548,+
g554,g548,+
g599,g548,+
g769,g548,+
g881,g548,+
g923,g548,+
g928,g548,+
g1018,g548,+
g1208,g548,+
g1250,g548,+
g1274,g548,+
g1396,g548,+
g71,g549,+
g121,g549,+
g174,g549,+
g184,g549,+
g265,g549,+
g396,g549,+
g515,g549,+
g608,g549,+
g691,g549,+
g819,g549,+
g978,g549,+
g1005,g549,+
g1119,g549,+
g1159,g549,+
g1162,g549,+
g1254,g549,+
g1255,g549,+
g1422,g549,+
g1480,g549,+
g84,g550,+
g140,g550,+
g279,g550,+
g299,g550,+
g408,g550,+
g441,g550,+
g497,g550,+
g535,g550,+
g567,g550,+
g646,g550,+
g779,g550,+
g906,g550,+
g951,g550,+
g957,g550,+
g982,g550,+
g1088,g550,+
g1134,g550,+
g1216,g550,+
g1223,g550,+
g1291,g550,+
g1371,g550,+
g1381,g550,+
g12,g551,+
g279,g551,+
g287,g551,+
g596,g551,+
g598,g551,+
g736,g551,+
g1044,g551,+
g1072,g551,+
g1084,g551,+
g1108,g551,+
g1122,g551,+
g1411,g551,+
g1445,g551,+
g1477,g551,+
g45,g552,+
g94,g552,+
g113,g552,+
g182,g552,+
g254,g552,+
g313,g552,+
g333,g552,+
g384,g552,+
g599,g552,+
g624,g552,+
g666,g552,+
g705,g552,+
g909,g552,+
g956,g552,+
g974,g552,+
g977,g552,+
g988,g552,+
g1109,g552,+
g1158,g552,+
g1211,g552,+
g1212,g552,+
g37,g553,+
g117,g553,+
g133,g553,+
g331,g553,+
g441,g553,+
g456,g553,+
g458,g553,+
g481,g553,+
g685,g553,+
g741,g553,+
g778,g553,+
g808,g553,+
g852,g553,+
g920,g553,+
g1013,g553,+
g1229,g553,+
g1253,g553,+
g1334,g553,+
g1336,g553,+
g13,g554,+
g29,g554,+
g242,g554,+
g254,g554,+
g261,g554,+
g328,g554,+
g337,g554,+
g412,g554,+
g417,g554,+
g446,g554,+
g515,g554,+
g545,g554,+
g583,g554,+
g619,g554,+
g666,g554,+
g678,g554,+
g863,g554,+
g883,g554,+
g1008,g554,+
g1018,g554,+
g1063,g554,+
g1171,g554,+
g1299,g554,+
g1331,g554,+
g1334,g554,+
g45,g555,+
g52,g555,+
g74,g555,+
g78,g555,+
g224,g555,+
g454,g555,+
g467,g555,+
g561,g555,+
g745,g555,+
g759,g555,+
g766,g555,+
g802,g555,+
g846,g555,+
g1196,g555,+
g1237,g555,+
g1374,g555,+
g1398,g555,+
g1408,g555,+
g102,g556,+
g191,g556,+
g203,g556,+
g230,g556,+
g231,g556,+
g269,g556,+
g312,g556,+
g317,g556,+
g331,g556,+
g471,g556,+
g721,g556,+
g732,g556,+
g815,g556,+
g859,g556,+
g883,g556,+
g899,g556,+
g1036,g556,+
g1041,g556,+
g1045,g556,+
g1133,g556,+
g1138,g556,+
g1220,g556,+
g1254,g556,+
g1316,g556,+
g1323,g556,+
g1337,g556,+
g1406,g556,+
g90,g557,+
g322,g557,+
g414,g557,+
g512,g557,+
g515,g557,+
g622,g557,+
g796,g557,+
g936,g557,+
g948,g557,+
g966,g557,+
g1030,g557,+
g1165,g557,+
g1178,g557,+
g1248,g557,+
g1290,g557,+
g1397,g557,+
g39,g558,+
g166,g558,+
g205,g558,+
g277,g558,+
g326,g558,+
g335,g558,+
g376,g558,+
g481,g558,+
g645,g558,+
g660,g558,+
g662,g558,+
g770,g558,+
g784,g558,+
g792,g558,+
g807,g558,+
g902,g558,+
g1089,g558,+
g1098,g558,+
g1111,g558,+
g1188,g558,+
g1195,g558,+
g1204,g558,+
g1372,g558,+
g1444,g558,+
g1494,g558,+
g11,g559,+
g156,g559,+
g310,g559,+
g323,g559,+
g375,g559,+
g380,g559,+
g424,g559,+
g534,g559,+
g659,g559,+
g663,g559,+
g679,g559,+
g881,g559,+
g1032,g559,+
g1086,g559,+
g1276,g559,+
g1331,g559,+
g1449,g559,+
g1453,g559,+
g1484,g559,+
g39,g560,+
g89,g560,+
g191,g560,+
g282,g560,+
g286,g560,+
g335,g560,+
g380,g560,+
g416,g560,+
g465,g560,+
g489,g560,+
g494,g560,+
g658,g560,+
g701,g560,+
g725,g560,+
g730,g560,+
g798,g560,+
g942,g560,+
g80,g561,+
g141,g561,+
g172,g561,+
g241,g561,+
g253,g561,+
g288,g561,+
g319,g561,+
g347,g561,+
g378,g561,+
g414,g561,+
g416,g561,+
g511,g561,+
g573,g561,+
g637,g561,+
g991,g561,+
g1097,g561,+
g1239,g561,+
g1296,g561,+
g58,g562,+
g86,g562,+
g108,g562,+
g116,g562,+
g186,g562,+
g226,g562,+
g296,g562,+
g382,g562,+
g497,g562,+
g538,g562,+
g550,g562,+
g573,g562,+
g747,g562,+
g933,g562,+
g936,g562,+
g979,g562,+
g1047,g562,+
g1080,g562,+
g1112,g562,+
g1131,g562,+
g1173,g562,+
g1184,g562,+
g1275,g562,+
g1302,g562,+
g1405,g562,+
g1446,g562,+
g1447,g562,+
g1484,g562,+
g128,g563,+
g152,g563,+
g244,g563,+
g339,g563,+
g446,g563,+
g574,g563,+
g584,g563,+
g617,g563,+
g622,g563,+
g643,g563,+
g847,g563,+
g934,g563,+
g1064,g563,+
g1074,g563,+
g1307,g563,+
g1318,g563,+
g1320,g563,+
g1397,g563,+
g1399,g563,+
g1420,g563,+
g1458,g563,+
g31,g564,+
g60,g564,+
g178,g564,+
g188,g564,+
g289,g564,+
g294,g564,+
g313,g564,+
g432,g564,+
g459,g564,+
g647,g564,+
g756,g564,+
g807,g564,+
g835,g564,+
g844,g564,+
g1098,g564,+
g1154,g564,+
g1158,g564,+
g1206,g564,+
g1245,g564,+
g1450,g564,+
g1452,g564,+
g34,g565,+
g82,g565,+
g207,g565,+
g257,g565,+
g275,g565,+
g345,g565,+
g631,g565,+
g635,g565,+
g639,g565,+
g800,g565,+
g840,g565,+
g905,g565,+
g1384,g565,+
g1393,g565,+
g1411,g565,+
g157,g566,+
g247,g566,+
g268,g566,+
g270,g566,+
g310,g566,+
g324,g566,+
g394,g566,+
g415,g566,+
g624,g566,+
g625,g566,+
g635,g566,+
g651,g566,+
g793,g566,+
g1001,g566,+
g1011,g566,+
g1075,g566,+
g1300,g566,+
g1391,g566,+
g1394,g566,+
g1486,g566,+
g16,g567,+
g97,g567,+
g111,g567,+
g116,g567,+
g169,g567,+
g219,g567,+
g226,g567,+
g251,g567,+
g273,g567,+
g327,g567,+
g412,g567,+
g493,g567,+
g529,g567,+
g534,g567,+
g555,g567,+
g617,g567,+
g724,g567,+
g754,g567,+
g919,g567,+
g1023,g567,+
g1081,g567,+
g1296,g567,+
g1457,g567,+
g1461,g567,+
g63,g568,+
g85,g568,+
g119,g568,+
g179,g568,+
g323,g568,+
g402,g568,+
g440,g568,+
g530,g568,+
g682,g568,+
g686,g568,+
g766,g568,+
g785,g568,+
g797,g568,+
g806,g568,+
g1015,g568,+
g1109,g568,+
g1154,g568,+
g1320,g568,+
g1344,g568,+
g1446,g568,+
g1463,g568,+
g85,g569,+
g160,g569,+
g182,g569,+
g190,g569,+
g221,g569,+
g296,g569,+
g299,g569,+
g319,g569,+
g334,g569,+
g387,g569,+
g629,g569,+
g683,g569,+
g745,g569,+
g850,g569,+
g855,g569,+
g1111,g569,+
g1268,g569,+
g1275,g569,+
g1343,g569,+
g1386,g569,+
g1438,g569,+
g1462,g569,+
g1494,g569,+
g37,g570,+
g99,g570,+
g109,g570,+
g112,g570,+
g354,g570,+
g381,g570,+
g414,g570,+
g463,g570,+
g509,g570,+
g590,g570,+
g709,g570,+
g788,g570,+
g950,g570,+
g1045,g570,+
g1322,g570,+
g1395,g570,+
g1482,g570,+
g14,g571,+
g75,g571,+
g109,g571,+
g309,g571,+
g489,g571,+
g620,g571,+
g676,g571,+
g741,g571,+
g773,g571,+
g861,g571,+
g905,g571,+
g1147,g571,+
g1158,g571,+
g1288,g571,+
g8,g572,+
g129,g572,+
g172,g572,+
g391,g572,+
g437,g572,+
g575,g572,+
g662,g572,+
g667,g572,+
g738,g572,+
g789,g572,+
g793,g572,+
g837,g572,+
g841,g572,+
g1042,g572,+
g1077,g572,+
g1173,g572,+
g1307,g572,+
g1315,g572,+
g1391,g572,+
g1392,g572,+
g239,g573,+
g277,g573,+
g450,g573,+
g498,g573,+
g628,g573,+
g758,g573,+
g796,g573,+
g852,g573,+
g860,g573,+
g876,g573,+
g965,g573,+
g1123,g573,+
g1181,g573,+
g1230,g573,+
g1308,g573,+
g1366,g573,+
g1367,g573,+
g21,g574,+
g181,g574,+
g255,g574,+
g323,g574,+
g472,g574,+
g525,g574,+
g575,g574,+
g617,g574,+
g656,g574,+
g692,g574,+
g724,g574,+
g769,g574,+
g1073,g574,+
g1303,g574,+
g1320,g574,+
g1356,g574,+
g1,g575,+
g88,g575,+
g153,g575,+
g160,g575,+
g175,g575,+
g272,g575,+
g306,g575,+
g324,g575,+
g651,g575,+
g716,g575,+
g751,g575,+
g754,g575,+
g991,g575,+
g1046,g575,+
g1054,g575,+
g1426,g575,+
g29,g576,+
g96,g576,+
g155,g576,+
g156,g576,+
g233,g576,+
g286,g576,+
g450,g576,+
g484,g576,+
g512,g576,+
g616,g576,+
g801,g576,+
g959,g576,+
g987,g576,+
g1086,g576,+
g1234,g576,+
g1252,g576,+
g1385,g576,+
g169,g577,+
g193,g577,+
g214,g577,+
g241,g577,+
g429,g577,+
g463,g577,+
g467,g577,+
g476,g577,+
g484,g577,+
g486,g577,+
g537,g577,+
g579,g577,+
g821,g577,+
g846,g577,+
g883,g577,+
g918,g577,+
g951,g577,+
g957,g577,+
g1034,g577,+
g1089,g577,+
g1221,g577,+
g1299,g577,+
g38,g578,+
g58,g578,+
g59,g578,+
g89,g578,+
g130,g578,+
g159,g578,+
g177,g578,+
g200,g578,+
g316,g578,+
g317,g578,+
g323,g578,+
g357,g578,+
g431,g578,+
g647,g578,+
g666,g578,+
g715,g578,+
g719,g578,+
g727,g578,+
g777,g578,+
g818,g578,+
g915,g578,+
g976,g578,+
g1049,g578,+
g1093,g578,+
g1181,g578,+
g1272,g578,+
g1297,g578,+
g1339,g578,+
g1342,g578,+
g1348,g578,+
g1380,g578,+
g1412,g578,+
g1441,g578,+
g98,g579,+
g149,g579,+
g204,g579,+
g277,g579,+
g303,g579,+
g358,g579,+
g415,g579,+
g448,g579,+
g527,g579,+
g575,g579,+
g912,g579,+
g1201,g579,+
g1206,g579,+
g1208,g579,+
g73,g580,+
g258,g580,+
g517,g580,+
g591,g580,+
g616,g580,+
g640,g580,+
g691,g580,+
g694,g580,+
g732,g580,+
g780,g580,+
g885,g580,+
g944,g580,+
g1138,g580,+
g1437,g580,+
g64,g581,+
g130,g581,+
g173,g581,+
g223,g581,+
g230,g581,+
g251,g581,+
g282,g581,+
g326,g581,+
g407,g581,+
g408,g581,+
g413,g581,+
g502,g581,+
g595,g581,+
g726,g581,+
g768,g581,+
g962,g581,+
g1313,g581,+
g1332,g581,+
g1365,g581,+
g1412,g581,+
g106,g582,+
g160,g582,+
g249,g582,+
g267,g582,+
g286,g582,+
g315,g582,+
g417,g582,+
g577,g582,+
g689,g582,+
g702,g582,+
g834,g582,+
g842,g582,+
g960,g582,+
g1046,g582,+
g1119,g582,+
g1178,g582,+
g1193,g582,+
g1224,g582,+
g1319,g582,+
g1496,g582,+
g10,g583,+
g29,g583,+
g135,g583,+
g205,g583,+
g332,g583,+
g347,g583,+
g357,g583,+
g359,g583,+
g453,g583,+
g565,g583,+
g600,g583,+
g630,g583,+
g646,g583,+
g889,g583,+
g895,g583,+
g915,g583,+
g933,g583,+
g1071,g583,+
g1099,g583,+
g1117,g583,+
g1219,g583,+
g1251,g583,+
g1308,g583,+
g81,g584,+
g91,g584,+
g158,g584,+
g172,g584,+
g179,g584,+
g207,g584,+
g226,g584,+
g264,g584,+
g655,g584,+
g687,g584,+
g721,g584,+
g723,g584,+
g814,g584,+
g902,g584,+
g1000,g584,+
g1037,g584,+
g1102,g584,+
g1217,g584,+
g1236,g584,+
g1300,g584,+
g1308,g584,+
g1341,g584,+
g69,g585,+
g76,g585,+
g409,g585,+
g520,g585,+
g597,g585,+
g608,g585,+
g629,g585,+
g664,g585,+
g714,g585,+
g793,g585,+
g814,g585,+
g889,g585,+
g899,g585,+
g932,g585,+
g1145,g585,+
g1173,g585,+
g1189,g585,+
g1199,g585,+
g1270,g585,+
g1301,g585,+
g4,g586,+
g61,g586,+
g210,g586,+
g669,g586,+
g714,g586,+
g790,g586,+
g818,g586,+
g1055,g586,+
g1093,g586,+
g1174,g586,+
g1189,g586,+
g1194,g586,+
g1197,g586,+
g1384,g586,+
g1437,g586,+
g134,g587,+
g445,g587,+
g481,g587,+
g794,g587,+
g827,g587,+
g1126,g587,+
g1182,g587,+
g1218,g587,+
g1231,g587,+
g1392,g587,+
g172,g588,+
g202,g588,+
g288,g588,+
g329,g588,+
g605,g588,+
g618,g588,+
g735,g588,+
g915,g588,+
g989,g588,+
g1022,g588,+
g1124,g588,+
g1220,g588,+
g1225,g588,+
g1227,g588,+
g1348,g588,+
g450,g589,+
g506,g589,+
g664,g589,+
g667,g589,+
g708,g589,+
g725,g589,+
g844,g589,+
g862,g589,+
g915,g589,+
g1014,g589,+
g1139,g589,+
g1391,g589,+
g1454,g589,+
g1479,g589,+
g69,g590,+
g75,g590,+
g185,g590,+
g257,g590,+
g277,g590,+
g372,g590,+
g710,g590,+
g861,g590,+
g887,g590,+
g915,g590,+
g1010,g590,+
g1101,g590,+
g1110,g590,+
g1151,g590,+
g1185,g590,+
g1229,g590,+
g1242,g590,+
g1313,g590,+
g1339,g590,+
g1456,g590,+
g96,g591,+
g102,g591,+
g114,g591,+
g192,g591,+
g252,g591,+
g308,g591,+
g398,g591,+
g451,g591,+
g584,g591,+
g615,g591,+
g709,g591,+
g738,g591,+
g748,g591,+
g910,g591,+
g916,g591,+
g967,g591,+
g986,g591,+
g1328,g591,+
g1400,g591,+
g1410,g591,+
g66,g592,+
g103,g592,+
g472,g592,+
g587,g592,+
g619,g592,+
g705,g592,+
g771,g592,+
g780,g592,+
g986,g592,+
g1060,g592,+
g1076,g592,+
g1173,g592,+
g1188,g592,+
g1214,g592,+
g1327,g592,+
g1365,g592,+
g26,g593,+
g91,g593,+
g103,g593,+
g401,g593,+
g669,g593,+
g761,g593,+
g771,g593,+
g794,g593,+
g1009,g593,+
g1010,g593,+
g1017,g593,+
g1049,g593,+
g1089,g593,+
g1110,g593,+
g1138,g593,+
g1274,g593,+
g1299,g593,+
g1331,g593,+
g1477,g593,+
g4,g594,+
g123,g594,+
g158,g594,+
g170,g594,+
g288,g594,+
g355,g594,+
g486,g594,+
g587,g594,+
g676,g594,+
g688,g594,+
g752,g594,+
g1000,g594,+
g1004,g594,+
g1016,g594,+
g1030,g594,+
g1170,g594,+
g1361,g594,+
g51,g595,+
g77,g595,+
g134,g595,+
g242,g595,+
g336,g595,+
g447,g595,+
g492,g595,+
g506,g595,+
g655,g595,+
g723,g595,+
g744,g595,+
g788,g595,+
g833,g595,+
g860,g595,+
g873,g595,+
g896,g595,+
g900,g595,+
g964,g595,+
g1090,g595,+
g1098,g595,+
g1114,g595,+
g1200,g595,+
g1291,g595,+
g1344,g595,+
g81,g596,+
g112,g596,+
g155,g596,+
g220,g596,+
g260,g596,+
g276,g596,+
g295,g596,+
g307,g596,+
g327,g596,+
g408,g596,+
g433,g596,+
g503,g596,+
g522,g596,+
g560,g596,+
g595,g596,+
g638,g596,+
g758,g596,+
g831,g596,+
g1031,g596,+
g1084,g596,+
g1134,g596,+
g1177,g596,+
g1310,g596,+
g1429,g596,+
g1480,g596,+
g1489,g596,+
g41,g597,+
g52,g597,+
g96,g597,+
g106,g597,+
g184,g597,+
g197,g597,+
g226,g597,+
g353,g597,+
g410,g597,+
g432,g597,+
g456,g597,+
g469,g597,+
g506,g597,+
g513,g597,+
g543,g597,+
g617,g597,+
g627,g597,+
g682,g597,+
g703,g597,+
g743,g597,+
g806,g597,+
g1148,g597,+
g1337,g597,+
g1357,g597,+
g1376,g597,+
g1467,g597,+
g1499,g597,+
g106,g598,+
g131,g598,+
g375,g598,+
g656,g598,+
g836,g598,+
g1015,g598,+
g1046,g598,+
g1201,g598,+
g1337,g598,+
g1419,g598,+
g1466,g598,+
g10,g599,+
g109,g599,+
g260,g599,+
g314,g599,+
g327,g599,+
g383,g599,+
g386,g599,+
g549,g599,+
g671,g599,+
g1143,g599,+
g1156,g599,+
g1206,g599,+
g1269,g599,+
g1323,g599,+
g1411,g599,+
g1417,g599,+
g1,g600,+
g82,g600,+
g88,g600,+
g192,g600,+
g265,g600,+
g283,g600,+
g367,g600,+
g393,g600,+
g423,g600,+
g456,g600,+
g573,g600,+
g632,g600,+
g663,g600,+
g792,g600,+
g826,g600,+
g943,g600,+
