Gene1,Gene2,Type
g182,g326,+
g222,g326,+
g317,g326,+
g318,g326,+
g320,g326,+
g322,g326,+
g323,g326,+
g324,g326,+
g325,g326,+
g327,g326,+
g331,g326,+
g333,g326,+
g493,g326,+
g600,g326,+
g618,g326,+
g722,g326,+
g782,g326,+
g882,g326,+
g884,g326,+
g1108,g326,+
g1144,g326,+
g1349,g326,+
g34,g327,+
g59,g327,+
g67,g327,+
g203,g327,+
g225,g327,+
g317,g327,+
g324,g327,+
g325,g327,+
g326,g327,+
g330,g327,+
g331,g327,+
g333,g327,+
g334,g327,+
g336,g327,+
g337,g327,+
g864,g327,+
g54,g328,+
g319,g328,+
g323,g328,+
g324,g328,+
g331,g328,+
g332,g328,+
g333,g328,+
g334,g328,+
g338,g328,+
g432,g328,+
g450,g328,+
g466,g328,+
g582,g328,+
g583,g328,+
g666,g328,+
g724,g328,+
g894,g328,+
g1021,g328,+
g1289,g328,+
g105,g329,+
g240,g329,+
g278,g329,+
g324,g329,+
g325,g329,+
g330,g329,+
g331,g329,+
g332,g329,+
g334,g329,+
g396,g329,+
g407,g329,+
g434,g329,+
g449,g329,+
g468,g329,+
g470,g329,+
g635,g329,+
g867,g329,+
g1007,g329,+
g1244,g329,+
g1440,g329,+
g221,g330,+
g234,g330,+
g320,g330,+
g321,g330,+
g324,g330,+
g325,g330,+
g327,g330,+
g329,g330,+
g333,g330,+
g335,g330,+
g336,g330,+
g337,g330,+
g338,g330,+
g339,g330,+
g340,g330,+
g439,g330,+
g599,g330,+
g622,g330,+
g633,g330,+
g678,g330,+
g863,g330,+
g1081,g330,+
g1091,g330,+
g1255,g330,+
g1331,g330,+
g1491,g330,+
g15,g331,+
g316,g331,+
g321,g331,+
g322,g331,+
g326,g331,+
g327,g331,+
g328,g331,+
g329,g331,+
g333,g331,+
g339,g331,+
g341,g331,+
g360,g331,+
g408,g331,+
g457,g331,+
g489,g331,+
g518,g331,+
g593,g331,+
g670,g331,+
g959,g331,+
g1058,g331,+
g1118,g331,+
g83,g332,+
g111,g332,+
g114,g332,+
g323,g332,+
g328,g332,+
g329,g332,+
g333,g332,+
g339,g332,+
g342,g332,+
g369,g332,+
g416,g332,+
g540,g332,+
g555,g332,+
g666,g332,+
g703,g332,+
g752,g332,+
g814,g332,+
g133,g333,+
g324,g333,+
g325,g333,+
g326,g333,+
g327,g333,+
g328,g333,+
g330,g333,+
g331,g333,+
g332,g333,+
g334,g333,+
g336,g333,+
g340,g333,+
g341,g333,+
g342,g333,+
g343,g333,+
g344,g333,+
g436,g333,+
g482,g333,+
g526,g333,+
g579,g333,+
g626,g333,+
g955,g333,+
g996,g333,+
g6,g334,+
g54,g334,+
g327,g334,+
g328,g334,+
g329,g334,+
g333,g334,+
g335,g334,+
g337,g334,+
g338,g334,+
g340,g334,+
g341,g334,+
g342,g334,+
g344,g334,+
g355,g334,+
g606,g334,+
g740,g334,+
g760,g334,+
g781,g334,+
g802,g334,+
g956,g334,+
g1043,g334,+
g1054,g334,+
g1074,g334,+
g1175,g334,+
g1214,g334,+
g52,g335,+
g167,g335,+
g243,g335,+
g266,g335,+
g325,g335,+
g330,g335,+
g334,g335,+
g336,g335,+
g337,g335,+
g338,g335,+
g339,g335,+
g342,g335,+
g351,g335,+
g362,g335,+
g484,g335,+
g641,g335,+
g644,g335,+
g666,g335,+
g872,g335,+
g1060,g335,+
g1106,g335,+
g1445,g335,+
g117,g336,+
g192,g336,+
g254,g336,+
g327,g336,+
g330,g336,+
g333,g336,+
g335,g336,+
g337,g336,+
g338,g336,+
g341,g336,+
g342,g336,+
g344,g336,+
g345,g336,+
g566,g336,+
g668,g336,+
g870,g336,+
g944,g336,+
g1112,g336,+
g1185,g336,+
g1245,g336,+
g1308,g336,+
g1447,g336,+
g106,g337,+
g126,g337,+
g235,g337,+
g327,g337,+
g330,g337,+
g334,g337,+
g335,g337,+
g336,g337,+
g340,g337,+
g342,g337,+
g343,g337,+
g345,g337,+
g346,g337,+
g347,g337,+
g650,g337,+
g762,g337,+
g771,g337,+
g1120,g337,+
g1239,g337,+
g1467,g337,+
g222,g338,+
g322,g338,+
g328,g338,+
g330,g338,+
g334,g338,+
g335,g338,+
g336,g338,+
g339,g338,+
g343,g338,+
g344,g338,+
g345,g338,+
g346,g338,+
g348,g338,+
g468,g338,+
g600,g338,+
g663,g338,+
g1372,g338,+
g1397,g338,+
g1495,g338,+
g322,g339,+
g330,g339,+
g331,g339,+
g332,g339,+
g335,g339,+
g338,g339,+
g344,g339,+
g346,g339,+
g347,g339,+
g348,g339,+
g349,g339,+
g428,g339,+
g498,g339,+
g593,g339,+
g686,g339,+
g915,g339,+
g928,g339,+
g1013,g339,+
g1264,g339,+
g1313,g339,+
g1348,g339,+
g1366,g339,+
g1399,g339,+
g1487,g339,+
g16,g340,+
g180,g340,+
g330,g340,+
g333,g340,+
g334,g340,+
g337,g340,+
g342,g340,+
g343,g340,+
g345,g340,+
g348,g340,+
g349,g340,+
g394,g340,+
g543,g340,+
g577,g340,+
g704,g340,+
g842,g340,+
g989,g340,+
g1145,g340,+
g1208,g340,+
g1414,g340,+
g96,g341,+
g331,g341,+
g333,g341,+
g334,g341,+
g336,g341,+
g346,g341,+
g347,g341,+
g348,g341,+
g349,g341,+
g351,g341,+
g367,g341,+
g371,g341,+
g563,g341,+
g861,g341,+
g1081,g341,+
g1286,g341,+
g1356,g341,+
g1421,g341,+
g67,g342,+
g332,g342,+
g333,g342,+
g334,g342,+
g335,g342,+
g336,g342,+
g337,g342,+
g340,g342,+
g343,g342,+
g344,g342,+
g345,g342,+
g346,g342,+
g348,g342,+
g349,g342,+
g352,g342,+
g367,g342,+
g371,g342,+
g382,g342,+
g946,g342,+
g1069,g342,+
g1077,g342,+
g1105,g342,+
g1203,g342,+
g1205,g342,+
g1420,g342,+
g1482,g342,+
g1,g343,+
g146,g343,+
g147,g343,+
g257,g343,+
g333,g343,+
g337,g343,+
g338,g343,+
g340,g343,+
g342,g343,+
g344,g343,+
g345,g343,+
g346,g343,+
g347,g343,+
g349,g343,+
g350,g343,+
g352,g343,+
g353,g343,+
g968,g343,+
g1138,g343,+
g131,g344,+
g170,g344,+
g333,g344,+
g334,g344,+
g336,g344,+
g338,g344,+
g339,g344,+
g342,g344,+
g343,g344,+
g345,g344,+
g346,g344,+
g347,g344,+
g348,g344,+
g352,g344,+
g353,g344,+
g354,g344,+
g511,g344,+
g574,g344,+
g609,g344,+
g664,g344,+
g761,g344,+
g1006,g344,+
g1235,g344,+
g153,g345,+
g161,g345,+
g336,g345,+
g337,g345,+
g338,g345,+
g340,g345,+
g342,g345,+
g343,g345,+
g344,g345,+
g347,g345,+
g348,g345,+
g350,g345,+
g351,g345,+
g352,g345,+
g355,g345,+
g406,g345,+
g431,g345,+
g716,g345,+
g724,g345,+
g726,g345,+
g912,g345,+
g964,g345,+
g1090,g345,+
g18,g346,+
g229,g346,+
g294,g346,+
g301,g346,+
g337,g346,+
g338,g346,+
g339,g346,+
g341,g346,+
g342,g346,+
g343,g346,+
g344,g346,+
g347,g346,+
g348,g346,+
g349,g346,+
g356,g346,+
g374,g346,+
g406,g346,+
g485,g346,+
g628,g346,+
g730,g346,+
g1057,g346,+
g1107,g346,+
g1285,g346,+
g1353,g346,+
g160,g347,+
g167,g347,+
g337,g347,+
g339,g347,+
g341,g347,+
g343,g347,+
g344,g347,+
g345,g347,+
g346,g347,+
g348,g347,+
g351,g347,+
g352,g347,+
g355,g347,+
g357,g347,+
g439,g347,+
g648,g347,+
g1109,g347,+
g1122,g347,+
g1417,g347,+
g1437,g347,+
g1447,g347,+
g105,g348,+
g161,g348,+
g196,g348,+
g205,g348,+
g269,g348,+
g313,g348,+
g338,g348,+
g339,g348,+
g340,g348,+
g341,g348,+
g342,g348,+
g344,g348,+
g345,g348,+
g346,g348,+
g347,g348,+
g349,g348,+
g353,g348,+
g356,g348,+
g556,g348,+
g711,g348,+
g982,g348,+
g1034,g348,+
g1051,g348,+
g1206,g348,+
g339,g349,+
g340,g349,+
g341,g349,+
g342,g349,+
g343,g349,+
g346,g349,+
g348,g349,+
g351,g349,+
g353,g349,+
g355,g349,+
g356,g349,+
g357,g349,+
g358,g349,+
g359,g349,+
g600,g349,+
g644,g349,+
g688,g349,+
g750,g349,+
g783,g349,+
g971,g349,+
g1076,g349,+
g1134,g349,+
g1137,g349,+
g1259,g349,+
g296,g350,+
g343,g350,+
g345,g350,+
g351,g350,+
g358,g350,+
g458,g350,+
g511,g350,+
g520,g350,+
g527,g350,+
g603,g350,+
g631,g350,+
g720,g350,+
g935,g350,+
g1027,g350,+
g1097,g350,+
g1296,g350,+
g1488,g350,+
g224,g351,+
g335,g351,+
g341,g351,+
g345,g351,+
g347,g351,+
g349,g351,+
g350,g351,+
g352,g351,+
g354,g351,+
g356,g351,+
g359,g351,+
g360,g351,+
g361,g351,+
g460,g351,+
g861,g351,+
g887,g351,+
g1013,g351,+
g1357,g351,+
g1358,g351,+
g1466,g351,+
g134,g352,+
g317,g352,+
g342,g352,+
g343,g352,+
g344,g352,+
g345,g352,+
g347,g352,+
g351,g352,+
g353,g352,+
g355,g352,+
g360,g352,+
g361,g352,+
g422,g352,+
g488,g352,+
g608,g352,+
g642,g352,+
g744,g352,+
g941,g352,+
g1046,g352,+
g1130,g352,+
g73,g353,+
g147,g353,+
g256,g353,+
g343,g353,+
g344,g353,+
g348,g353,+
g349,g353,+
g352,g353,+
g355,g353,+
g356,g353,+
g357,g353,+
g361,g353,+
g362,g353,+
g468,g353,+
g696,g353,+
g733,g353,+
g770,g353,+
g1053,g353,+
g1077,g353,+
g1172,g353,+
g1340,g353,+
g1414,g353,+
g23,g354,+
g95,g354,+
g171,g354,+
g233,g354,+
g242,g354,+
g344,g354,+
g351,g354,+
g356,g354,+
g358,g354,+
g360,g354,+
g361,g354,+
g405,g354,+
g454,g354,+
g492,g354,+
g498,g354,+
g1029,g354,+
g1236,g354,+
g1348,g354,+
g1389,g354,+
g243,g355,+
g334,g355,+
g345,g355,+
g347,g355,+
g349,g355,+
g352,g355,+
g353,g355,+
g358,g355,+
g361,g355,+
g363,g355,+
g364,g355,+
g365,g355,+
g434,g355,+
g467,g355,+
g789,g355,+
g1285,g355,+
g1393,g355,+
g1407,g355,+
g1453,g355,+
g1474,g355,+
g108,g356,+
g111,g356,+
g147,g356,+
g248,g356,+
g346,g356,+
g348,g356,+
g349,g356,+
g351,g356,+
g353,g356,+
g354,g356,+
g362,g356,+
g363,g356,+
g365,g356,+
g731,g356,+
g805,g356,+
g920,g356,+
g1137,g356,+
g1334,g356,+
g279,g357,+
g292,g357,+
g347,g357,+
g349,g357,+
g353,g357,+
g359,g357,+
g361,g357,+
g363,g357,+
g364,g357,+
g365,g357,+
g367,g357,+
g666,g357,+
g675,g357,+
g807,g357,+
g873,g357,+
g1028,g357,+
g1103,g357,+
g59,g358,+
g80,g358,+
g155,g358,+
g205,g358,+
g271,g358,+
g349,g358,+
g350,g358,+
g354,g358,+
g355,g358,+
g359,g358,+
g361,g358,+
g610,g358,+
g819,g358,+
g821,g358,+
g1033,g358,+
g1050,g358,+
g1316,g358,+
g1384,g358,+
g1386,g358,+
g200,g359,+
g349,g359,+
g351,g359,+
g357,g359,+
g358,g359,+
g360,g359,+
g361,g359,+
g362,g359,+
g363,g359,+
g367,g359,+
g369,g359,+
g639,g359,+
g695,g359,+
g879,g359,+
g1324,g359,+
g137,g360,+
g246,g360,+
g331,g360,+
g351,g360,+
g352,g360,+
g354,g360,+
g359,g360,+
g361,g360,+
g362,g360,+
g363,g360,+
g366,g360,+
g369,g360,+
g370,g360,+
g421,g360,+
g710,g360,+
g858,g360,+
g1077,g360,+
g1250,g360,+
g1363,g360,+
g1437,g360,+
g1467,g360,+
g229,g361,+
g236,g361,+
g294,g361,+
g306,g361,+
g351,g361,+
g352,g361,+
g353,g361,+
g354,g361,+
g355,g361,+
g357,g361,+
g358,g361,+
g359,g361,+
g360,g361,+
g363,g361,+
g369,g361,+
g370,g361,+
g479,g361,+
g509,g361,+
g524,g361,+
g530,g361,+
g581,g361,+
g630,g361,+
g758,g361,+
g763,g361,+
g1303,g361,+
g93,g362,+
g140,g362,+
g190,g362,+
g300,g362,+
g335,g362,+
g353,g362,+
g356,g362,+
g359,g362,+
g360,g362,+
g363,g362,+
g367,g362,+
g371,g362,+
g372,g362,+
g610,g362,+
g752,g362,+
g983,g362,+
g1431,g362,+
g1453,g362,+
g1461,g362,+
g121,g363,+
g318,g363,+
g355,g363,+
g356,g363,+
g357,g363,+
g359,g363,+
g360,g363,+
g361,g363,+
g362,g363,+
g364,g363,+
g365,g363,+
g368,g363,+
g369,g363,+
g370,g363,+
g371,g363,+
g373,g363,+
g416,g363,+
g709,g363,+
g790,g363,+
g869,g363,+
g1266,g363,+
g1470,g363,+
g156,g364,+
g355,g364,+
g357,g364,+
g363,g364,+
g365,g364,+
g366,g364,+
g368,g364,+
g369,g364,+
g371,g364,+
g373,g364,+
g598,g364,+
g709,g364,+
g1020,g364,+
g1483,g364,+
g51,g365,+
g76,g365,+
g203,g365,+
g355,g365,+
g356,g365,+
g357,g365,+
g363,g365,+
g364,g365,+
g367,g365,+
g368,g365,+
g369,g365,+
g370,g365,+
g371,g365,+
g375,g365,+
g686,g365,+
g733,g365,+
g1285,g365,+
g1500,g365,+
g57,g366,+
g175,g366,+
g264,g366,+
g360,g366,+
g364,g366,+
g367,g366,+
g368,g366,+
g370,g366,+
g374,g366,+
g375,g366,+
g376,g366,+
g554,g366,+
g854,g366,+
g1305,g366,+
g1341,g366,+
g1357,g366,+
g298,g367,+
g341,g367,+
g342,g367,+
g357,g367,+
g359,g367,+
g362,g367,+
g365,g367,+
g366,g367,+
g368,g367,+
g371,g367,+
g373,g367,+
g374,g367,+
g375,g367,+
g453,g367,+
g534,g367,+
g822,g367,+
g911,g367,+
g1019,g367,+
g1237,g367,+
g1449,g367,+
g239,g368,+
g363,g368,+
g364,g368,+
g365,g368,+
g366,g368,+
g367,g368,+
g369,g368,+
g370,g368,+
g372,g368,+
g378,g368,+
g619,g368,+
g730,g368,+
g886,g368,+
g892,g368,+
g900,g368,+
g1051,g368,+
g1096,g368,+
g1114,g368,+
g1243,g368,+
g8,g369,+
g332,g369,+
g359,g369,+
g360,g369,+
g361,g369,+
g363,g369,+
g364,g369,+
g365,g369,+
g368,g369,+
g370,g369,+
g373,g369,+
g376,g369,+
g377,g369,+
g379,g369,+
g569,g369,+
g582,g369,+
g752,g369,+
g889,g369,+
g1440,g369,+
g15,g370,+
g360,g370,+
g361,g370,+
g363,g370,+
g365,g370,+
g366,g370,+
g368,g370,+
g369,g370,+
g372,g370,+
g373,g370,+
g374,g370,+
g377,g370,+
g380,g370,+
g762,g370,+
g965,g370,+
g1045,g370,+
g1150,g370,+
g1160,g370,+
g1270,g370,+
g1493,g370,+
g341,g371,+
g342,g371,+
g362,g371,+
g363,g371,+
g364,g371,+
g365,g371,+
g367,g371,+
g372,g371,+
g373,g371,+
g375,g371,+
g381,g371,+
g616,g371,+
g642,g371,+
g654,g371,+
g778,g371,+
g873,g371,+
g979,g371,+
g1257,g371,+
g1287,g371,+
g1333,g371,+
g210,g372,+
g362,g372,+
g368,g372,+
g370,g372,+
g371,g372,+
g374,g372,+
g376,g372,+
g377,g372,+
g379,g372,+
g381,g372,+
g448,g372,+
g477,g372,+
g615,g372,+
g1056,g372,+
g1067,g372,+
g1076,g372,+
g1180,g372,+
g1247,g372,+
g193,g373,+
g363,g373,+
g364,g373,+
g367,g373,+
g369,g373,+
g370,g373,+
g371,g373,+
g375,g373,+
g377,g373,+
g379,g373,+
g381,g373,+
g383,g373,+
g748,g373,+
g955,g373,+
g1240,g373,+
g1308,g373,+
g1368,g373,+
g325,g374,+
g346,g374,+
g366,g374,+
g367,g374,+
g370,g374,+
g372,g374,+
g376,g374,+
g380,g374,+
g382,g374,+
g384,g374,+
g536,g374,+
g913,g374,+
g1063,g374,+
g1159,g374,+
g1375,g374,+
g1410,g374,+
g1468,g374,+
g10,g375,+
g168,g375,+
g365,g375,+
g366,g375,+
g367,g375,+
g371,g375,+
g373,g375,+
g376,g375,+
g377,g375,+
g378,g375,+
g380,g375,+
g381,g375,+
g383,g375,+
g429,g375,+
g451,g375,+
g1056,g375,+
g1095,g375,+
g1210,g375,+
g1244,g375,+
g1269,g375,+
g87,g376,+
g169,g376,+
g293,g376,+
g366,g376,+
g369,g376,+
g372,g376,+
g374,g376,+
g375,g376,+
g379,g376,+
g381,g376,+
g383,g376,+
g384,g376,+
g386,g376,+
g447,g376,+
g552,g376,+
g1019,g376,+
g1114,g376,+
g1291,g376,+
g1483,g376,+
g65,g377,+
g182,g377,+
g369,g377,+
g370,g377,+
g372,g377,+
g373,g377,+
g375,g377,+
g378,g377,+
g379,g377,+
g380,g377,+
g383,g377,+
g385,g377,+
g386,g377,+
g479,g377,+
g608,g377,+
g811,g377,+
g1195,g377,+
g1339,g377,+
g1409,g377,+
g1442,g377,+
g29,g378,+
g159,g378,+
g368,g378,+
g375,g378,+
g377,g378,+
g380,g378,+
g381,g378,+
g384,g378,+
g385,g378,+
g464,g378,+
g582,g378,+
g737,g378,+
g760,g378,+
g842,g378,+
g903,g378,+
g917,g378,+
g1025,g378,+
g1069,g378,+
g1131,g378,+
g1309,g378,+
g294,g379,+
g369,g379,+
g372,g379,+
g373,g379,+
g376,g379,+
g377,g379,+
g381,g379,+
g382,g379,+
g383,g379,+
g384,g379,+
g389,g379,+
g592,g379,+
g969,g379,+
g977,g379,+
g1177,g379,+
g1263,g379,+
g1461,g379,+
g73,g380,+
g287,g380,+
g370,g380,+
g374,g380,+
g375,g380,+
g377,g380,+
g378,g380,+
g381,g380,+
g382,g380,+
g383,g380,+
g388,g380,+
g389,g380,+
g702,g380,+
g950,g380,+
g1164,g380,+
g1352,g380,+
g1402,g380,+
g1498,g380,+
g83,g381,+
g270,g381,+
g315,g381,+
g371,g381,+
g372,g381,+
g373,g381,+
g375,g381,+
g376,g381,+
g378,g381,+
g379,g381,+
g380,g381,+
g387,g381,+
g390,g381,+
g396,g381,+
g440,g381,+
g601,g381,+
g637,g381,+
g678,g381,+
g844,g381,+
g960,g381,+
g984,g381,+
g1003,g381,+
g1137,g381,+
g1265,g381,+
g1273,g381,+
g1328,g381,+
g20,g382,+
g46,g382,+
g203,g382,+
g265,g382,+
g290,g382,+
g298,g382,+
g342,g382,+
g374,g382,+
g379,g382,+
g380,g382,+
g383,g382,+
g384,g382,+
g385,g382,+
g386,g382,+
g390,g382,+
g700,g382,+
g722,g382,+
g875,g382,+
g942,g382,+
g1248,g382,+
g1361,g382,+
g1378,g382,+
g373,g383,+
g375,g383,+
g376,g383,+
g377,g383,+
g379,g383,+
g380,g383,+
g382,g383,+
g384,g383,+
g385,g383,+
g388,g383,+
g389,g383,+
g393,g383,+
g498,g383,+
g518,g383,+
g542,g383,+
g636,g383,+
g689,g383,+
g736,g383,+
g1238,g383,+
g1277,g383,+
g1321,g383,+
g1443,g383,+
g1499,g383,+
g250,g384,+
g374,g384,+
g376,g384,+
g378,g384,+
g379,g384,+
g382,g384,+
g383,g384,+
g386,g384,+
g387,g384,+
g389,g384,+
g390,g384,+
g391,g384,+
g392,g384,+
g394,g384,+
g445,g384,+
g745,g384,+
g791,g384,+
g832,g384,+
g942,g384,+
g1225,g384,+
g27,g385,+
g143,g385,+
g377,g385,+
g378,g385,+
g382,g385,+
g383,g385,+
g388,g385,+
g390,g385,+
g391,g385,+
g395,g385,+
g397,g385,+
g416,g385,+
g665,g385,+
g974,g385,+
g1010,g385,+
g1253,g385,+
g1296,g385,+
g1319,g385,+
g1418,g385,+
g53,g386,+
g56,g386,+
g172,g386,+
g210,g386,+
g216,g386,+
g256,g386,+
g376,g386,+
g377,g386,+
g382,g386,+
g384,g386,+
g388,g386,+
g389,g386,+
g392,g386,+
g394,g386,+
g395,g386,+
g396,g386,+
g411,g386,+
g540,g386,+
g742,g386,+
g1209,g386,+
g132,g387,+
g381,g387,+
g384,g387,+
g389,g387,+
g390,g387,+
g394,g387,+
g396,g387,+
g448,g387,+
g659,g387,+
g701,g387,+
g807,g387,+
g1128,g387,+
g1277,g387,+
g1411,g387,+
g1437,g387,+
g46,g388,+
g77,g388,+
g162,g388,+
g232,g388,+
g380,g388,+
g383,g388,+
g385,g388,+
g386,g388,+
g389,g388,+
g393,g388,+
g394,g388,+
g395,g388,+
g538,g388,+
g636,g388,+
g1004,g388,+
g1123,g388,+
g1229,g388,+
g1344,g388,+
g1384,g388,+
g379,g389,+
g380,g389,+
g383,g389,+
g384,g389,+
g386,g389,+
g387,g389,+
g388,g389,+
g393,g389,+
g395,g389,+
g397,g389,+
g398,g389,+
g399,g389,+
g412,g389,+
g468,g389,+
g548,g389,+
g590,g389,+
g897,g389,+
g929,g389,+
g1179,g389,+
g1226,g389,+
g1255,g389,+
g197,g390,+
g381,g390,+
g382,g390,+
g384,g390,+
g385,g390,+
g387,g390,+
g395,g390,+
g396,g390,+
g397,g390,+
g398,g390,+
g399,g390,+
g509,g390,+
g534,g390,+
g609,g390,+
g772,g390,+
g801,g390,+
g818,g390,+
g888,g390,+
g1069,g390,+
g1491,g390,+
g120,g391,+
g176,g391,+
g183,g391,+
g230,g391,+
g384,g391,+
g385,g391,+
g392,g391,+
g393,g391,+
g394,g391,+
g396,g391,+
g397,g391,+
g506,g391,+
g789,g391,+
g842,g391,+
g993,g391,+
g1101,g391,+
g1135,g391,+
g1296,g391,+
g1339,g391,+
g1379,g391,+
g1461,g391,+
g1466,g391,+
g384,g392,+
g386,g392,+
g391,g392,+
g393,g392,+
g394,g392,+
g395,g392,+
g396,g392,+
g397,g392,+
g401,g392,+
g402,g392,+
g435,g392,+
g712,g392,+
g724,g392,+
g1056,g392,+
g1210,g392,+
g90,g393,+
g180,g393,+
g383,g393,+
g388,g393,+
g389,g393,+
g391,g393,+
g392,g393,+
g395,g393,+
g397,g393,+
g399,g393,+
g401,g393,+
g571,g393,+
g691,g393,+
g963,g393,+
g1107,g393,+
g1153,g393,+
g1245,g393,+
g1417,g393,+
g1419,g393,+
g1483,g393,+
g1,g394,+
g248,g394,+
g340,g394,+
g384,g394,+
g386,g394,+
g387,g394,+
g388,g394,+
g391,g394,+
g392,g394,+
g395,g394,+
g396,g394,+
g398,g394,+
g400,g394,+
g401,g394,+
g402,g394,+
g404,g394,+
g869,g394,+
g1083,g394,+
g1133,g394,+
g1223,g394,+
g1341,g394,+
g1386,g394,+
g28,g395,+
g109,g395,+
g182,g395,+
g291,g395,+
g385,g395,+
g386,g395,+
g388,g395,+
g389,g395,+
g390,g395,+
g392,g395,+
g393,g395,+
g394,g395,+
g398,g395,+
g399,g395,+
g401,g395,+
g402,g395,+
g405,g395,+
g421,g395,+
g628,g395,+
g881,g395,+
g1272,g395,+
g4,g396,+
g8,g396,+
g14,g396,+
g141,g396,+
g266,g396,+
g321,g396,+
g329,g396,+
g381,g396,+
g386,g396,+
g387,g396,+
g390,g396,+
g391,g396,+
g392,g396,+
g394,g396,+
g399,g396,+
g400,g396,+
g404,g396,+
g405,g396,+
g480,g396,+
g615,g396,+
g1072,g396,+
g1091,g396,+
g1349,g396,+
g1450,g396,+
g1498,g396,+
g42,g397,+
g385,g397,+
g389,g397,+
g390,g397,+
g391,g397,+
g392,g397,+
g393,g397,+
g398,g397,+
g400,g397,+
g405,g397,+
g406,g397,+
g407,g397,+
g466,g397,+
g594,g397,+
g650,g397,+
g878,g397,+
g890,g397,+
g1156,g397,+
g1272,g397,+
g212,g398,+
g217,g398,+
g281,g398,+
g306,g398,+
g389,g398,+
g390,g398,+
g394,g398,+
g395,g398,+
g397,g398,+
g399,g398,+
g404,g398,+
g407,g398,+
g408,g398,+
g416,g398,+
g615,g398,+
g734,g398,+
g866,g398,+
g901,g398,+
g1133,g398,+
g1257,g398,+
g1273,g398,+
g27,g399,+
g104,g399,+
g323,g399,+
g389,g399,+
g390,g399,+
g393,g399,+
g395,g399,+
g396,g399,+
g398,g399,+
g401,g399,+
g402,g399,+
g403,g399,+
g404,g399,+
g405,g399,+
g406,g399,+
g407,g399,+
g409,g399,+
g745,g399,+
g749,g399,+
g756,g399,+
g830,g399,+
g1289,g399,+
g1358,g399,+
g261,g400,+
g394,g400,+
g396,g400,+
g397,g400,+
g402,g400,+
g404,g400,+
g406,g400,+
g407,g400,+
g409,g400,+
g431,g400,+
g450,g400,+
g828,g400,+
g875,g400,+
g880,g400,+
g979,g400,+
g1122,g400,+
g1131,g400,+
g1311,g400,+
g1486,g400,+
g71,g401,+
g324,g401,+
g392,g401,+
g393,g401,+
g394,g401,+
g395,g401,+
g399,g401,+
g402,g401,+
g403,g401,+
g404,g401,+
g405,g401,+
g406,g401,+
g408,g401,+
g409,g401,+
g410,g401,+
g630,g401,+
g807,g401,+
g809,g401,+
g896,g401,+
g1237,g401,+
g220,g402,+
g280,g402,+
g282,g402,+
g392,g402,+
g394,g402,+
g395,g402,+
g399,g402,+
g400,g402,+
g401,g402,+
g404,g402,+
g405,g402,+
g406,g402,+
g407,g402,+
g411,g402,+
g412,g402,+
g583,g402,+
g648,g402,+
g682,g402,+
g724,g402,+
g800,g402,+
g889,g402,+
g916,g402,+
g1026,g402,+
g1193,g402,+
g1247,g402,+
g320,g403,+
g399,g403,+
g401,g403,+
g404,g403,+
g405,g403,+
g406,g403,+
g408,g403,+
g471,g403,+
g559,g403,+
g615,g403,+
g621,g403,+
g795,g403,+
g797,g403,+
g827,g403,+
g877,g403,+
g1051,g403,+
g172,g404,+
g394,g404,+
g396,g404,+
g398,g404,+
g399,g404,+
g400,g404,+
g401,g404,+
g402,g404,+
g403,g404,+
g405,g404,+
g407,g404,+
g408,g404,+
g410,g404,+
g411,g404,+
g412,g404,+
g413,g404,+
g414,g404,+
g825,g404,+
g1320,g404,+
g1329,g404,+
g1352,g404,+
g1356,g404,+
g1415,g404,+
g77,g405,+
g131,g405,+
g281,g405,+
g354,g405,+
g395,g405,+
g396,g405,+
g397,g405,+
g399,g405,+
g401,g405,+
g402,g405,+
g403,g405,+
g404,g405,+
g407,g405,+
g408,g405,+
g411,g405,+
g413,g405,+
g414,g405,+
g415,g405,+
g597,g405,+
g600,g405,+
g609,g405,+
g726,g405,+
g806,g405,+
g966,g405,+
g36,g406,+
g155,g406,+
g345,g406,+
g346,g406,+
g397,g406,+
g399,g406,+
g400,g406,+
g401,g406,+
g402,g406,+
g403,g406,+
g407,g406,+
g408,g406,+
g409,g406,+
g413,g406,+
g414,g406,+
g415,g406,+
g416,g406,+
g638,g406,+
g651,g406,+
g754,g406,+
g853,g406,+
g901,g406,+
g84,g407,+
g329,g407,+
g397,g407,+
g398,g407,+
g399,g407,+
g400,g407,+
g402,g407,+
g404,g407,+
g405,g407,+
g406,g407,+
g408,g407,+
g411,g407,+
g412,g407,+
g414,g407,+
g415,g407,+
g416,g407,+
g417,g407,+
g550,g407,+
g867,g407,+
g965,g407,+
g37,g408,+
g80,g408,+
g121,g408,+
g310,g408,+
g331,g408,+
g398,g408,+
g401,g408,+
g403,g408,+
g404,g408,+
g405,g408,+
g406,g408,+
g407,g408,+
g411,g408,+
g412,g408,+
g413,g408,+
g414,g408,+
g594,g408,+
g769,g408,+
g862,g408,+
g953,g408,+
g1111,g408,+
g1187,g408,+
g1301,g408,+
g1375,g408,+
g134,g409,+
g399,g409,+
g400,g409,+
g401,g409,+
g406,g409,+
g410,g409,+
g412,g409,+
g413,g409,+
g418,g409,+
g554,g409,+
g741,g409,+
g942,g409,+
g948,g409,+
g1091,g409,+
g1092,g409,+
g1229,g409,+
g1282,g409,+
g67,g410,+
g145,g410,+
g242,g410,+
g293,g410,+
g401,g410,+
g404,g410,+
g409,g410,+
