Gene  Rule 
g434    ( g25 or g329 or g355 or g424 or g426 or g427 or g428 or g430 or g432 or g438 or g440 or g441 or g541 or g790 or g969 or g996 or g1191 or g1235 or g1250 or g1328 )
g435    ( g41 or g137 or g320 or g392 or g425 or g426 or g429 or g430 or g431 or g433 or g436 or g437 or g438 or g439 or g442 or g443 or g445 or g668 or g1193 or g1421 or g1435 or g1481 )
g436    ( g231 or g260 or g333 or g426 or g428 or g430 or g433 or g435 or g438 or g439 or g441 or g442 or g443 or g446 or g534 or g997 or g1124 or g1327 )
g437    ( g12 or g66 or g429 or g430 or g431 or g432 or g435 or g439 or g441 or g442 or g446 or g447 or g527 or g697 or g844 or g999 or g1112 or g1185 or g1254 )
g438    ( g252 or g428 or g432 or g434 or g435 or g436 or g441 or g443 or g444 or g446 or g613 or g617 or g666 or g727 or g905 or g1084 or g1092 or g1148 or g1409 or g1424 or g1463 )
g439    ( g330 or g347 or g429 or g430 or g431 or g432 or g433 or g435 or g436 or g437 or g440 or g442 or g444 or g447 or g454 or g695 or g900 or g910 or g950 or g1145 or g1344 )
g440    ( g381 or g430 or g434 or g439 or g441 or g444 or g448 or g449 or g450 or g514 or g595 or g607 or g616 or g769 or g799 or g1373 or g1451 )
g441    ( g46 or g433 or g434 or g436 or g437 or g438 or g440 or g442 or g445 or g446 or g447 or g448 or g449 or g450 or g451 or g718 or g789 or g949 or g1049 or g1292 or g1317 )
g442    ( g91 or g411 or g419 or g435 or g436 or g437 or g439 or g441 or g446 or g447 or g448 or g449 or g450 or g451 or g552 or g792 or g847 or g996 or g1254 )
g443    ( g226 or g433 or g435 or g436 or g438 or g444 or g447 or g448 or g449 or g450 or g451 or g453 or g543 or g560 or g1054 or g1193 or g1237 or g1490 )
g444    ( g234 or g438 or g439 or g440 or g443 or g447 or g448 or g449 or g452 or g453 or g454 or g575 or g639 or g649 or g917 or g1101 or g1232 or g1244 or g1320 or g1473 )
g445    ( g324 or g384 or g435 or g441 or g446 or g447 or g450 or g451 or g454 or g511 or g522 or g1244 or g1345 )
g446    ( g79 or g115 or g220 or g436 or g437 or g438 or g441 or g442 or g445 or g448 or g449 or g451 or g453 or g501 or g521 or g553 or g637 or g881 or g924 or g936 or g1059 or g1121 )
g447    ( g20 or g49 or g251 or g309 or g376 or g437 or g439 or g441 or g442 or g443 or g444 or g445 or g449 or g450 or g451 or g453 or g454 or g456 or g521 or g860 or g893 or g1330 )
g448    ( g65 or g372 or g387 or g422 or g440 or g441 or g442 or g443 or g444 or g446 or g449 or g451 or g453 or g454 or g628 or g1054 or g1228 or g1290 or g1295 )
g449    ( g52 or g329 or g440 or g441 or g442 or g443 or g444 or g446 or g447 or g448 or g451 or g453 or g454 or g455 or g456 or g457 or g458 or g459 or g777 or g1031 or g1415 or g1485 )
g450    ( g328 or g400 or g440 or g441 or g442 or g443 or g445 or g447 or g453 or g455 or g457 or g458 or g459 or g569 or g597 or g906 or g909 or g1087 or g1379 )
g451    ( g375 or g441 or g442 or g443 or g445 or g446 or g447 or g448 or g449 or g454 or g455 or g456 or g457 or g461 or g754 or g957 or g1032 or g1100 )
g452    ( g288 or g444 or g455 or g459 or g460 or g462 or g720 or g1022 or g1043 or g1067 or g1115 or g1377 )
g453    ( g91 or g301 or g367 or g443 or g444 or g446 or g447 or g448 or g449 or g450 or g455 or g457 or g459 or g461 or g462 or g463 or g531 or g824 or g885 or g890 or g919 or g949 or g1045 or g1361 or g1412 )
g454    ( g13 or g137 or g173 or g306 or g314 or g320 or g322 or g354 or g430 or g439 or g444 or g445 or g447 or g448 or g449 or g451 or g456 or g459 or g463 or g464 or g503 or g546 or g588 or g952 or g1082 or g1222 or g1466 )
g455    ( g41 or g449 or g450 or g451 or g452 or g453 or g457 or g459 or g460 or g461 or g463 or g464 or g465 or g667 or g711 or g1208 )
g456    ( g28 or g447 or g449 or g451 or g454 or g458 or g460 or g461 or g462 or g466 or g486 or g511 or g796 or g881 or g1481 or g1482 or g1498 )
g457    ( g331 or g449 or g450 or g451 or g453 or g455 or g458 or g459 or g460 or g461 or g462 or g463 or g465 or g466 or g467 or g597 or g653 or g848 or g1198 or g1227 )
g458    ( g7 or g146 or g212 or g240 or g253 or g350 or g449 or g450 or g456 or g457 or g459 or g461 or g462 or g753 or g974 or g1040 or g1102 or g1249 )
g459    ( g215 or g449 or g450 or g452 or g453 or g454 or g455 or g457 or g458 or g460 or g461 or g462 or g463 or g467 or g469 or g881 or g934 or g1044 or g1190 or g1278 or g1432 )
g460    ( g351 or g452 or g455 or g456 or g457 or g459 or g465 or g466 or g468 or g469 or g724 or g776 or g835 or g1028 or g1034 or g1039 or g1205 or g1230 or g1398 or g1406 or g1426 )
g461    ( g273 or g283 or g451 or g453 or g455 or g456 or g457 or g458 or g459 or g463 or g464 or g466 or g467 or g471 or g525 or g607 or g1183 or g1293 or g1386 or g1415 or g1454 or g1478 )
g462    ( g101 or g104 or g452 or g453 or g456 or g457 or g458 or g459 or g463 or g464 or g467 or g468 or g469 or g470 or g471 or g698 or g850 or g1246 )
g463    ( g222 or g453 or g454 or g455 or g457 or g459 or g461 or g462 or g467 or g469 or g471 or g472 or g473 or g605 or g642 or g765 or g837 or g882 or g1205 or g1374 or g1485 )
g464    ( g33 or g60 or g378 or g454 or g455 or g461 or g462 or g465 or g466 or g467 or g469 or g470 or g474 or g671 or g1139 or g1147 or g1392 or g1496 )
g465    ( g138 or g219 or g455 or g457 or g460 or g464 or g469 or g470 or g471 or g474 or g942 or g1002 or g1034 or g1042 or g1081 or g1301 or g1468 )
g466    ( g59 or g218 or g328 or g397 or g456 or g457 or g460 or g461 or g464 or g469 or g470 or g472 or g474 or g1090 or g1281 or g1287 )
g467    ( g121 or g135 or g181 or g221 or g355 or g457 or g459 or g461 or g462 or g463 or g464 or g468 or g472 or g586 or g767 or g830 or g846 or g918 or g1199 or g1245 or g1307 or g1359 )
g468    ( g281 or g329 or g338 or g353 or g389 or g460 or g462 or g467 or g469 or g470 or g471 or g473 or g478 or g665 or g696 or g732 or g906 or g990 or g1023 or g1208 or g1300 or g1436 )
g469    ( g5 or g22 or g33 or g94 or g459 or g460 or g462 or g463 or g464 or g465 or g466 or g468 or g470 or g472 or g476 or g477 or g478 or g656 or g685 or g851 or g1001 or g1341 or g1500 )
g470    ( g34 or g109 or g130 or g239 or g329 or g462 or g464 or g465 or g466 or g468 or g469 or g474 or g478 or g479 or g480 or g585 or g654 or g743 or g864 or g1080 or g1246 or g1261 )
g471    ( g135 or g258 or g403 or g461 or g462 or g463 or g465 or g468 or g479 or g494 or g542 or g606 or g669 or g847 or g1030 or g1187 or g1211 or g1212 or g1252 or g1346 or g1455 )
g472    ( g162 or g177 or g181 or g250 or g421 or g463 or g466 or g467 or g469 or g475 or g476 or g477 or g478 or g479 or g482 or g542 or g669 or g880 or g956 or g1090 or g1184 or g1200 )
g473    ( g72 or g420 or g432 or g463 or g468 or g474 or g477 or g478 or g480 or g481 or g571 or g691 or g773 or g796 or g1116 or g1416 or g1431 )
g474    ( g198 or g226 or g464 or g465 or g466 or g470 or g473 or g475 or g477 or g482 or g484 or g615 or g637 or g672 or g740 or g916 or g1091 or g1223 )
g475    ( g119 or g226 or g472 or g474 or g477 or g478 or g480 or g481 or g482 or g483 or g484 or g1011 or g1085 or g1180 or g1293 or g1307 )
g476    ( g43 or g469 or g472 or g478 or g481 or g482 or g483 or g688 or g811 or g906 or g989 or g1104 or g1177 or g1490 )
g477    ( g174 or g270 or g372 or g469 or g472 or g473 or g474 or g475 or g478 or g483 or g484 or g486 or g637 or g786 or g829 or g1035 or g1138 or g1324 or g1438 )
g478    ( g74 or g432 or g468 or g469 or g470 or g472 or g473 or g475 or g476 or g477 or g479 or g482 or g485 or g520 or g572 or g827 or g848 or g1176 or g1362 or g1411 )
g479    ( g4 or g29 or g40 or g53 or g304 or g361 or g377 or g470 or g471 or g472 or g478 or g480 or g481 or g811 or g879 or g903 or g1033 or g1088 or g1185 or g1301 or g1355 or g1425 )
g480    ( g28 or g119 or g125 or g246 or g396 or g470 or g473 or g475 or g479 or g481 or g482 or g484 or g486 or g487 or g488 or g489 or g664 or g1117 or g1325 )
g481    ( g135 or g164 or g198 or g240 or g266 or g310 or g473 or g475 or g476 or g479 or g480 or g484 or g487 or g488 or g489 or g490 or g570 or g659 or g679 or g1270 or g1465 )
g482    ( g151 or g182 or g297 or g333 or g472 or g474 or g475 or g476 or g478 or g480 or g484 or g485 or g486 or g489 or g491 or g516 or g524 or g560 or g694 or g1198 or g1220 or g1325 or g1346 or g1355 or g1410 )
g483    ( g96 or g256 or g475 or g476 or g477 or g484 or g485 or g486 or g487 or g488 or g489 or g491 or g493 or g635 or g769 or g824 or g1008 or g1055 or g1125 or g1149 or g1332 )
g484    ( g80 or g185 or g241 or g335 or g474 or g475 or g477 or g480 or g481 or g482 or g483 or g487 or g488 or g489 or g491 or g492 or g493 or g494 or g502 or g540 or g609 or g634 or g741 or g788 or g1222 or g1260 )
g485    ( g83 or g84 or g85 or g250 or g278 or g346 or g478 or g482 or g483 or g487 or g490 or g492 or g632 or g836 or g853 or g987 or g991 or g1097 or g1271 or g1374 or g1412 )
g486    ( g48 or g456 or g477 or g480 or g482 or g483 or g492 or g494 or g496 or g718 or g745 or g786 or g811 or g844 or g849 or g1013 or g1067 or g1437 or g1452 )
g487    ( g178 or g319 or g480 or g481 or g483 or g484 or g485 or g492 or g493 or g495 or g497 or g524 or g1170 or g1229 or g1318 or g1455 )
g488    ( g28 or g101 or g121 or g258 or g352 or g480 or g481 or g483 or g484 or g489 or g491 or g492 or g493 or g494 or g498 or g761 or g908 )
g489    ( g11 or g167 or g231 or g331 or g413 or g480 or g481 or g482 or g483 or g484 or g488 or g490 or g491 or g492 or g495 or g498 or g535 or g576 or g605 or g646 or g750 or g1034 or g1354 or g1441 )
g490    ( g121 or g278 or g481 or g485 or g489 or g491 or g492 or g494 or g495 or g497 or g498 or g500 or g524 or g655 or g1012 or g1115 or g1166 )
g491    ( g245 or g482 or g483 or g484 or g488 or g489 or g490 or g493 or g494 or g499 or g500 or g501 or g629 or g647 or g922 or g965 or g1041 or g1377 )
g492    ( g92 or g354 or g484 or g485 or g486 or g487 or g488 or g489 or g490 or g495 or g497 or g498 or g499 or g507 or g520 or g531 or g538 or g581 or g604 or g688 or g863 or g1102 or g1166 or g1439 )
g493    ( g59 or g131 or g326 or g429 or g483 or g484 or g487 or g488 or g491 or g495 or g497 or g498 or g499 or g502 or g522 or g598 or g1362 )
g494    ( g20 or g162 or g191 or g471 or g484 or g486 or g488 or g490 or g491 or g495 or g497 or g501 or g502 or g593 or g621 or g744 or g910 or g940 or g966 or g1109 or g1310 or g1448 )
g495    ( g24 or g47 or g487 or g489 or g490 or g492 or g493 or g494 or g496 or g500 or g502 or g503 or g504 or g650 or g800 or g1124 or g1468 )
g496    ( g138 or g486 or g495 or g497 or g499 or g502 or g517 or g531 or g549 or g591 or g987 or g1105 or g1169 or g1234 or g1469 )
g497    ( g60 or g65 or g224 or g487 or g490 or g492 or g493 or g494 or g496 or g498 or g502 or g505 or g506 or g507 or g584 or g771 or g1123 or g1152 or g1156 or g1183 or g1264 or g1352 )
g498    ( g158 or g196 or g235 or g339 or g354 or g383 or g488 or g489 or g490 or g492 or g493 or g497 or g499 or g506 or g507 or g508 or g560 or g627 or g873 or g1118 or g1455 )
g499    ( g29 or g74 or g178 or g257 or g491 or g492 or g493 or g496 or g498 or g500 or g507 or g509 or g537 or g652 or g796 or g810 or g890 or g1108 or g1161 or g1202 or g1487 )
g500    ( g1 or g122 or g412 or g490 or g491 or g495 or g499 or g501 or g503 or g504 or g505 or g507 or g508 or g509 or g787 or g978 or g1045 or g1285 or g1423 )
g501    ( g25 or g199 or g230 or g246 or g314 or g446 or g491 or g494 or g500 or g502 or g503 or g506 or g924 or g929 or g1133 or g1149 or g1238 or g1349 or g1416 )
g502    ( g232 or g484 or g493 or g494 or g495 or g496 or g497 or g501 or g503 or g504 or g505 or g506 or g507 or g508 or g509 or g511 or g512 or g1035 or g1465 )
g503    ( g130 or g151 or g184 or g213 or g264 or g454 or g495 or g500 or g501 or g502 or g506 or g509 or g512 or g513 or g552 or g1058 or g1183 or g1254 or g1319 or g1427 )
g504    ( g196 or g495 or g500 or g502 or g507 or g508 or g513 or g573 or g750 or g952 or g1165 or g1233 or g1282 or g1297 or g1401 or g1413 )
g505    ( g32 or g106 or g177 or g229 or g497 or g500 or g502 or g507 or g508 or g515 or g536 or g553 or g656 or g742 or g889 or g891 )
g506    ( g98 or g391 or g497 or g498 or g501 or g502 or g503 or g509 or g510 or g511 or g512 or g514 or g598 or g667 or g679 or g809 or g907 or g1204 or g1292 or g1317 or g1379 )
g507    ( g285 or g293 or g492 or g497 or g498 or g499 or g500 or g502 or g504 or g505 or g509 or g510 or g512 or g513 or g519 or g541 or g581 or g720 or g845 or g1153 or g1208 )
g508    ( g16 or g126 or g205 or g430 or g498 or g500 or g502 or g504 or g505 or g512 or g514 or g515 or g516 or g517 or g575 or g587 or g647 or g717 or g882 or g1015 or g1023 or g1341 )
g509    ( g296 or g308 or g361 or g390 or g427 or g499 or g500 or g502 or g503 or g506 or g507 or g516 or g517 or g551 or g1069 or g1291 or g1435 )
g510    ( g52 or g428 or g506 or g507 or g511 or g513 or g517 or g518 or g519 or g614 or g748 or g761 or g776 or g945 or g1061 or g1314 or g1350 )
g511    ( g113 or g344 or g350 or g445 or g456 or g502 or g506 or g510 or g514 or g516 or g517 or g518 or g601 or g821 or g1022 or g1031 or g1256 or g1402 )
g512    ( g10 or g118 or g152 or g502 or g503 or g506 or g507 or g508 or g517 or g518 or g520 or g521 or g522 or g541 or g731 or g893 or g1367 )
g513    ( g179 or g224 or g316 or g503 or g504 or g507 or g510 or g516 or g518 or g520 or g522 or g523 or g603 or g645 or g736 or g818 or g958 or g1185 or g1272 or g1344 or g1495 )
g514    ( g34 or g53 or g440 or g506 or g508 or g511 or g518 or g519 or g524 or g567 or g665 or g682 or g764 or g1013 or g1111 or g1354 )
g515    ( g505 or g508 or g517 or g519 or g524 or g660 or g693 or g721 or g762 or g905 or g932 or g1031 or g1165 or g1224 or g1375 or g1416 or g1486 )
g516    ( g134 or g151 or g305 or g482 or g508 or g509 or g511 or g513 or g517 or g518 or g520 or g523 or g524 or g525 or g526 or g587 or g617 or g626 or g950 or g981 or g983 or g1314 or g1424 )
g517    ( g148 or g496 or g508 or g509 or g510 or g511 or g512 or g515 or g516 or g518 or g520 or g521 or g522 or g527 or g563 or g613 or g1052 or g1308 or g1386 or g1411 )
g518    ( g41 or g63 or g251 or g331 or g383 or g426 or g510 or g511 or g512 or g513 or g514 or g516 or g517 or g519 or g520 or g523 or g524 or g525 or g526 or g528 or g717 or g790 or g811 or g1115 or g1280 or g1288 )
g519    ( g44 or g507 or g510 or g514 or g515 or g518 or g520 or g521 or g527 or g529 or g868 or g899 or g992 or g1038 or g1123 )
g520    ( g24 or g350 or g478 or g492 or g512 or g513 or g516 or g517 or g518 or g519 or g521 or g523 or g525 or g527 or g559 or g891 or g985 or g1013 or g1042 or g1371 or g1376 )
g521    ( g126 or g257 or g446 or g447 or g512 or g517 or g519 or g520 or g525 or g526 or g527 or g528 or g529 or g901 or g1044 or g1071 or g1286 or g1420 )
g522    ( g287 or g445 or g493 or g512 or g513 or g517 or g528 or g529 or g530 or g550 or g717 or g761 or g818 or g1136 or g1334 or g1378 or g1492 )
g523    ( g156 or g513 or g516 or g518 or g520 or g527 or g528 or g530 or g533 or g598 or g674 or g905 or g1085 or g1270 or g1283 or g1327 or g1344 or g1439 )
g524    ( g92 or g361 or g482 or g487 or g490 or g514 or g515 or g516 or g518 or g527 or g528 or g529 or g530 or g532 or g533 or g534 or g746 or g791 or g800 or g854 or g918 or g954 or g1387 )
g525    ( g315 or g461 or g516 or g518 or g520 or g521 or g526 or g532 or g589 or g823 or g941 or g1010 or g1049 or g1059 or g1092 or g1122 or g1261 or g1356 or g1427 or g1453 or g1475 )
g526    ( g18 or g333 or g516 or g518 or g521 or g525 or g528 or g529 or g530 or g531 or g533 or g777 or g784 or g826 or g891 or g935 or g936 or g1134 or g1154 or g1488 )
g527    ( g114 or g350 or g437 or g517 or g519 or g520 or g521 or g523 or g524 or g528 or g530 or g531 or g532 or g533 or g534 or g536 or g537 or g596 or g604 or g710 or g713 or g1290 or g1308 or g1329 or g1367 )
g528    ( g132 or g251 or g518 or g521 or g522 or g523 or g524 or g526 or g527 or g530 or g532 or g533 or g534 or g538 or g670 or g736 or g815 or g862 or g976 or g1195 )
g529    ( g201 or g253 or g519 or g521 or g522 or g524 or g526 or g531 or g534 or g536 or g537 or g539 or g782 or g1060 or g1391 or g1406 )
g530    ( g200 or g249 or g361 or g413 or g423 or g522 or g523 or g524 or g526 or g527 or g528 or g531 or g532 or g533 or g534 or g538 or g627 or g657 or g1031 or g1262 or g1334 )
g531    ( g23 or g147 or g191 or g453 or g492 or g496 or g526 or g527 or g529 or g530 or g532 or g533 or g534 or g538 or g540 or g969 or g1470 )
g532    ( g236 or g268 or g277 or g289 or g296 or g524 or g525 or g527 or g528 or g530 or g531 or g535 or g536 or g539 or g540 or g542 or g772 or g944 or g1024 or g1039 or g1162 or g1201 or g1408 or g1429 )
g533    ( g65 or g109 or g162 or g169 or g191 or g208 or g239 or g523 or g524 or g526 or g527 or g528 or g530 or g531 or g534 or g535 or g536 or g537 or g539 or g540 or g541 or g542 or g579 or g590 or g825 or g1004 )
g534    ( g59 or g367 or g390 or g436 or g524 or g527 or g528 or g529 or g530 or g531 or g533 or g535 or g536 or g541 or g544 or g864 or g1126 or g1133 or g1181 or g1195 or g1210 or g1281 or g1292 or g1431 )
g535    ( g226 or g293 or g489 or g532 or g533 or g534 or g536 or g542 or g545 or g556 or g604 or g640 or g661 or g878 or g914 or g975 or g1041 or g1238 or g1458 )
g536    ( g113 or g260 or g374 or g505 or g527 or g529 or g532 or g533 or g534 or g535 or g538 or g546 or g625 or g710 or g1039 or g1114 or g1132 or g1156 or g1200 or g1260 )
g537    ( g60 or g224 or g228 or g323 or g410 or g499 or g527 or g529 or g533 or g544 or g547 or g623 or g694 or g1048 or g1102 or g1179 or g1208 or g1334 or g1338 or g1487 or g1500 )
g538    ( g38 or g171 or g215 or g323 or g388 or g492 or g528 or g530 or g531 or g536 or g542 or g618 or g788 or g899 or g912 or g980 or g1026 or g1103 or g1119 or g1154 or g1165 or g1304 )
g539    ( g140 or g156 or g311 or g412 or g529 or g532 or g533 or g542 or g545 or g546 or g547 or g548 or g549 or g950 or g1081 or g1372 or g1470 or g1498 )
g540    ( g62 or g82 or g219 or g245 or g332 or g386 or g484 or g531 or g532 or g533 or g541 or g543 or g544 or g550 or g1041 or g1181 or g1276 or g1284 )
g541    ( g237 or g434 or g507 or g512 or g533 or g534 or g540 or g542 or g543 or g545 or g547 or g548 or g549 or g551 or g644 or g693 or g762 or g822 or g1037 or g1471 )
