Gene  Rule 
g563    ( g41 or g144 or g322 or g355 or g678 or g850 or g909 or g949 or g1156 or g1185 or g1190 or g1349 or g1391 or g1418 or g1466 )
g564    ( g25 or g162 or g235 or g288 or g1014 or g1167 or g1361 )
g565    ( g93 or g223 or g261 or g420 or g531 or g637 or g774 or g824 or g906 or g968 or g1001 or g1119 or g1229 or g1313 or g1314 or g1343 )
g566    ( g44 or g153 or g278 or g378 or g637 or g776 or g879 or g1059 or g1072 )
g567    ( g35 or g70 or g242 or g487 or g530 or g631 or g722 or g762 or g809 or g1042 or g1070 or g1244 or g1311 or g1370 )
g568    ( g99 or g181 or g292 or g366 or g446 or g509 or g534 or g551 or g595 or g634 or g705 or g863 or g1189 or g1190 or g1333 or g1343 or g1434 or g1485 )
g569    ( g253 or g501 or g520 or g527 or g664 or g729 or g898 or g919 or g1096 or g1120 or g1149 or g1151 or g1363 or g1494 )
g570    ( g223 or g241 or g436 or g470 or g474 or g688 or g694 or g767 or g890 or g916 or g952 or g1070 or g1155 or g1198 or g1225 or g1259 or g1302 or g1449 or g1456 )
g571    ( g75 or g130 or g282 or g399 or g752 or g779 or g798 or g992 or g998 or g1013 or g1090 or g1215 or g1229 or g1360 )
g572    ( g127 or g171 or g289 or g339 or g398 or g422 or g1018 or g1042 or g1229 or g1273 or g1413 or g1418 or g1476 or g1485 )
g573    ( g134 or g241 or g321 or g631 or g792 or g945 or g1105 or g1168 or g1201 or g1228 or g1375 or g1404 or g1432 or g1434 or g1496 )
g574    ( g181 or g184 or g493 or g500 or g652 or g713 or g788 or g1063 or g1256 or g1485 )
g575    ( g14 or g487 or g605 or g656 or g716 or g763 or g974 or g1097 or g1284 or g1312 or g1354 or g1438 or g1459 )
g576    ( g556 or g596 or g660 or g687 or g743 or g787 or g949 or g1039 or g1256 or g1433 )
g577    ( g233 or g251 or g338 or g370 or g475 or g579 or g753 or g1084 or g1259 or g1383 )
g578    ( g108 or g474 or g559 or g692 or g787 or g807 or g845 or g885 or g941 or g1038 or g1144 or g1315 or g1321 or g1361 or g1375 )
g579    ( g273 or g520 or g776 or g793 or g825 or g1075 or g1120 or g1300 or g1360 )
g580    ( g221 or g501 or g551 or g705 or g771 or g830 or g892 or g898 or g1005 or g1044 or g1046 or g1119 or g1136 or g1244 or g1404 or g1449 )
g581    ( g145 or g213 or g444 or g513 or g514 or g657 or g660 or g763 or g890 or g1020 or g1039 or g1121 or g1306 or g1341 or g1406 )
g582    ( g114 or g446 or g512 or g514 or g695 or g754 or g992 or g1018 or g1037 or g1132 or g1176 or g1217 or g1229 or g1234 or g1254 or g1449 )
g583    ( g59 or g127 or g374 or g435 or g501 or g510 or g603 or g749 or g798 or g885 or g1006 or g1061 or g1186 or g1253 or g1300 or g1311 or g1413 )
g584    ( g116 or g217 or g321 or g328 or g535 or g635 or g652 or g911 or g1044 or g1178 or g1416 or g1467 )
g585    ( g144 or g221 or g288 or g1027 or g1358 or g1418 )
g586    ( g36 or g55 or g177 or g327 or g337 or g382 or g398 or g534 or g588 or g596 or g605 or g656 or g716 or g852 or g890 or g978 or g1030 or g1157 or g1216 or g1236 or g1416 )
g587    ( g32 or g45 or g317 or g475 or g548 or g699 or g701 or g761 or g831 or g872 or g1016 or g1104 or g1217 or g1265 or g1280 or g1421 )
g588    ( g20 or g71 or g568 or g915 or g1059 or g1134 or g1169 or g1312 or g1348 or g1379 or g1466 )
g589    ( g233 or g428 or g502 or g505 or g543 or g578 or g742 or g749 or g946 or g958 or g960 or g961 or g967 or g986 or g1084 or g1180 )
g590    ( g401 or g455 or g463 or g975 or g1096 or g1176 or g1183 or g1319 or g1326 or g1375 or g1398 or g1430 or g1434 or g1485 )
g591    ( g19 or g70 or g246 or g252 or g370 or g562 or g594 or g666 or g731 or g992 or g1010 or g1044 or g1090 or g1293 or g1375 )
g592    ( g41 or g186 or g288 or g405 or g426 or g499 or g535 or g652 or g670 or g764 or g834 or g1061 or g1185 or g1413 or g1491 )
g593    ( g5 or g115 or g150 or g197 or g686 or g760 or g774 or g1069 or g1102 or g1316 or g1428 or g1450 or g1451 )
g594    ( g398 or g526 or g856 or g934 or g935 or g967 or g1063 or g1132 or g1134 or g1337 )
g595    ( g193 or g273 or g320 or g378 or g519 or g740 or g773 or g880 or g1090 or g1095 )
g596    ( g53 or g181 or g474 or g797 or g863 or g1217 or g1240 )
g597    ( g56 or g118 or g700 or g760 or g908 or g1096 or g1123 )
g598    ( g186 or g296 or g297 or g366 or g474 or g541 or g555 or g584 or g631 or g635 or g687 or g838 or g1070 or g1073 or g1420 or g1485 )
g599    ( g22 or g426 or g551 or g596 or g629 or g656 or g749 or g884 or g1165 or g1259 or g1311 or g1345 or g1460 or g1466 )
g600    ( g242 or g293 or g370 or g474 or g486 or g519 or g563 or g708 or g884 or g1005 or g1175 or g1188 or g1310 )
g601    ( g41 or g50 or g112 or g317 or g322 or g370 or g439 or g530 or g643 or g1018 or g1102 or g1163 or g1180 or g1205 or g1467 or g1488 )
g602    ( g35 or g103 or g292 or g361 or g551 or g625 or g879 or g916 or g1080 or g1109 or g1215 or g1347 or g1361 or g1437 )
g603    ( g111 or g123 or g124 or g257 or g375 or g413 or g509 or g510 or g513 or g633 or g751 or g830 or g1071 or g1123 or g1137 or g1186 or g1361 or g1369 or g1403 or g1409 )
g604    ( g273 or g282 or g349 or g467 or g574 or g584 or g631 or g658 or g856 or g975 or g1298 or g1460 )
g605    ( g168 or g223 or g233 or g322 or g337 or g461 or g698 or g816 or g927 or g1102 or g1177 or g1188 or g1387 )
g606    ( g112 or g117 or g193 or g252 or g435 or g475 or g505 or g919 or g975 or g1020 or g1062 or g1141 or g1216 or g1250 or g1354 )
g607    ( g34 or g198 or g213 or g288 or g338 or g531 or g612 or g880 or g1042 or g1092 or g1363 or g1391 )
g608    ( g115 or g422 or g448 or g519 or g641 or g643 or g678 or g949 or g967 or g1020 or g1236 or g1403 )
g609    ( g61 or g71 or g116 or g144 or g444 or g551 or g596 or g726 or g788 or g1031 or g1063 or g1074 or g1148 or g1246 or g1253 or g1300 or g1360 or g1403 or g1467 )
g610    ( g250 or g318 or g408 or g464 or g561 or g618 or g631 or g1029 or g1035 or g1044 or g1055 or g1092 or g1135 or g1215 or g1293 or g1356 or g1379 or g1441 )
g611    ( g5 or g75 or g162 or g615 or g711 or g764 or g770 or g820 or g843 or g958 or g1080 or g1276 or g1491 or g1494 )
g612    ( g17 or g82 or g299 or g314 or g349 or g504 or g514 or g528 or g573 or g744 or g763 or g840 or g879 or g992 or g1063 or g1084 or g1296 or g1466 )
g613    ( g141 or g166 or g334 or g391 or g436 or g486 or g670 or g881 or g946 or g1027 or g1048 or g1104 or g1215 or g1289 or g1304 or g1312 or g1364 or g1494 )
g614    ( g180 or g188 or g324 or g391 or g641 or g724 or g807 or g911 or g928 or g1013 or g1149 or g1216 or g1329 )
g615    ( g15 or g42 or g82 or g176 or g273 or g326 or g459 or g471 or g656 or g838 or g881 or g1389 or g1434 or g1450 or g1462 )
g616    ( g9 or g134 or g153 or g447 or g544 or g702 or g909 or g1016 or g1265 or g1315 or g1336 )
g617    ( g8 or g90 or g97 or g109 or g272 or g338 or g370 or g391 or g486 or g501 or g563 or g679 or g758 or g857 or g965 or g1035 or g1038 or g1080 or g1398 or g1441 or g1494 )
g618    ( g5 or g173 or g180 or g455 or g637 or g767 or g1016 or g1055 or g1185 or g1190 or g1420 or g1459 )
g619    ( g123 or g463 or g468 or g530 or g773 or g1176 or g1280 or g1304 or g1305 or g1309 )
g620    ( g143 or g296 or g356 or g548 or g660 or g747 or g1075 or g1117 or g1326 or g1349 or g1437 or g1462 )
g621    ( g9 or g321 or g328 or g355 or g426 or g679 or g688 or g751 or g823 or g824 or g867 or g881 or g997 or g1030 or g1048 or g1111 or g1119 or g1387 or g1410 or g1449 or g1467 or g1485 )
g622    ( g34 or g101 or g520 or g594 or g698 or g771 or g1469 )
g623    ( g4 or g73 or g89 or g306 or g574 or g664 or g1005 or g1055 or g1059 or g1180 or g1216 )
g624    ( g90 or g96 or g144 or g177 or g180 or g184 or g355 or g464 or g643 or g687 or g725 or g951 or g1090 or g1178 or g1207 or g1348 )
g625    ( g356 or g399 or g532 or g615 or g621 or g834 or g846 or g901 or g927 or g1005 or g1276 or g1420 or g1485 )
g626    ( g171 or g238 or g280 or g324 or g555 or g596 or g855 or g1132 or g1157 or g1185 or g1293 or g1354 or g1491 )
g627    ( g46 or g68 or g213 or g240 or g252 or g310 or g375 or g686 or g688 or g694 or g748 or g811 or g825 or g1071 or g1121 or g1168 or g1201 or g1216 or g1363 or g1428 or g1440 or g1459 )
g628    ( g103 or g297 or g339 or g379 or g414 or g482 or g524 or g729 or g734 or g831 or g952 or g1070 or g1361 )
g629    ( g17 or g55 or g78 or g177 or g189 or g221 or g260 or g519 or g664 or g711 or g879 or g919 or g975 or g1136 or g1296 or g1312 or g1350 or g1396 or g1466 )
g630    ( g37 or g153 or g321 or g424 or g445 or g455 or g535 or g615 or g629 or g1148 or g1199 or g1354 or g1452 or g1454 )
g631    ( g66 or g138 or g608 or g694 or g807 or g880 or g1045 or g1141 or g1188 or g1267 or g1276 or g1294 or g1318 or g1422 or g1441 or g1496 )
g632    ( g164 or g241 or g314 or g383 or g708 or g840 or g1051 or g1132 or g1163 or g1176 or g1246 or g1311 or g1496 )
g633    ( g484 or g594 or g744 or g853 or g1282 )
g634    ( g61 or g493 or g555 or g758 or g790 or g815 or g1006 or g1073 or g1085 or g1093 or g1228 or g1233 or g1420 )
g635    ( g97 or g424 or g573 or g700 or g986 or g1042 or g1183 or g1213 or g1321 or g1398 or g1410 or g1476 )
g636    ( g27 or g145 or g215 or g405 or g414 or g556 or g694 or g925 or g975 or g1003 or g1183 or g1467 )
g637    ( g71 or g390 or g486 or g524 or g698 or g836 or g884 or g1156 or g1205 or g1216 or g1326 or g1333 or g1336 or g1440 )
g638    ( g14 or g223 or g327 or g436 or g688 or g724 or g898 or g930 or g1073 or g1099 or g1148 or g1207 or g1276 or g1347 or g1433 )
g639    ( g44 or g210 or g215 or g262 or g273 or g296 or g344 or g412 or g562 or g825 or g853 or g930 or g1163 or g1185 or g1336 or g1354 or g1391 or g1393 or g1445 or g1486 )
g640    ( g114 or g383 or g420 or g595 or g686 or g744 or g915 or g958 or g1157 or g1158 or g1361 )
g641    ( g26 or g322 or g473 or g531 or g543 or g692 or g693 or g834 or g1306 or g1398 or g1451 )
g642    ( g22 or g218 or g233 or g320 or g473 or g521 or g556 or g1046 or g1072 or g1217 or g1361 or g1363 )
g643    ( g44 or g242 or g272 or g651 or g686 or g855 or g1042 or g1104 or g1120 or g1232 or g1234 or g1235 or g1478 or g1483 )
g644    ( g27 or g526 or g536 or g836 or g1016 or g1069 or g1169 or g1313 or g1494 )
g645    ( g32 or g68 or g280 or g344 or g467 or g563 or g607 or g798 or g1125 or g1236 or g1237 or g1419 )
g646    ( g58 or g250 or g642 or g700 or g711 or g731 or g823 or g949 or g1109 or g1120 or g1496 )
g647    ( g96 or g137 or g355 or g480 or g631 or g645 or g658 or g740 or g958 or g1046 or g1163 or g1180 or g1199 or g1236 or g1400 or g1496 )
g648    ( g59 or g166 or g293 or g524 or g716 or g925 or g1235 or g1239 or g1410 )
g649    ( g15 or g296 or g370 or g396 or g499 or g779 or g903 or g952 or g1329 or g1347 or g1450 or g1454 )
g650    ( g355 or g501 or g510 or g592 or g634 or g734 or g747 or g863 or g934 or g944 or g1013 or g1074 or g1148 or g1274 or g1311 or g1380 or g1430 or g1433 or g1445 )
g651    ( g14 or g298 or g486 or g500 or g504 or g561 or g935 or g1020 or g1086 or g1092 or g1190 or g1216 or g1336 )
g652    ( g90 or g93 or g260 or g382 or g459 or g531 or g635 or g698 or g893 or g896 or g1031 or g1044 or g1080 or g1205 or g1396 or g1406 or g1420 or g1433 or g1485 or g1488 )
g653    ( g9 or g130 or g170 or g272 or g387 or g666 or g762 or g767 or g849 or g1044 or g1071 or g1143 or g1152 or g1183 or g1191 or g1193 or g1201 or g1456 )
g654    ( g13 or g116 or g282 or g359 or g387 or g504 or g535 or g568 or g579 or g652 or g784 or g836 or g876 or g919 or g1149 or g1263 or g1311 or g1315 )
g655    ( g123 or g240 or g296 or g455 or g544 or g580 or g1048 or g1156 or g1298 or g1360 or g1388 or g1466 )
g656    ( g101 or g143 or g189 or g208 or g251 or g480 or g514 or g902 or g923 or g934 or g958 or g1005 or g1160 or g1246 or g1349 or g1383 or g1433 or g1476 )
g657    ( g51 or g145 or g280 or g327 or g527 or g651 or g700 or g793 or g841 or g1045 or g1071 or g1143 or g1306 or g1361 or g1421 or g1422 or g1483 )
g658    ( g178 or g509 or g681 or g892 or g972 or g1014 or g1042 or g1045 or g1123 or g1254 or g1263 or g1422 )
g659    ( g338 or g774 or g805 or g824 or g991 or g1125 or g1318 or g1337 or g1403 or g1460 or g1496 )
g660    ( g66 or g184 or g383 or g439 or g509 or g525 or g679 or g705 or g710 or g763 or g1142 or g1165 or g1196 or g1246 or g1343 or g1445 or g1485 )
g661    ( g387 or g471 or g634 or g658 or g700 or g834 or g906 or g1098 or g1237 or g1312 or g1337 or g1351 or g1370 or g1445 )
g662    ( g32 or g34 or g60 or g137 or g268 or g298 or g474 or g656 or g731 or g762 or g776 or g793 or g876 or g1037 or g1099 or g1102 or g1108 or g1142 or g1193 )
g663    ( g144 or g251 or g475 or g679 or g790 or g1046 or g1048 or g1074 or g1337 or g1432 or g1478 )
g664    ( g137 or g278 or g332 or g465 or g487 or g544 or g618 or g660 or g688 or g725 or g740 or g1237 or g1239 or g1314 or g1375 or g1454 )
g665    ( g60 or g338 or g377 or g458 or g513 or g528 or g633 or g767 or g906 or g925 or g1126 or g1280 or g1336 or g1396 or g1469 or g1483 )
g666    ( g55 or g61 or g78 or g356 or g445 or g472 or g528 or g816 or g1244 or g1393 or g1421 or g1494 )
g667    ( g5 or g127 or g412 or g712 or g729 or g1093 or g1142 or g1321 or g1420 or g1491 )
g668    ( g96 or g201 or g250 or g298 or g370 or g624 or g1070 )
g669    ( g22 or g219 or g260 or g306 or g365 or g379 or g408 or g439 or g732 or g767 or g840 or g890 or g901 or g1065 or g1096 or g1216 or g1383 or g1486 )
g670    ( g194 or g262 or g378 or g574 or g605 or g612 or g637 or g852 or g1188 or g1202 or g1239 or g1358 or g1387 )
g671    ( g31 or g543 or g616 or g620 or g770 or g833 or g850 or g876 or g900 or g997 or g1152 or g1169 or g1360 or g1379 or g1406 or g1416 or g1451 )
g672    ( g272 or g276 or g530 or g657 or g674 or g679 or g887 or g903 or g1193 or g1300 or g1349 or g1398 or g1423 )
g673    ( g13 or g56 or g390 or g468 or g688 or g726 or g774 or g797 or g839 or g1142 or g1240 or g1274 or g1430 or g1434 )
g674    ( g60 or g109 or g370 or g475 or g564 or g629 or g631 or g637 or g705 or g708 or g833 or g888 or g1020 or g1080 or g1098 or g1316 or g1438 or g1451 )
g675    ( g288 or g433 or g444 or g508 or g533 or g656 or g750 or g820 or g1165 or g1306 or g1315 or g1321 or g1413 or g1488 )
g676    ( g46 or g242 or g272 or g334 or g431 or g500 or g528 or g618 or g698 or g705 or g773 or g845 or g972 or g1030 or g1156 or g1240 or g1347 or g1423 )
g677    ( g184 or g194 or g524 or g688 or g968 or g1062 or g1198 or g1350 or g1388 )
g678    ( g278 or g594 or g620 or g625 or g637 or g670 or g787 or g798 or g881 or g1045 or g1111 or g1137 or g1336 or g1391 or g1462 or g1491 )
g679    ( g261 or g366 or g500 or g521 or g749 or g1084 or g1180 or g1296 or g1321 or g1331 or g1336 or g1360 or g1416 or g1460 )
g680    ( g296 or g431 or g432 or g618 or g621 or g657 or g751 or g846 or g965 or g1188 or g1329 or g1387 or g1476 or g1486 )
g681    ( g130 or g173 or g192 or g428 or g439 or g787 or g840 or g870 or g1046 or g1229 or g1413 or g1450 )
g682    ( g93 or g145 or g176 or g181 or g513 or g1240 or g1432 or g1456 or g1485 )
g683    ( g45 or g108 or g396 or g500 or g536 or g606 or g792 or g793 or g978 or g1029 or g1134 or g1186 or g1282 or g1318 or g1437 or g1491 or g1494 )
g684    ( g22 or g324 or g349 or g424 or g510 or g568 or g670 or g729 or g761 or g911 or g946 or g1010 or g1141 or g1169 or g1207 or g1265 or g1280 or g1298 or g1380 or g1410 or g1467 )
g685    ( g4 or g96 or g252 or g508 or g612 or g731 or g749 or g849 or g900 or g960 or g1072 or g1098 or g1125 or g1188 or g1198 or g1311 or g1388 or g1489 )
g686    ( g27 or g526 or g561 or g656 or g754 or g760 or g890 or g991 or g1005 or g1013 or g1109 or g1254 or g1306 or g1404 or g1433 or g1437 or g1462 )
g687    ( g111 or g201 or g253 or g328 or g471 or g605 or g624 or g652 or g681 or g817 or g908 or g1098 or g1135 or g1318 or g1320 or g1326 or g1354 or g1460 or g1488 )
g688    ( g318 or g471 or g482 or g500 or g563 or g694 or g726 or g816 or g885 or g915 or g1061 or g1336 or g1489 )
g689    ( g32 or g314 or g344 or g527 or g679 or g754 or g820 or g1116 or g1294 or g1333 or g1418 )
g690    ( g458 or g573 or g637 or g672 or g771 or g841 or g898 or g1104 or g1300 or g1437 )
g691    ( g82 or g256 or g272 or g314 or g356 or g366 or g548 or g635 or g722 or g1201 )
g692    ( g104 or g213 or g282 or g383 or g505 or g520 or g533 or g634 or g713 or g971 or g1142 or g1274 or g1296 or g1348 or g1406 or g1413 or g1483 )
g693    ( g90 or g240 or g401 or g412 or g465 or g484 or g535 or g764 or g935 or g944 or g952 or g961 or g1048 or g1071 or g1178 or g1276 or g1351 or g1416 or g1454 )
g694    ( g54 or g109 or g193 or g235 or g487 or g562 or g579 or g707 or g763 or g764 or g1045 or g1061 or g1098 or g1326 or g1358 )
g695    ( g16 or g46 or g359 or g563 or g614 or g670 or g681 or g698 or g716 or g1191 or g1198 or g1215 or g1250 or g1254 or g1354 or g1432 or g1440 or g1469 )
g696    ( g114 or g293 or g365 or g408 or g465 or g634 or g834 or g860 or g911 or g916 or g974 or g991 or g1046 or g1186 or g1403 )
g697    ( g41 or g44 or g215 or g280 or g438 or g470 or g474 or g521 or g656 or g986 or g1010 or g1027 or g1265 or g1404 or g1432 or g1488 or g1496 or g1498 )
g698    ( g189 or g256 or g525 or g527 or g543 or g652 or g700 or g716 or g751 or g771 or g849 or g880 or g998 or g1008 or g1048 or g1050 or g1121 or g1358 or g1400 )
g699    ( g16 or g73 or g180 or g288 or g382 or g413 or g528 or g631 or g825 or g840 or g868 or g1136 or g1305 or g1345 or g1441 )
g700    ( g20 or g361 or g508 or g698 or g811 or g1001 or g1013 or g1104 or g1361 )
g701    ( g42 or g45 or g135 or g254 or g455 or g504 or g510 or g554 or g666 or g699 or g764 or g900 or g915 or g1086 or g1134 or g1160 or g1383 or g1404 or g1422 )
g702    ( g109 or g256 or g339 or g415 or g446 or g470 or g533 or g561 or g562 or g660 or g779 or g917 or g1016 or g1039 or g1051 or g1061 or g1391 or g1410 or g1476 )
g703    ( g3 or g90 or g251 or g337 or g467 or g527 or g544 or g559 or g607 or g695 or g711 or g1035 or g1321 or g1409 )
g704    ( g168 or g197 or g233 or g282 or g414 or g458 or g520 or g618 or g850 or g992 or g1180 or g1202 or g1315 or g1337 or g1410 or g1416 or g1430 or g1488 )
g705    ( g96 or g180 or g401 or g742 or g839 or g885 or g909 or g986 or g1093 or g1235 or g1316 or g1379 or g1466 )
g706    ( g20 or g74 or g162 or g332 or g444 or g573 or g660 or g744 or g781 or g852 or g881 or g906 or g1073 or g1104 or g1109 or g1132 or g1158 )
g707    ( g256 or g257 or g521 or g754 or g1105 or g1155 or g1318 or g1389 or g1434 or g1438 )
g708    ( g21 or g60 or g181 or g289 or g463 or g467 or g574 or g846 or g881 or g1006 or g1031 or g1193 or g1208 or g1233 or g1280 )
g709    ( g13 or g124 or g260 or g501 or g978 or g1095 or g1306 or g1370 )
g710    ( g150 or g339 or g468 or g748 or g767 or g783 or g887 or g1065 or g1075 or g1080 or g1099 or g1151 or g1312 or g1375 or g1456 or g1486 or g1498 )
g711    ( g26 or g46 or g56 or g233 or g471 or g551 or g635 or g699 or g885 or g916 or g1196 or g1356 )
g712    ( g124 or g145 or g314 or g373 or g400 or g500 or g650 or g687 or g978 or g1097 or g1109 or g1178 or g1215 or g1313 or g1423 or g1491 )
